permit_type,name_of_facility,geoid,tract_latitude,tract_longitude,lat,lon
HLRESIDENTIALCARE,LEGACY AT HAWTHORNE PARK,45045001807,+34.8768401,-082.3137671,34.864039,-82.330947
HLRESIDENTIALCARE,LEGACY AT SOUTHPOINTE DRIVE,45045002812,+34.8035511,-082.2698565,34.81711,-82.264209
HLINHOMECARE,LEGACY HEALTHCARE ADVANTAGE,45083021200,+34.9509248,-081.9167596,34.948057,-81.919932
HLINHOMECARE,LEGACY HOME CARE,45035010818,+32.9256789,-080.1018839,32.925631,-80.082183
HLINHOMECARE,LEGACY SENIOR HOME CARE LLC,45007010500,+34.6393655,-082.5726968,34.641666,-82.575305
HLTATTOOFAC,LEGENDARY ART LLC,45085001500,+33.9057056,-080.3508863,33.908694,-80.360047
HLINHOMECARE,LEGENDARY HEALTHCARE SERVICES,45047970400,+34.1698568,-082.2054546,34.194331,-82.163839
HLMIDWIFE,"LELAND, AMY BETH",45045001501,+34.8195180,-082.3970924,34.83102712,-82.40522989
HLHABITATIONR15,LEMON PARK COMMUNITY RESIDENCE,45011970400,+33.2281969,-081.2774271,33.24422729,-81.35045268
HLRESIDENTIALCARE,LEMONAIDE HOUSE,45079011902,+33.9545013,-080.7936169,33.96968,-80.823662
HLINHOMECARE,LENDING A HAND IN HOME CARE,45045001700,+34.8964300,-082.3498565,34.88252649,-82.35900263
HLRESIDENTIALCARE,LENEVAR COMMUNITY RESIDENCE,45019002605,+32.8034113,-079.9928200,32.80983325,-79.99783334
HLHEARINGAIDSPECTEMP,"LENHART, STEPHANIE",45077010902,+34.7991552,-082.5662724,34.810034,-82.565764
HLINHOMECARE,LENUS IN HOME CARE,"",,,33.507775,-82.122573
HLINHOMECARE,LESTER'S MENDING HEARTS HOME CARE,45067950600,+34.1309919,-079.3264614,34.18196814,-79.37167662
HLHEARINGAIDSPEC,"LEVINER, PATRICIA A.",45069960100,+34.7356419,-079.8138182,34.74802004,-79.81922612
HLADULTDAYCARE,LEXINGTON DAY HEALTH CENTER,45063020300,+33.9896272,-081.0628508,33.98340409,-81.06032231
HLRENALDIALYSIS,LEXINGTON KIDNEY CENTER,45063020602,+33.9636284,-081.1190800,33.97874287,-81.11027976
HLHOSPITAL,LEXINGTON MEDICAL CENTER,45063020506,+34.0140354,-081.1321082,34.006029,-81.114079
HLNURSINGCARE,LEXINGTON MEDICAL CENTER EXTENDED CARE,45063021027,+34.0047041,-081.2447678,34.00752106,-81.24858087
HLRESIDENTIALCARE,LEXINGTON PLACE,45063020508,+34.0049325,-081.0988191,34.010164,-81.109431
HLPSADOUTPATIENT,LEXINGTON RICHLAND CENTER FOR SUBSTANCE ABUSE & BEHAVIORIAL PROGRAM,45079000700,+34.0177977,-081.0406649,34.016178,-81.041047
HLPSADOUTPATIENT,LEXINGTON TREATMENT SPECIALISTS,45063020506,+34.0140354,-081.1321082,34.013539,-81.134282
HLPSADINPATIENT,LEXINGTON/RICHLAND ALCOHOL & DRUG ABUSE/DETOX UNIT,45079000700,+34.0177977,-081.0406649,34.02221338,-81.03275615
HLPSADOUTPATIENT,LEXINGTON-RICHLAND ALCOHOL AND DRUG ABUSE COUNCIL,45079000700,+34.0177977,-081.0406649,34.02221338,-81.03275615
HLHOMEHEALTH,LIBERTY HOME CARE-MYRTLE BEACH,45051050500,+33.7168113,-078.8665665,33.73165092,-78.8611701
HLHEARINGAIDSPECTEMP,"LIDDY, TIMOTHY P.",45045003014,+34.7342749,-082.3008749,34.713502,-82.302867
HLHOSPITAL,LIEBER CORRECTIONAL INSTITUTE INFIRMARY,45035010400,+33.0372476,-080.3509226,33.08690991,-80.28897056
HLNURSINGCARE,LIFE CARE CENTER OF CHARLESTON,45019003115,+32.9798853,-080.0611887,32.98014265,-80.06334074
HLNURSINGCARE,LIFE CARE CENTER OF COLUMBIA,45079011305,+34.0553078,-080.9267630,34.06741878,-80.91232884
HLNURSINGCARE,LIFE CARE CENTER OF HILTON HEAD,45013010700,+32.2572090,-080.7106039,32.22549353,-80.71505877
HLINHOMECARE,LIFE MORE FREELY HOME CARE,45083021200,+34.9509248,-081.9167596,34.952539,-81.935073
HLINHOMECARE,LIFECARE HOME CARE,45051070701,+33.9301965,-079.0725104,33.890519,-79.048195
HLHOSPITAL,LIGHTHOUSE BEHAVIORAL HEALTH HOSPITAL,45051060405,+33.7922107,-079.0120361,33.78722896,-78.99791662
HLHOSPICEPROGRAM,LIGHTHOUSE HOSPICE GROUP,45063021112,+34.0793287,-081.1703013,34.089776,-81.177931
HLINHOMECARE,LIGHTHOUSE PROFESSIONAL STAFFING INC,45079011603,+33.9850728,-080.9522562,33.993219,-80.966327
HLRESIDENTIALCARE,LIGHTHOUSE RESIDENTIAL CARE FACILITY,45063021034,+33.9579627,-081.1546493,33.971437,-81.150133
HLINHOMECARE,LILIES OF HOPE HOME CARE,45033970300,+34.4536751,-079.4414521,34.417856,-79.372439
HLHABITATIONR15,LINDEN STREET ICF/IID,45003021300,+33.5673561,-081.7526423,33.56408878,-81.7340074
HLNURSINGCARE,LINLEY PARK REHABILITATION AND HEALTHCARE CENTER,45007000900,+34.5201103,-082.6661004,34.525187,-82.661322
HLNURSINGCARE,LINVILLE COURTS AT THE CASCADES VERDAE,45045001900,+34.8200676,-082.3474849,34.82591616,-82.316429
HLINHOMECARE,LITCHFIELD WELL CARE,45043920503,+33.4766920,-079.1281755,33.47503749,-79.10680036
HLHEARINGAIDSPEC,"LITCHFIELD, ASHLEY D.",45019003114,+32.9525906,-080.0509817,32.938746,-80.040019
HLINHOMECARE,LITTLE GERALD SERVICES,"",,,34.992285,-80.548661
HLINHOMECARE,LIVE LONG WELL CARE OF CASCADES RETIREMENT,45045001900,+34.8200676,-082.3474849,34.82545317,-82.31534373
HLINHOMECARE,LIVE LOVE & LAUGH - HOME CARE SERVICES,45079010103,+34.1714304,-080.9313751,34.15266,-80.927402
HLINHOMECARE,LIVING WELL FAMILY CARE,45033970300,+34.4536751,-079.4414521,34.417733,-79.371188
HLINHOMECARE,LIZZIE'S RECOVERY HOUSE,45079000700,+34.0177977,-081.0406649,34.015874,-81.041535
HLINHOMECARE,LL'S HOME CARE SERVICES,45091060501,+34.9325443,-081.0382008,34.933189,-81.047063
HLAMBULATORYSURGERY,LMC IRMO ASC,45063021110,+34.0726567,-081.1829461,34.077934,-81.179763
HLAMBULATORYSURGERY,LMC LEXINGTON ASC,45063021029,+33.9709573,-081.2466290,33.983535,-81.251187
HLAMBULATORYSURGERY,LMC WEST COLUMBIA ASC,45063020506,+34.0140354,-081.1321082,34.003239,-81.120585
HLINHOMECARE,LOADS OF BLESSINGS,45045002001,+34.7877058,-082.3953293,34.777329,-82.389257
HLHEARINGAIDSPEC,"LOCKLAIR, HEATHER M.",45041001504,+34.1361499,-079.8361998,34.14639,-79.800183
HLNURSINGCARE,LODGE AT WELLMORE,45091061003,+35.0459807,-081.0121273,35.0471643,-80.99021643
HLRESIDENTIALCARE,LOIS EARGLE HOME,45051070500,+33.8115206,-079.0776842,33.81722675,-79.07951861
HLHEARINGAIDSPEC,"LONG, ROBERT VERNON, JR.",45079010306,+34.1347747,-081.2648753,34.135207,-81.285
HLRENALDIALYSIS,LONGS DIALYSIS,45051040101,+33.8980755,-078.6953749,33.89085978,-78.69282891
HLRESIDENTIALCARE,LONG'S RESIDENTIAL CARE CENTER,45081960202,+33.9835560,-081.7334123,34.06204882,-81.71411519
HLRESIDENTIALCARE,LONGWOOD PLANTATION,45075011000,+33.5254269,-080.8599676,33.52782776,-80.86758347
HLINHOMECARE,LONGWOOD PLANTATION HOMECARE-FHE LLC,45075011000,+33.5254269,-080.8599676,33.5278278,-80.86758351
HLADULTDAYCARE,LORIS ADULT DAY CARE,45051020200,+34.0490659,-078.8433664,34.0577906,-78.89364068
HLRENALDIALYSIS,LORIS DIALYSIS CENTER,45051020200,+34.0490659,-078.8433664,34.05664347,-78.89323946
HLNURSINGCARE,LORIS REHAB AND NURSING CENTER,45051020200,+34.0490659,-078.8433664,34.05636067,-78.89675893
HLTATTOOFAC,LOST SAILOR STUDIO,45007011100,+34.5562299,-082.7000331,34.55797811,-82.68571159
HLINHOMECARE,LOVE & CARE HOME CARE AGENCY,45079010803,+34.0663498,-080.9682347,34.07267959,-80.95932613
HLINHOMECARE,LOVE & CARE WITH HARMONY,45053950100,+32.5531475,-081.0749103,32.62435,-81.140079
HLINHOMECARE,LOVE & KNOWLEDGE HOME CARE,45079011304,+34.0638032,-080.9420083,34.073145,-80.94497
HLINHOMECARE,LOVE & LIGHT HOME CARE SERVICES,45091061005,+35.0499459,-080.9660887,35.069447,-80.974139
HLINHOMECARE,LOVE AND LOYALTY IN HOME CARE,45079011608,+33.9677250,-080.9299446,33.970374,-80.946928
HLINHOMECARE,LOVELY DAY HOME CARE,45043920600,+33.3933217,-079.3306841,33.397523,-79.324115
HLINHOMECARE,LOVE'S HOME CARE,45075011500,+33.4846898,-080.9252551,33.482726,-80.903262
HLINHOMECARE,LOVIE'S HOME CARE AGENCY,45091060907,+34.9949457,-081.0157575,34.975974,-81.025473
HLINHOMECARE,LOVING AND GENTLE CARE,45045001400,+34.8159886,-082.3754469,34.8237073,-82.39229985
HLINHOMECARE,LOVING ARMS HOME CARE LLC,45031011100,+34.3032610,-079.8702831,34.302878,-79.870909
HLINHOMECARE,LOVING CARE OF SOUTH CAROLINA,45083020601,+34.9436658,-081.9798619,34.94463377,-81.97898675
HLINHOMECARE,LOVING HANDS HOME CARE SERVICES,45007012300,+34.5134656,-082.6052554,34.508008,-82.649837
HLINHOMECARE,LOVING HOME CARE,45085000201,+33.9933065,-080.5847260,33.982506,-80.488629
HLINHOMECARE,LOVING IN-HOME CARE,45073030300,+34.8081844,-082.9854921,34.787697,-82.941986
HLINHOMECARE,LOVING OTHERS HOMECARE,45045001205,+34.8631405,-082.3765112,34.860457,-82.375163
HLINHOMECARE,LOVING THY NEIGHBOR HOMECARE SERVICES,45045001502,+34.8028510,-082.3837910,34.805729,-82.378008
HLINHOMECARE,LOW COUNTRY BE WELL HOME SERVICES,45019004611,+32.7918747,-079.8300457,32.82051047,-79.82334712
HLINHOMECARE,LOW COUNTRY FAMILY SERVICE,45049920200,+32.8590563,-081.0106074,32.84953248,-81.08069967
HLAMBULATORYSURGERY,LOWCOUNTRY AMBULATORY CENTER,45019002701,+32.7976991,-080.0287926,32.80238691,-80.02100577
HLRESIDENTIALCARE,LOWCOUNTRY ASSISTED LIVING,45009960400,+33.1236266,-080.9867065,33.099475,-81.015122
HLTATTOOFAC,LOWCOUNTRY ELITE TATTOO STUDIO,45015020710,+33.0923660,-080.1901804,33.034591,-80.162728
HLAMBULATORYSURGERY,LOWCOUNTRY ENDOSCOPY CENTER,45015020713,+33.0714364,-080.1305502,33.055925,-80.137871
HLAMBULATORYSURGERY,LOWCOUNTRY OUTPATIENT SURGERY CENTER,45035010813,+32.9767187,-080.1609388,32.96050654,-80.15997316
HLHOSPICEPROGRAM,LOWER CAPE FEAR LIFECARE,45051050303,+33.7568838,-078.8111818,33.75399578,-78.81904753
HLHEARINGAIDSPEC,"LUCAS, NATALIE A.",45013002107,+32.2608068,-080.8659839,32.243322,-80.867019
HLRESIDENTIALCARE,LUCILLE MANOR COMMUNITY RESIDENTIAL CARE FACILITY,45079011902,+33.9545013,-080.7936169,33.940489,-80.785756
HLINHOMECARE,LUCILLES TENDER HOME CARE AGENCY LLC,45041001900,+33.8455832,-079.4838564,33.817828,-79.44896
HLTATTOOFAC,LUCK OF THE DRAW KUSTOM TATTOO,45015020713,+33.0714364,-080.1305502,33.04463,-80.12137
HLTATTOOFAC,LUCKY 7'S ELECTRIC TATTOO COMPANY,45063020703,+33.9136144,-081.1464299,33.94066,-81.145601
HLTATTOOFAC,LUCKY DICE TATTOO II,45083021902,+34.9240100,-082.0181976,34.933313,-82.001808
HLHOSPICEPROGRAM,LUTHERAN HOSPICE,45079010306,+34.1347747,-081.2648753,34.14308877,-81.2691445
HLINHOMECARE,LUVLY ANGELS,45019002605,+32.8034113,-079.9928200,32.810497,-80.003639
HLRESIDENTIALCARE,M & M RESIDENTIAL CARE HOME,45067950200,+34.2489777,-079.3850692,34.173466,-79.391045
HLHEARINGAIDSPEC,"MACINTYRE, KENNETH J.",45045003802,+34.9136194,-082.4167711,34.903896,-82.408982
HLBODYPIERCINGFAC,MADHOUSE PIERCING & MORE,45083022406,+35.0323381,-081.9747638,35.04171225,-81.97765514
HLTATTOOFAC,MADHOUSE TATTOO,45083022406,+35.0323381,-081.9747638,35.041639,-81.977589
HLTATTOOFAC,MAGIC ROOSTER TATTOO,45045002905,+34.7564671,-082.3154601,34.77560233,-82.31387144
HLTATTOOFAC,MAGNETIZM TATTOO,45079010803,+34.0663498,-080.9682347,34.0721642,-80.95929085
HLTATTOOFAC,MAGNETIZM TATTOO NORTH,45079000200,+34.0408728,-081.0377278,34.031955,-81.041838
HLADULTDAYCARE,MAGNOLIA ADULT DAY CENTER,45085001300,+33.9165836,-080.3525729,33.91878644,-80.33782798
HLPSADOUTPATIENT,MAGNOLIA CENTER,45019002900,+32.7894663,-079.9838555,32.787236,-79.992941
HLINHOMECARE,MAGNOLIA HOME CARE,45091061005,+35.0499459,-080.9660887,35.03855552,-80.97911149
HLNURSINGCARE,MAGNOLIA MANOR-GREENVILLE,45045000500,+34.8376715,-082.4115284,34.83925857,-82.41221499
HLNURSINGCARE,MAGNOLIA MANOR-GREENWOOD,45047970800,+34.1118770,-082.1861034,34.17251337,-82.15798015
HLNURSINGCARE,MAGNOLIA MANOR-INMAN,45083022900,+35.0471492,-082.0859382,35.03766903,-82.09009171
HLNURSINGCARE,MAGNOLIA MANOR-ROCK HILL,45091060700,+34.9606397,-081.0380086,34.94500016,-81.03853755
HLNURSINGCARE,MAGNOLIA MANOR-SPARTANBURG,45083020301,+34.9629269,-081.9384470,34.9651499,-81.93793809
HLHABITATIONR15,MAGNOLIA PLACE,45041002400,+33.9317418,-079.8698900,33.93281356,-79.93002258
HLRESIDENTIALCARE,MAGNOLIAS OF SANTEE,45075010300,+33.4385177,-080.4719225,33.484736,-80.476773
HLRESIDENTIALCARE,MAGNOLIAS OF SUMMERVILLE,45035010813,+32.9767187,-080.1609388,32.96390815,-80.15456855
HLRESIDENTIALCARE,MAGNOLIAS OF WALTERBORO,45029970402,+32.9671267,-080.6527418,32.937288,-80.660512
HLINHOMECARE,MAGRHO GUARDIAN ANGELS LLC,45051040102,+33.8606822,-078.6881471,33.853459,-78.668767
HLTATTOOFAC,MAIN STREET STUDIO,45045002904,+34.7790647,-082.3298211,34.78305253,-82.31230921
HLTATTOOFAC,MAIN STREET TATTOO ON WOODRUFF,45045002811,+34.8066326,-082.3037438,34.8244553,-82.2946421
HLINHOMECARE,MAINSTREAM REHABILITATIVE SERVICES LLC,45007011100,+34.5562299,-082.7000331,34.560216,-82.691986
HLHEARINGAIDSPEC,"MALENFANT, THOMAS L.",45051040103,+33.8802992,-078.6541160,33.866183,-78.655495
HLINHOMECARE,MANDALA HEALTH,45019005100,+32.7866809,-079.9264498,32.78582864,-79.93063049
HLNURSINGCARE,MANNA REHABILITATION AND HEALTHCARE CENTER,45077010502,+34.9029715,-082.6597995,34.883338,-82.69379
HLRESIDENTIALCARE,MANNING PLACE,45045002507,+34.9637370,-082.2399111,34.95243919,-82.23758465
HLRESIDENTIALCARE,MAPLES OF HONEA PATH,45007011500,+34.4662024,-082.4055574,34.44972661,-82.40969374
HLMIDWIFEAPPRENTICE,"MARCHANT, PAISLIE",45083023002,+34.9658718,-082.0738197,34.978845,-82.114069
HLRESIDENTIALCARE,MARCHBANKS ASSISTED LIVING AND MEMORY CARE,45007000300,+34.5294088,-082.6282596,34.52705103,-82.62964232
HLRESIDENTIALCARE,MARETT BOULEVARD COMMUNITY RESIDENTIAL CARE FACILITY,45091060803,+34.9607591,-081.0222741,34.96506478,-81.01507274
HLRESIDENTIALCARE,MARIAN PARKINS COMMUNITY RESIDENCE I,45045002303,+34.8728159,-082.4105209,34.879048,-82.409699
HLRESIDENTIALCARE,MARIAN PARKINS COMMUNITY RESIDENCE II,45045002303,+34.8728159,-082.4105209,34.879371,-82.409745
HLRESIDENTIALCARE,MARIA'S PRIORITY CARE RESIDENTIAL HOME I,45019004300,+32.8501669,-079.9673955,32.85163952,-79.9722828
HLRESIDENTIALCARE,MARIA'S PRIORITY CARE RESIDENTIAL HOME II-B,45019003600,+32.8778634,-079.9842690,32.87702837,-79.99029856
HLRESIDENTIALCARE,MARIA'S PRIORITY CARE RESIDENTIAL HOME II-F,45019003600,+32.8778634,-079.9842690,32.87702837,-79.99029856
HLRESIDENTIALCARE,MARIA'S PRIORITY CARE RESIDENTIAL HOME III,45019004300,+32.8501669,-079.9673955,32.85163862,-79.97228098
HLADULTDAYCARE,MARION COUNTY ADULT DAY CARE,45067950600,+34.1309919,-079.3264614,34.17349272,-79.40078653
HLRENALDIALYSIS,MARION TOWNE DIALYSIS,45067950200,+34.2489777,-079.3850692,34.18790677,-79.33511626
HLRENALDIALYSIS,MARKET COMMONS DIALYSIS,45051051000,+33.6667569,-078.9501527,33.67070444,-78.94588904
HLADULTDAYCARE,MARKETPLACE CINEMA ADULT DAY CARE,45007001100,+34.5418110,-082.6594195,34.5473,-82.671205
HLINHOMECARE,MARLBORO PRESTIGE HOME CARE,45069960200,+34.5638971,-079.7572819,34.609281,-79.679896
HLRESIDENTIALCARE,MARTHA FRANKS BAPTIST RETIREMENT COMMUNITY,45059920400,+34.4928213,-082.0269534,34.50039044,-82.02572212
HLINHOMECARE,MARTHA FRANKS HOME CARE,45059920400,+34.4928213,-082.0269534,34.50003,-82.025583
HLRESIDENTIALCARE,MARY'S HOME CARE,45043920100,+33.6723859,-079.3384778,33.7032156,-79.33780296
HLRESIDENTIALCARE,MARY'S RESIDENTIAL #2,45079010702,+34.0951978,-081.0058934,34.09081821,-81.00509375
HLRESIDENTIALCARE,MARY'S RESIDENTIAL CARE FACILITY,45079010102,+34.1723843,-080.9792738,34.1830551,-80.96913167
HLRESIDENTIALCARE,MARYVILLE COMMUNITY RESIDENCE,45043920700,+33.3167605,-079.3360395,33.33675847,-79.30074287
HLRESIDENTIALCARE,MASTER CARE,45077011001,+34.8147739,-082.7078787,34.82697322,-82.70183194
HLINHOMECARE,MAXIM HEALTHCARE SERVICES INC - AUGUSTA,"",,,33.486139,-82.083827
HLINHOMECARE,MAXIM HEALTHCARE SERVICES INC - CHARLOTTE,"",,,35.21079277,-80.83497117
HLHEARINGAIDSPEC,"MAYNARD, CATHERINE M.",45015021000,+32.9304423,-079.9825020,32.905779,-79.999357
HLHOSPICEFACILITY,MCCALL HOSPICE HOUSE OF GREENVILLE,45045003014,+34.7342749,-082.3008749,34.71011522,-82.31281626
HLRENALDIALYSIS,MCCOLL DIALYSIS,45069960400,+34.6853318,-079.5843029,34.6706371,-79.56148634
HLNURSINGCARE,MCCORMICK REHABILITATION AND HEALTHCARE CENTER,45065920100,+33.9810856,-082.4457193,33.86758932,-82.37605834
HLNURSINGCARE,MCCOY MEMORIAL NURSING CENTER,45061920200,+34.2712347,-080.3181752,34.22777075,-80.25698566
HLHEARINGAIDSPEC,"MCCREARY, CODY S.",45047970201,+34.2624686,-082.1268673,34.22585346,-82.11533712
HLHEARINGAIDSPEC,"MCCREARY, MICHELLE M.",45047970201,+34.2624686,-082.1268673,34.22585346,-82.11533712
HLHEARINGAIDSPEC,"MCCROSKEY, SAMUEL A.",45045003500,+34.7653667,-082.4346934,34.766649,-82.420056
HLHEARINGAIDSPEC,"MCCROSKEY, THOMAS M., JR.",45007010102,+34.7312026,-082.5183665,34.72671702,-82.52345245
HLRESIDENTIALCARE,MCKINNEY HOUSE,45045002903,+34.7787267,-082.2934095,34.789308,-82.306414
HLHOSPITAL,MCLEOD HEALTH CHERAW,45025950502,+34.7080062,-079.9249608,34.69509953,-79.91930162
HLHOSPITAL,MCLEOD HEALTH CLARENDON,45027960701,+33.6390856,-080.2315868,33.68704847,-80.21148379
HLINHOMECARE,MCLEOD HOME CARE,45063021030,+33.9818300,-081.2111492,33.974876,-81.221731
HLHOMEHEALTH,MCLEOD HOME HEALTH,45041001000,+34.1911403,-079.7695503,34.19352806,-79.76548039
HLHOSPICEFACILITY,MCLEOD HOSPICE HOUSE,45041000700,+34.1875889,-079.7527189,34.19658757,-79.75062758
HLHOSPICEPROGRAM,MCLEOD HOSPICE OF THE PEE DEE MCLEOD REGIONAL MEDICAL CENTER,45041000700,+34.1875889,-079.7527189,34.19663794,-79.75075234
HLHABITATIONR15,MCLEOD I GROUP HOME,45061920200,+34.2712347,-080.3181752,34.22845344,-80.2562608
HLHABITATIONR15,MCLEOD II GROUP HOME,45061920200,+34.2712347,-080.3181752,34.2284535,-80.25627165
HLHOSPITAL,MCLEOD LORIS,45051020200,+34.0490659,-078.8433664,34.05769675,-78.89788187
HLHOSPITAL,MCLEOD MEDICAL CENTER DARLINGTON,45031011300,+34.3273952,-079.7774948,34.31416331,-79.83908912
HLHOSPITAL,MCLEOD MEDICAL CENTER DILLON,45033970300,+34.4536751,-079.4414521,34.42177008,-79.36602023
HLHOSPITAL,MCLEOD REGIONAL MEDICAL CENTER OF THE PEE DEE,45041000700,+34.1875889,-079.7527189,34.19666287,-79.75940302
HLHOSPITAL,MCLEOD SEACOAST,45051040102,+33.8606822,-078.6881471,33.86567288,-78.66352434
HLRESIDENTIALCARE,MEADOWLARK DRIVE COMMUNITY RESIDENTIAL CARE FACILITY,45091060905,+34.9584300,-081.0651330,34.94988698,-81.07987739
HLINHOMECARE,MECA HOME CARE,45015020505,+33.1537443,-080.0382644,33.167818,-80.044799
HLNURSINGCARE,MEDFORD NURSING CENTER,45031011000,+34.3448080,-079.8819695,34.31423384,-79.8697679
HLHOSPICEPROGRAM,MEDICAL SERIVCES OF AMERICA HOSPICE OF THE LOWCOUNTRY,45013000800,+32.3847275,-080.6965888,32.38389086,-80.69121506
HLHOMEHEALTH,MEDICAL SERVICES OF AMERICA - COASTAL,45051051000,+33.6667569,-078.9501527,33.67877075,-78.9647669
HLHOMEHEALTH,MEDICAL SERVICES OF AMERICA HOME HEALTH,45063021112,+34.0793287,-081.1703013,34.07828087,-81.17892295
HLHOSPICEPROGRAM,MEDICAL SERVICES OF AMERICA HOSPICE,45079010403,+34.0221797,-081.0849436,34.013794,-81.072671
HLHOSPICEPROGRAM,MEDICAL SERVICES OF AMERICA HOSPICE OF THE UPSTATE,45045001805,+34.8801813,-082.3417582,34.87651594,-82.3303984
HLHOSPICEPROGRAM,MEDICAL SERVICES OF AMERICA HOSPICE-COASTAL,45051051000,+33.6667569,-078.9501527,33.67950309,-78.96366319
HLRESIDENTIALCARE,MEMORY CARE OF SIMPSONVILLE,45045003009,+34.7585255,-082.1864755,34.78519689,-82.21556493
HLADULTDAYCARE,MEMORY MATTERS,45013010500,+32.2217262,-080.7591761,32.21718291,-80.75671732
HLRESIDENTIALCARE,MERRILL GARDENS AT CAROLINA PARK,45019004608,+32.8973520,-079.7890349,32.88600582,-79.77093607
HLRESIDENTIALCARE,MERRILL GARDENS AT COLUMBIA,45079000700,+34.0177977,-081.0406649,34.020071,-81.029235
HLNURSINGCARE,METHODIST MANOR HEALTHCARE CENTER,45041001504,+34.1361499,-079.8361998,34.15139487,-79.86001743
HLHOMEHEALTH,METHODIST MANOR HOME HEALTH,45041001504,+34.1361499,-079.8361998,34.15152376,-79.85991922
HLINHOMECARE,MICHAELA'S ANGELIC CAREGIVERS,45063020511,+34.0486881,-081.1314404,34.04494994,-81.13300057
HLINHOMECARE,MIDDLE PLACE LEARNING AND INFORMATION STATION,45009960300,+33.1710465,-081.1518703,33.186016,-81.183071
HLRESIDENTIALCARE,MIDLAND PARK RESIDENTIAL HOME CARE,45019003104,+32.9290256,-080.0392057,32.92133297,-80.04716665
HLINHOMECARE,MIDLANDS BE WELL HOME SERVICES,45079010306,+34.1347747,-081.2648753,34.14407,-81.275086
HLAMBULATORYSURGERY,MIDLANDS ENDOSCOPY CENTER,45063021112,+34.0793287,-081.1703013,34.07827181,-81.17796434
HLNURSINGCARE,MIDLANDS HEALTH & REHABILITATION CENTER,45079011303,+34.0800258,-080.9404466,34.08157387,-80.93408609
HLADULTDAYCARE,MIDLANDS HOUSING ALLIANCE,45079003100,+34.0078902,-081.0307786,34.012886,-81.039165
HLAMBULATORYSURGERY,MIDLANDS ORTHOPAEDICS SURGERY CENTER,45079003100,+34.0078902,-081.0307786,34.01124,-81.024072
HLHOSPITAL,MIDLANDS REGIONAL REHABILITATION HOSPITAL,45055970904,+34.1845536,-080.7606670,34.14804,-80.752351
HLRESIDENTIALCARE,MIDWAY RESIDENTIAL CARE FACILITY #1,45083023403,+34.8840778,-082.0792475,34.88468566,-82.06386074
HLRESIDENTIALCARE,MIDWAY RESIDENTIAL CARE FACILITY #1A,45083023403,+34.8840778,-082.0792475,34.8846855,-82.06387959
HLRESIDENTIALCARE,MIDWAY RESIDENTIAL CARE FACILITY #2,45083023403,+34.8840778,-082.0792475,34.88468528,-82.06390693
HLRESIDENTIALCARE,MIDWAY RESIDENTIAL CARE FACILITY #3,45083023403,+34.8840778,-082.0792475,34.88468572,-82.06385528
HLRESIDENTIALCARE,MIDWAY RESIDENTIAL CARE FACILITY #4,45083023403,+34.8840778,-082.0792475,34.88468569,-82.06385977
HLRESIDENTIALCARE,MIDWAY RESIDENTIAL CARE FACILITY #5,45083023403,+34.8840778,-082.0792475,34.88468572,-82.06385528
HLHEARINGAIDSPEC,"MIKRES, SCOTT L.",45051070101,+33.9111006,-079.0002954,33.906971,-79.001363
HLRESIDENTIALCARE,MILL CREEK MANOR,45079011413,+34.1061891,-080.8804863,34.092572,-80.891944
HLRESIDENTIALCARE,MILL STREET COMMUNITY RESIDENCE,45059920502,+34.5452035,-082.0223328,34.50656456,-82.00547124
HLNURSINGCARE,MILLENNIUM POST ACUTE REHABILITATION,45063020508,+34.0049325,-081.0988191,34.00339231,-81.10677412
HLRESIDENTIALCARE,MILLER PLACE RESIDENTIAL CARE,45083020702,+34.9158346,-081.9432963,34.917964,-81.930064
HLHEARINGAIDSPECTEMP,"MILLER, TIFFANY",45045002808,+34.8429987,-082.2609847,34.836575,-82.28131
HLRESIDENTIALCARE,MIRCI GROUP HOME I,45079010806,+34.0911355,-080.9836596,34.08179543,-80.99371764
HLRESIDENTIALCARE,MIRCI GROUP HOME II,45079010806,+34.0911355,-080.9836596,34.08112215,-80.99487706
HLINHOMECARE,MLC HOMECARE,45059920103,+34.5727590,-082.1349400,34.6077,-82.114128
HLINHOMECARE,MMM HEALTHCARE,45057010700,+34.7180813,-080.7600821,34.733669,-80.769827
HLHEARINGAIDSPEC,"MOCKAITIS, KARA",45019004611,+32.7918747,-079.8300457,32.815667,-79.839586
HLBODYPIERCINGFAC,MOLA BODY PIERCING AND FINE JEWELRY,45015020715,+33.0374732,-080.1221350,33.040877,-80.133777
HLINHOMECARE,MOM'S 2 DAUGHTERS HOMECARE SERVICES,45045003707,+34.8969327,-082.4542915,34.88677795,-82.46116432
HLHEARINGAIDSPECTEMP,"MOODY, ASHLYNN S.",45041001100,+34.1907523,-079.7961389,34.190382,-79.779529
HLAMBULATORYSURGERY,MOORE ORTHOPAEDIC CLINIC OUTPATIENT SURGERY CENTER,45063021014,+34.0271617,-081.1847195,34.01110614,-81.15284254
HLHEARINGAIDSPEC,"MORGAN, BOBBIE J.",45041000101,+34.2251954,-079.8268928,34.212293,-79.860601
