OBJECTID,Permit Type,Name of Facility,Location Street,Location City,Location State,ZIP Code,Facility #,Facility Email,Admin Name & Phone,Facility Cont. Email,License / Expires,County / Ownership Type,Mailing Address,Mailing City,Mailing State,Mailing ZIP,Licensee,Licensee Business Phone,CMS Certification,,Evacuation_Zone,X,Y,Licensee County,x,y,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
1376,HLTATTOOFAC,MYRTLE BEACH INK,704 SEABOARD ST UNIT A,MYRTLE BEACH,SC,29577-6513,843-626-8282,MYRTLEBEACHINK@HOTMAIL.COM,"DAVIS, APRIL L. PH#: ",,TF-0001 / 10/31/2021,Horry / Limited Liability,704 SEABOARD ST UNIT A,MYRTLE BEACH,SC,29577-6513,MYRTLE BEACH INK LLC,843-626-8282,,Horry,B,-78.90654584,33.70761612,Horry,694002.5122,3731705.202,33.707613,-78.906544,1,rooftop,704,Seaboard St,,,Myrtle Beach,SC,29577,US,Horry,
7434,HLNURSINGCARE,MYRTLE BEACH MANOR,9547 HWY 17 N,MYRTLE BEACH,SC,29572-0000,843-449-5283,LICENSING@5SSL.COM, PH#: ,,NCF-1041 / 12/31/2021,Horry / Limited Liability,,,,,SNH SC TENANT LLC,617-796-8350,,Horry,C,-78.798224,33.775337,Out of State,703882.3964,3739424.716,33.775337,-78.798223,1,rooftop,9547,N Hwy 17,,,Myrtle Beach,SC,29572,US,Horry,
7410,HLRESIDENTIALCARE,MYRTLE BEACH MANOR RETIREMENT COMMUNITY,9547 HWY 17 N,MYRTLE BEACH,SC,29572-0000,843-449-5283,LICENSING@5SSL.COM, PH#: ,,CRC-2123 / 01/31/2022,Horry / Limited Liability,,,,,SNH SC TENANT LLC,617-796-8350,,Horry,C,-78.798224,33.775337,Out of State,703882.3964,3739424.716,33.775337,-78.798223,1,rooftop,9547,N Hwy 17,,,Myrtle Beach,SC,29572,US,Horry,
1543,HLTATTOOFAC,MYSTIC TIKI TATTOO & GALLERY,1204 N MAIN ST STE E,SUMMERVILLE,SC,29483-7343,843-851-8287,JR9716@MSN.COM,"REED, JASON C. PH#: 843-819-1003",,TF-0032 / 12/31/2021,Berkeley / ,1204 N MAIN ST STE E,SUMMERVILLE,SC,29483-7343,FLAMING TIKI LLC,843-819-1003,,Berkeley,H,-80.16005858,33.03529131,Dorchester,578433.724,3655512.781,33.035298,-80.160062,1,rooftop,1204,N Main St,,,Summerville,SC,29483,US,Berkeley,
7452,HLHEARINGAIDSPEC,"NABORS, MICHELLE C.",169 ROCK MOSS DR,WILLIAMSTON,SC,29697,864-276-7014,NABORSM24@GMAIL.COM, PH#: ,,HAS-0663 / 01/30/2021,Anderson / Sole Proprietorship,306 ASHLEY DOWNS RD,ANDERSON,SC,29621,"NABORS, MICHELLE C.",864-276-7014,,Anderson,,-82.55098,34.635511,Anderson,357839.6723,3833717.563,34.635503,-82.551032,1,rooftop,169,Rock Moss Dr,,,Williamston,SC,29697,US,Anderson,
639,HLHABITATIONR15,NANCE COMMUNITY RESIDENCE,980 NANCE ST,ORANGEBURG,SC,29115-3070,803-536-1170,RBRITT@DDSN.SC.GOV,"STEWARD, VONDA PH#: 803-536-1170",VSTEWARD@OCDSNB.ORG,MR15-0153 / 02/28/2022,Orangeburg / State,"PO BOX 4706, DDSN C/O RUFUS BRITT",COLUMBIA,SC,29240-4706,SC DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS,803-898-9769,42G013,Orangeburg,,-80.83830007,33.51665111,Richland,515016.6902,3708577.016,33.516658,-80.838303,1,rooftop,980,Nance St,,,Orangeburg,SC,29115,US,Orangeburg,
465,HLHABITATIONR15,NANCY J MCCONNELL COMMUNITY RESIDENCE,219 S PLANTATION RD,LANCASTER,SC,29720-1847,803-285-4368,RBRITT@DDSN.SC.GOV,"BRAMLETT, NIKKI PH#: ",NBRAMLETT@CLDSN.ORG,MR15-0075 / 05/31/2021,Lancaster / State,"PO BOX 4706, DDSN C/O RUFUS BRITT",COLUMBIA,SC,29240-4706,SOUTH CAROLINA DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS,803-898-9796,42G090,Lancaster,,-80.79367996,34.71117856,Richland,518892.9734,3841033.998,34.711553,-80.793622,1,rooftop,214,S Plantation Rd,,,Lancaster,SC,29720,US,Lancaster County G,
6933,HLINHOMECARE,NANCY'S HOME CARE SERVICES,235 S HERLONG AVE,ROCK HILL,SC,29732,803-327-5888,NANCYSHOMECARE1@GMAIL.COM, PH#: ,,IHCP-0415 / 05/31/2021,York / Limited Liability,235 S HERLONG AVE,ROCK HILL,SC,29732,NANCY'S HOME CARE SERVICES LLC,803-327-5888,,York,,-81.05296666,34.95497549,York,495164.0585,3868051.316,34.954982,-81.05297,1,rooftop,235,Herlong Ave S,,,Rock Hill,SC,29732,US,York,
7467,HLINHOMECARE,NANNA S LOVING CARE HOMECARE & SENIOR SERVICES LLC,220 E CALHOUN ST,SUMTER,SC,29150,803-306-5752,NANNASLOVINGCARE2200@GMAIL.COM, PH#: ,,IHCP-1159 / 01/31/2022,Sumter / Limited Liability,,,,,NANNA S LOVING CARE HOMECARE & SENIOR SERVICES LLC,803-306-5752,,Sumter,,-80.333459,33.924167,Sumter,561608.8909,3753947.834,33.924174,-80.333461,1,rooftop,220,E Calhoun St,,,Sumter,SC,29150,US,Sumter,
8222,HLINHOMECARE,NATURAL OASIS HOME CARE,208 GARVIN ST,PICKENS,SC,29671,864-315-8461,CRYSTALWEBB754@GMAIL.COM,"WEBB, CRYSTAL PH#: 864-315-8461",,IHCP-1483 / 05/31/2022,Pickens / Limited Liability,,,,,THE NATURAL OASIS LLC,864-315-8461,,Pickens,,-82.708792,34.882203,Pickens,343838.8039,3861311.928,34.882203,-82.708791,1,rooftop,208,Garvin St,,,Pickens,SC,29671,US,Pickens,
466,HLHABITATIONR15,NAZARETH ROAD COMMUNITY RESIDENCE,1118 NAZARETH RD,LEXINGTON,SC,29073,864-942-8900,SCUMMINGS@BURTONCENTER.ORG, PH#: ,,MR15-0213 / 06/30/2021,Lexington / State,"PO BOX 4706, DDSN C/O RUFUS BRITT",COLUMBIA,SC,29240-4706,SC DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS,803-898-9769,42G133,Lexington,,-81.24676931,33.92742978,Richland,477192.0019,3754136.997,33.927113,-81.246844,1,rooftop,1118,Nazareth Rd,,,Lexington,SC,29073,US,Lexington,
7782,HLINHOMECARE,NCSC HOME CARE SERVICES LLC,13534 PLAZA RD EXT STE 113,CHARLOTTE,NC,28215,803-792-9211,YUSUFMUHAMMAD1965@GMAIL.COM, PH#: ,,IHCP-0596 / 09/30/2021,Out of State / Limited Liability,331 E MAIN ST STE 200 OFFICE 227,ROCK HILL,SC,29730,NCSC HOME CARE SERVICES LLC,803-792-9211,,Out of State,,-80.843124,35.22708,Out of State,514275.6159,3898237.129,35.227067,-80.843159,1,rooftop,105,S Tryon St,,,Charlotte,NC,28202,US,Mecklenburg,
8145,HLINHOMECARE,NEBO HANDS OF SERENITY,110 BLACKSTOCK RD,SPARTANBURG,SC,29301,864-417-4920,NEBOHANDSOFSERENITYLLC@OUTLOOK.COM,"NEBO, ARNECIA PH#: 864-417-4920",NEBOHANDSOFSERENITYLLC@OUTLOOK.COM,IHCP-1337 / 03/31/2022,Spartanburg / Limited Liability,,,,,NEBO HANDS OF SERENITY LLC,864-417-4920,,Spartanburg,,-82.003027,34.93387,Spartanburg,408396.9846,3866168.659,34.933889,-82.003045,1,rooftop,110,S Blackstock Rd,,,Spartanburg,SC,29301,US,Spartanburg County G,
1944,HLHOMEHEALTH,NEIGHBORS CARE HOME HEALTH AGENCY AN AMEDISYS COMPANY,1645 J A COCHRAN BYP STE I,CHESTER,SC,29706-3101,866-327-3205,2226@AMEDISYS.COM,"LANNEN, DEBRA, RN. PH#: ",,HHA-0198 / 08/31/2021,Chester / Ltd. Liability,1645 J A COCHRAN BYP STE I,CHESTER,SC,29706-3101,AMEDISYS SC LLC,800-697-5235,427063,Chester,,-81.19264988,34.69762302,Chester,482355.9434,3839528.329,34.6974,-81.191775,0.98,nearest_street,1576,State Hwy 97,,,Chester,SC,29706,US,TIGER/Line® dataset from the US Census Bureau,
7097,HLINHOMECARE,NEVER ALONE HEALTH CARE OF SUMTER,304 W WESTMARK BLVD STE 10,SUMTER,SC,29150,803-469-1069,NEVERALONESUMTER@GMAIL.COM, PH#: ,,IHCP-0899 / 08/31/2021,Sumter / Limited Liability,,,,,NEVER ALONE HOME HEALTH CARE OF SUMTER LLC,803-469-1069,,Sumter,,-80.38741209,33.95097056,Sumter,556604.0557,3756888.711,33.950606,-80.387383,1,rooftop,300,W Wesmark Blvd,,,Sumter,SC,29150,US,Sumter,
8154,HLTATTOOFAC,NEW ADDICTION TATTOO STUDIO,331 BYPASS 123,SENECA,SC,29678,864-973-8264,SHANEDLIFE13@GMAIL.COM,"PAYNE, CHAD PH#: 864-784-3928",,TF-0389 / 08/31/2021,Oconee / Sole Proprietorship,,,,,"LIFE, SHANE",864-280-6507,,Oconee,,-82.944888,34.697189,Oconee,321862.3529,3841184.736,34.697196,-82.944891,1,rooftop,331,By Pass,,,Seneca,SC,29678,US,Oconee,
1882,HLINHOMECARE,NEW BEGINNINGS DIABETIC & HOME CARE SERVICES,1300 GLEN GLORIA ST,ORANGEBURG,SC,29118-2538,803-531-3339,NEWBEGINNINGS11@GMAIL.COM,"JARVIS, FLORENDA GAIL PH#: 803-531-3339",,IHCP-0241 / 07/31/2021,Orangeburg / ,1300 GLEN GLORIA ST,ORANGEBURG,SC,29118-2538,NEW BEGINNINGS DIABETIC & HOME CARE SERVICES INC,803-531-3339,,Orangeburg,,-80.8534661,33.52323264,Orangeburg,513607.225,3709304.616,33.523239,-80.853469,1,rooftop,1300,Glen Gloria St,,,Orangeburg,SC,29118,US,Orangeburg,
1112,HLRESIDENTIALCARE,NEW BEGINNINGS OF PINEVILLE,212 MITCHELLBAY LN,PINEVILLE,SC,29468-3200,843-351-2240,NEW.BEGINNINGS@TDS.NET,"RAVENELL, HELEN W. PH#: 843-351-2240",NEW.BEGINNINGS@TDS.NET,CRC-1521 / 04/30/2021,Berkeley / Corporation,,,,,NEW BEGININGS RESIDENTIAL CARE FACILITY,843-351-2240,,Berkeley,H,-80.04276054,33.42092291,Berkeley,588995.9465,3698361.569,33.420929,-80.042763,1,rooftop,212,Mitchellbay Ln,,,Pineville,SC,29468,US,Berkeley,
7670,HLINHOMECARE,NEW BIRTH HEALTH,134 TOLEDO SCALE RD,FLORENCE,SC,29505,864-274-7415,NEWBIRTH.HOMEHEALTH@GMAIL.COM,"BROWN, ONIKA T. PH#: 864-274-7414",NEWBIRTH.HOMEHEALTH@GMAIL.COM,IHCP-1249 / 07/31/2021,Florence / ,,,,,NEW BIRTH HEALTH LLC,864-274-7415,,Florence,,-79.769502,34.157812,Florence,613426.575,3780338.004,34.15761,-79.769616,1,rooftop,124,Toledo Rd,,,Florence,SC,29505,US,Florence,
8104,HLINHOMECARE,NEW BRIDGE HEALTHCARE SOLUTIONS,455 D ST ANDREWS RD STE 4A,COLUMBIA,SC,29210,803-814-2493,NEWBRIDGEHEALTHCARESOLUTIONS@YAHOO.COM,"ADEYEMI, ADEWALE PH#: 803-814-2493",NEWBRIDGEHEALTHCARESOLUTIONS@YAHOO.COM,IHCP-1412 / 02/28/2022,Lexington / Limited Liability,,,,,NEW BRIDGE HEALTHCARE SOLUTIONS LLC,803-814-2493,,Lexington,,-81.132927,34.044963,Richland,487731.0842,3767149.384,34.045167,-81.132995,1,rooftop,449,St Andrews Rd,,,Columbia,SC,29210,US,Lexington,
4731,HLINHOMECARE,NEW BRIDGE HOMECARE SERVICES LLC,7340 PARKLANE RD STE 202-B,COLUMBIA,SC,29223,803-814-2493,NEWBRIDGEHOMECARE@YAHOO.COM, PH#: ,,IHCP-0665 / 01/31/2022,Richland / Limited Liability,7340 PARKLANE RD STE 202-B,COLUMBIA,SC,29223,NEW BRIDGE HOMECARE SERVICES LLC,803-814-2493,,Richland,,-80.958467,34.071841,Richland,503832.3349,3770122.37,34.071864,-80.958955,0.98,nearest_street,7349,Parklane Rd,,,Columbia,SC,29223,US,TIGER/Line® dataset from the US Census Bureau,
866,HLADULTDAYCARE,NEW GENERATIONS ADULT DAY CENTER,2111 W JODY RD,FLORENCE,SC,29501-2031,843-629-0103,ANN@NEWGENERATIONSADC.COM,"BELISSARY, JOHN C. PH#: 843-629-0103",JBELISSARY@SC.RR.COM,ADC-0274 / 07/31/2021,Florence / Corporation,2111 W JODY RD,FLORENCE,SC,29501-2031,NEW GENERATIONS ADULT DAY CENTER OF FLORENCE INC,843-629-0103,,Florence,,-79.80636965,34.19785951,Florence,609975.9002,3784738.517,34.197866,-79.806373,1,rooftop,2111,W Jody Rd,,,Florence,SC,29501,US,Florence,
2885,HLADULTDAYCARE,NEW GENERATIONS ADULT DAY CENTER OF MARION,300 SUPPLY RD,MARION,SC,29571,843-423-6488,ANN@NEWGENERATIONSADC.COM,"BELISSARY, JOHN PH#: 843-629-0103",JBELISSARY@SC.RR.COM,ADC-0184 / 11/30/2021,Marion / Corporation,2111 W JODY RD,FLORENCE,SC,29501-2031,NEW GENERATIONS ADULT DAY CENTER OF FLORENCE INC,843-629-0103,,Marion,,-79.38579612,34.17813002,Florence,648763.6698,3783084.378,34.177733,-79.386015,0.98,nearest_street,1498,US Hwy 76,,,Marion,SC,29571,US,TIGER/Line® dataset from the US Census Bureau,
7866,HLINHOMECARE,NEW GENERATIONS HOME CARE OF FLORENCE,1222 W EVANS ST,FLORENCE,SC,29501-2031,843-942-1900,ANN@NEWGENERATIONSADC.COM,"BELISSARY, ANN S. PH#: 843-629-0103",ANN@NEWGENERATIONSADC.COM,IHCP-1313 / 09/30/2021,Florence / Corporation,,,,,NEW GENERATIONS HOME CARE OF FLORENCE INC,843-629-0103,,Florence,,-79.788886,34.195851,Florence,611589.6348,3784534.754,34.195857,-79.788887,1,rooftop,1222,W Evans St,,,Florence,SC,29501,US,Florence,
8158,HLRESIDENTIALCARE,NEW HAVEN,2585 HWY 179,LITTLE RIVER,SC,29566,843-491-9290,BGODARD@COMPASSRE.COM,"DOUGLASS, KATHLEEN PH#: ",,CRC-2039 / 02/28/2022,Horry / ,,,,,BFG COMPASS LITTLE RIVER PROPCO IV LLC,407-644-6444,,Horry,A,-78.587687,33.890729,Out of State,723081.911,3752659.939,33.891208,-78.587201,1,rooftop,66,Carolina Shores Dr,,,Little River,SC,29566,US,Brunswick,
2177,HLINHOMECARE,NEW HOME CARE LLC,104 MANN RD,COLUMBIA,SC,29223-8017,803-767-3374,NEWHOMECARELLC@GMAIL.COM, PH#: ,,IHCP-0489 / 11/30/2021,Richland / Limited Liability,104 MANN RD,COLUMBIA,SC,29223-8017,NEW HOME CARE LLC,803-767-3374,,Richland,,-80.91619638,34.13399342,Richland,507726.9107,3777016.235,34.134532,-80.916578,0.98,nearest_street,133,Mann Rd,,,Columbia,SC,29223,US,TIGER/Line® dataset from the US Census Bureau,
7813,HLADULTDAYCARE,NEW HOPE ADULT DAY SERVICES,1214 NEW HOPE RD,ANDERSON,SC,29625-5460,864-222-2986,L.SIMS13@YAHOO.COM, PH#: ,,ADC-0474 / 09/30/2021,Anderson / ,,,,,NEW HOPE ADULT DAY SERVICES LLC,864-222-2986,,Anderson,,-82.745685,34.509868,Anderson,339750.4788,3820074.787,34.509881,-82.745754,1,rooftop,1214,New Hope Rd,,,Anderson,SC,29625,US,Anderson,
1302,HLRESIDENTIALTREATMENT,NEW HOPE CAROLINAS,101 SEDGEWOOD DR,ROCK HILL,SC,29732-2315,877-328-9300,ERICB@NEWHOPETREATMENT.COM,"PHIFER, SAM PH#: 877-328-9300",SAMP@NEWHOPETREATMENT.COM,RTF-0021 / 11/30/2021,York / Corporation,7515 NORTHSIDE DR STE 200,NORTH CHARLESTON,SC,29420-4285,NEW HOPE CAROLINAS INC,843-572-3498,42L011,York,,-81.04059788,34.95037561,Charleston,496293.1406,3867540.683,34.950382,-81.040601,1,rooftop,101,Sedgewood Dr,,,Rock Hill,SC,29732,US,York,
6046,HLINHOMECARE,NEW HOPE HOME CARE LLC,232 COMMERCE ST,MANNING,SC,29102,803-433-1777,EDRENACONYERS@YAHOO.COM, PH#: ,,IHCP-0312 / 08/31/2021,Clarendon / Limited Liability,232 COMMERCE ST,MANNING,SC,29102,NEW HOPE HOME CARE LLC,803-433-1777,,Clarendon,,-80.224513,33.694689,Clarendon,571870.6821,3728574.37,33.694605,-80.224485,1,rooftop,232,Commerce St,,,Manning,SC,29102,US,Clarendon County G,
7959,HLINHOMECARE,NEW HOPE MINISTRIES IHS,130 HADDEN CT,GASTON,SC,29053,803-926-5279,PRISCILLAMILLS12@GMAIL.COM, PH#: ,,IHCP-0480 / 12/31/2021,Lexington / Limited Liability,,,,,NEW HOPE MINISTRIES IHS LLC,803-457-1789,,Lexington,,-81.033108,33.837177,Lexington,496936.7812,3744103.221,33.83772,-81.032886,1,rooftop,121,Hadden Ct,,,Gaston,SC,29053,US,Calhoun,
2022,HLINHOMECARE,NEW HORIZONS HOMECARE & STAFFING,2025 EBENEZER RD STE B,ROCK HILL,SC,29732-1069,803-366-5005,NEW_HORIZONS@COMPORIUM.NET, PH#: ,,IHCP-0283 / 07/31/2021,York / Corporation,2025 EBENEZER RD STE B,ROCK HILL,SC,29732-1069,NEW HORIZONS HOMECARE & STAFFING,803-366-5005,,York,,-81.05177474,34.96486356,York,495273.4501,3869147.802,34.96487,-81.051778,1,rooftop,2025 B,Ebenezer Rd,,,Rock Hill,SC,29732,US,York,
7254,HLINHOMECARE,NEW LIFE CARE SERVICE,5001 ALLENDALE FAIRFAX HWY,ALLENDALE,SC,29810,803-573-7055,GUIDINGLIGHT@GMX.COM, PH#: ,,IHCP-0896 / 11/30/2021,Allendale / Limited Liability,,,,,NEW LIFE CARE SERVICE LLC,803-686-0632,,Allendale,,-81.30117173,33.00304618,Allendale,471866.7057,3651664.918,33.003088,-81.30099,0.99,nearest_street,1040,US Hwy 278,,,Allendale,SC,29810,US,TIGER/Line® dataset from the US Census Bureau,
296,HLPSADOUTPATIENT,NEW LIFE CENTER COMMISSION ON ALCOHOL AND OTHER DRUG ABUSE,102 GINN ALTMAN AVE STE C,HAMPTON,SC,29924-3962,803-943-2800,ESTELLERIVERS@GMAIL.COM,"RIVERS, ESTELLE PH#: 803-842-7770",ESTELLERIVERS@GMAIL.COM,OPF-0078 / 05/31/2022,Hampton / County,102 GINN ALTMAN AVE STE C,HAMPTON,SC,29924-3962,NEW LIFE CENTER COMMISSION ON ALCOHOL AND OTHER DRUG ABUSE-BOARD,803-943-2800,,Hampton,,-81.11598914,32.85743615,Hampton,489147.3829,3635488.442,32.857051,-81.115928,0.98,nearest_street,1099,US Hwy 601,,,Hampton,SC,29924,US,TIGER/Line® dataset from the US Census Bureau,
7904,HLINHOMECARE,NEW LIFE HOME CARE,4423 DEVINE ST STE D,COLUMBIA,SC,29205,803-708-4088,NLHC803@GMAIL.COM,"SENTOYA, ADAMS PH#: 803-477-6881",SENTOYA81@GMAIL.COM,IHCP-1145 / 11/30/2021,Richland / Limited Liability,,,,,NEW LIFE HOME CARE LLC,803-351-3903,,Richland,,-80.978721,33.992467,Richland,501965.3662,3761320.9,33.991588,-80.979753,0.97,nearest_street,4300,Blossom St,,,Columbia,SC,29205,US,TIGER/Line® dataset from the US Census Bureau,
5074,HLRESIDENTIALCARE,NEW LIGHT COMMUNITY CARE,120 ADDY LN,LEXINGTON,SC,29072-3405,803-490-1428,NEWLIGHTCRF@YAHOO.COM,"ANDERSON, VALENCIA W. PH#: 803-490-1428",NEWLIGHTCRF@YAHOO.COM,CRC-1958 / 03/31/2022,Lexington / Non-Profit Corporation,316 HUNTERS RIDGE DR,LEXINGTON,SC,29072,NEW LIGHT COMMUNITY RESOURCE FOUNDATION,803-490-1428,,Lexington,,-81.237385,33.978203,Lexington,478072.5074,3759764.566,33.978203,-81.237384,1,rooftop,120,Addy Ln,,,Lexington,SC,29072,US,Lexington,
8173,HLRENALDIALYSIS,NEW RENALITY MONCKS CORNER,422 DR IN LN,MONCKS CORNER,SC,29461,843-936-0199,BLEPLEY@RENALCARE360.COM,"TAYLOR, GWYNETH PH#: 615-592-5207",,ERD-0260 / 01/31/2022,Berkeley / Limited Liability,,,,,RCO OF MONCKS CORNER LLC,615-592-5269,,Berkeley,H,-80.018922,33.155557,Out of State,591488.9682,3668960.583,33.156883,-80.018766,0.97,nearest_street,1609,State Rd S-8-791,,,Moncks Corner,SC,29461,US,TIGER/Line® dataset from the US Census Bureau,
460,HLADULTDAYCARE,NEWBERRY COUNTY COUNCIL ON AGING ADULT DAY HEALTH CARE,1300 HUNT ST,NEWBERRY,SC,29108-3082,803-276-8266,LYNN@NCCOA.ORG,"BALLENTINE, JANET PH#: 803-276-8266",JANET@NCCOA.ORG,ADC-0073 / 10/31/2021,Newberry / Non-Profit Corporation,1300 HUNT ST,NEWBERRY,SC,29108-3082,NEWBERRY COUNTY COUNCIL ON AGING,803-276-8266,,Newberry,,-81.60702543,34.28390047,Newberry,444129.3115,3793801.745,34.283975,-81.606848,1,rooftop,1306,Hunt St,,,Newberry,SC,29108,US,Newberry,
515,HLHOSPITAL,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST,NEWBERRY,SC,29108-2932,803-276-7570,EMILY.METTS@NEWBERRYHOSPITAL.NET,"BALDWIN, BRUCE PH#: 803-405-7145",BRUCE.BALDWIN@NEWBERRYHOSPITAL.NET,HTL-0015 / 01/31/2022,Newberry / County,PO BOX 497,NEWBERRY,SC,29108-0497,NEWBERRY COUNTY MEMORIAL HOSPITAL BOARD,803-276-7570,420053,Newberry,,-81.60592373,34.29001195,Newberry,444234.7509,3794478.815,34.290392,-81.60625,1,rooftop,2669,Kinard St,,,Newberry,SC,29108,US,Newberry,
6274,HLINHOMECARE,NEXT LEVEL HOME CARE,31 BOLAND CT STE 146,GREENVILLE,SC,29615,864-335-4070,SNELSON@NEXTLEVEL-HOMECARE.COM,"NELSON, JALESA PH#: 864-335-4070",ADMIN@NEXTLEVEL-HOMECARE.COM,IHCP-0866 / 07/31/2021,Greenville / Limited Liability,,,,,NEXT LEVEL HOME CARE LLC,864-335-4070,,Greenville,,-82.256089,34.85953,Greenville,385181.1019,3858185.05,34.859523,-82.256085,1,rooftop,31,Boland Ct,,,Greenville,SC,29615,US,Greenville,
7633,HLNURSINGCARE,NHC HEALTHCARE ANDERSON,1501 E GREENVILLE ST,ANDERSON,SC,29621-2004,864-226-8356,LIBBA.PENA@NHCCARE.COM,"HILL, HEATH E. PH#: 864-226-8356",HEATH.HILL@NHCCARE.COM,NCF-0801 / 06/30/2021,Anderson / Ltd. Liability,1501 E GREENVILLE ST,ANDERSON,SC,29621-2004,NHC HEALTHCARE/ANDERSON LLC,864-226-8356,425052,Anderson,,-82.637071,34.528425,Anderson,349755.2908,3821966.037,34.528432,-82.637074,1,rooftop,1501,E Greenville St,,,Anderson,SC,29621,US,Anderson,
818,HLNURSINGCARE,NHC HEALTHCARE BLUFFTON,3039 OKATIE HWY,BLUFFTON,SC,29909-5101,843-705-8220,STEVEN.YOKLEY@NHCCARE.COM,"YOKLEY, STEVEN T. PH#: 843-705-8220",STEVEN.YOKLEY@NHCCARE.COM,NCF-0958 / 01/31/2022,Beaufort / Limited Liability,3039 OKATIE HWY,BLUFFTON,SC,29909-5101,NHC HEALTHCARE/BLUFFTON LLC,843-705-8220,425397,Beaufort,A,-80.94622108,32.27479738,Beaufort,505064.4983,3570896.84,32.274639,-80.945895,1,rooftop,3039,Okatie Hwy,,,Okatie,SC,29909,US,Beaufort,
802,HLNURSINGCARE,NHC HEALTHCARE CHARLESTON,2230 ASHLEY CROSSING DR,CHARLESTON,SC,29414-5700,843-766-5228,TYLER.BARTLETT@NHCCARE.COM,"BARTLETT, GREGORY T. PH#: 843-766-5228",TYLER.BARTLETT@NHCCARE.COM,NCF-0871 / 09/30/2021,Charleston / Limited Liability,2230 ASHLEY CROSSING DR,CHARLESTON,SC,29414-5700,NHC HEALTHCARE-CHARLESTON LLC,843-776-5228,425381,Charleston,A,-80.03715935,32.81446542,Charleston,590134.1069,3631129.31,32.81399,-80.037485,1,rooftop,2244,Ashley Crossing Dr,,,Charleston,SC,29414,US,City of Charleston,
201,HLNURSINGCARE,NHC HEALTHCARE CLINTON,304 JACOBS HWY,CLINTON,SC,29325-7279,864-833-2550,CHUCK.HOLDER@NHCCARE.COM,"HOLDER, CHARLES E. PH#: 864-833-2550",CHUCK.HOLDER@NHCCARE.COM,NCF-0804 / 06/30/2021,Laurens / Ltd. Liability,304 JACOBS HWY,CLINTON,SC,29325,NHC HEALTHCARE/CLINTON LLC,864-833-2550,425071,Laurens,,-81.87535287,34.45137609,Laurens,419592.002,3812552.996,34.450781,-81.875678,1,rooftop,304,Jacobs Hwy,,,Clinton,SC,29325,US,Laurens,
7028,HLNURSINGCARE,NHC HEALTHCARE GARDEN CITY,9405 HWY 17 BYP,MURRELLS INLET,SC,29576-9301,843-650-2213,ALEX.SELLARS@NHCCARE.COM, PH#: ,,NCF-0825 / 10/31/2021,Horry / Ltd. Liability,PO BOX 309,MURRELLS INLET,SC,29576-0309,NHC HEALTHCARE/GARDEN CITY LLC,864-650-2213,425324,Horry,B,-79.01849484,33.60036045,Georgetown,683854.493,3719605.953,33.60036,-79.018495,1,rooftop,9405,Hwy 17th Byp,,,Murrells Inlet,SC,29576,US,Horry,
848,HLNURSINGCARE,NHC HEALTHCARE GREENVILLE,1305 BOILING SPRINGS RD,GREER,SC,29650-4139,864-458-7566,BRYAN.MOORHOUSE@NHCCARE.COM,"MOORHOUSE, BRYAN M. PH#: 864-458-7566",BRYAN.MOORHOUSE@NHCCARE.COM,NCF-0807 / 06/30/2021,Greenville / Ltd. Liability,1305 BOILING SPRINGS RD,GREER,SC,29650-4139,NHC HEALTHCARE/GREENVILLE LLC,864-458-7566,425322,Greenville,,-82.27973881,34.86410585,Greenville,383025.58,3858719.914,34.86413,-82.280485,1,rooftop,200,Braelock Dr,,,Greer,SC,29650,US,Greenville,
847,HLNURSINGCARE,NHC HEALTHCARE GREENWOOD,437 CAMBRIDGE AVE E,GREENWOOD,SC,29646-2244,864-223-1950,JACOB.SHEARER@NHCCARE.COM,"SHEARER, JACOB PH#: ",JACOB.SHEARER@NHCCARE.COM,NCF-0802 / 06/30/2021,Greenwood / Ltd. Liability,437 E CAMBRIDGE AVE,GREENWOOD,SC,29646-2244,NHC HEALTHCARE/GREENWOOD LLC,864-223-1950,425063,Greenwood,,-82.15340438,34.19614279,Greenwood,393728.3802,3784505.476,34.195833,-82.153282,1,rooftop,446,Cambridge Ave E,,,Greenwood,SC,29646,US,Greenwood,
552,HLNURSINGCARE,NHC HEALTHCARE LAURENS,379 PINEHAVEN ST EXT,LAURENS,SC,29360-2672,864-984-6584,RICKIE.SHEARER@NHCCARE.COM,"SHEARER, RICKIE L. PH#: 864-984-6584",RICKIE.SHEARER@NHCCARE.COM,NCF-0326 / 06/30/2021,Laurens / Ltd. Liability,379 PINEHAVEN ST EXT,LAURENS,SC,29360-2672,NHC HEALTHCARE/LAURENS LLC,864-984-6584,425054,Laurens,,-82.03267581,34.486616,Laurens,405180.0035,3816596.997,34.486207,-82.032706,1,rooftop,379,Pinehaven St Ext,,,Laurens,SC,29360,US,Laurens,
