npi,basic_organization_name,basic_organizational_subpart,basic_enumeration_date,basic_last_updated,basic_status,basic_authorized_official_credential,basic_authorized_official_first_name,basic_authorized_official_last_name,basic_authorized_official_telephone_number,basic_authorized_official_title_or_position,basic_name,basic_parent_organization_ein,basic_parent_organization_legal_business_name,basic_authorized_official_middle_name,basic_authorized_official_name_prefix,basic_authorized_official_name_suffix,basic_certification_date,basic_name_prefix,basic_first_name,basic_last_name,basic_middle_name,basic_credential,basic_sole_proprietor,basic_gender,addresses_country_code,addresses_country_name,addresses_address_purpose,addresses_address_type,addresses_address_1,addresses_address_2,addresses_city,addresses_state,addresses_postal_code,addresses_telephone_number,addresses_fax_number
1558376640,WALGREEN CO,YES,2006-07-29,2016-08-26,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1014 MONTAGUE AVE,"",GREENWOOD,SC,296491450,864-223-6904,
1558378505,WALGREEN CO,YES,2006-08-02,2016-08-25,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,54 OLD TROLLEY RD,"",SUMMERVILLE,SC,294854904,843-871-1637,
1558388710,WAL-MART STORES EAST LP,NO,2006-07-16,2017-02-16,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2795 NORTH RD,"",ORANGEBURG,SC,291182806,803-533-7300,
1558688226,"HARRIS TEETER, LLC",NO,2010-04-21,2014-10-09,A,,ROSE,WARD,704-844-6524,DIR. PHARMACY ACCT,"HARRIS TEETER, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,2035 HWY 41,"",MT. PLEASANT,SC,29466,843-971-2075,843-971-8930
1558756072,GUSTAFSONS APOTHECARY LLC,NO,2015-04-01,2021-02-23,A,,YALANDER,GAMBLE,803-738-5706,OWNER/PHARMACIST,GUSTAFSONS APOTHECARY LLC,,,,,,2021-01-29,,,,,,,,US,United States,LOCATION,DOM,835 SPARKLEBERRY LANE,"",COLUMBIA,SC,292292922,803-567-3107,803-736-6228
1558884593,WALGREEN CO,YES,2017-07-21,2019-02-06,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,600 SAINT JAMES AVE,"",GOOSE CREEK,SC,294452776,843-569-3114,843-569-6983
1568402428,PUBLIX SUPER MARKETS INC,NO,2006-06-08,2019-11-18,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,520 FOLLY BEACH ROAD,"",CHARLESTON,SC,29412,843-762-5676,843-762-5681
1568402907,PUBLIX SUPER MARKETS INC,NO,2006-06-07,2019-11-18,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10128 TWO NOTCH RD,"",COLUMBIA,SC,292234384,803-788-1655,803-788-9782
1568477412,INGLES MARKETS INC,NO,2006-07-29,2019-08-14,A,RPH,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2000 S PINE ST,"",SPARTANBURG,SC,293023315,864-542-1426,864-582-0413
1568489722,WAL-MART STORES EAST LP,NO,2006-07-16,2017-02-16,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2377 DAVE LYLE BLVD,"",ROCK HILL,SC,297307939,803-366-8191,
1568527752,GREELEYVILLE PHARMACY,NO,2006-12-27,2015-06-08,A,,WALTER,ROGAN,843-426-2170,OWNER,GREELEYVILLE PHARMACY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,105 MAIN ST,"",GREELEYVILLE,SC,290560277,843-426-2170,843-426-2166
1568544591,COMMUNITY MEDICAL CENTER,NO,2006-10-19,2020-08-22,A,MD,ARTHUR,KENNEDY,803-531-6900,CHIEF EXECUTIVE OFFICER,COMMUNITY MEDICAL CENTER,,,KOBINA,DR.,,,,,,,,,,US,United States,LOCATION,DOM,10278 OLD #6 HIGHWAY,"",VANCE,SC,29163,803-531-6900,803-531-6907
1568565257,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2012-03-01,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10317 OCEAN HWY 17 SOUTH,"",PAWLEYS ISLAND,SC,29585,803-237-4036,
1568697621,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",NO,2009-05-19,2012-02-08,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS","SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,1515 OLD TROLLEY RD,"",SUMMERVILLE,SC,294858208,843-821-2629,
1568745081,PUBLIX SUPER MARKETS INC,NO,2011-09-21,2020-01-03,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,2020-01-03,,,,,,,,US,United States,LOCATION,DOM,1724 STATE RD,"",SUMMERVILLE,SC,294832842,843-761-3765,843-761-3794
1568934677,WELL CENTER PHARMACY LLC,NO,2018-12-31,2018-12-31,A,RPH,MARELLE,ORIAS,843-615-3665,PHARMACIST,WELL CENTER PHARMACY LLC,,,REAL,MRS.,,,,,,,,,,US,United States,LOCATION,DOM,605 S IRBY ST,"",FLORENCE,SC,295015211,843-453-3475,
1578607248,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,NO,2007-02-16,2019-12-17,A,BS,GREGORY,LULA,843-987-7423,DIRECTOR OF PHARMACY,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,,,,,,2019-12-17,,,,,,,,US,United States,LOCATION,DOM,719 OKATIE HWY # 170,"",OKATIE,SC,299093963,843-987-7431,843-987-0023
1578607289,WATTSVILLE DRUGS INC,NO,2007-02-16,2013-05-23,A,RPH,ROBERT,ANDERSON,864-984-3579,OWNER,WATTSVILLE DRUGS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,24 SIRRINE ST,"",LAURENS,SC,293602136,864-984-3579,864-984-3570
1578666335,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2012-03-01,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2152 SAVANNAH HWY,"",CHARLESTON,SC,294145311,843-556-8974,
1578666343,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2012-03-01,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,200 N HIGHWAY 25,"",TRAVELERS REST,SC,296902300,864-834-7269,
1578798658,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",NO,2009-05-19,2012-02-08,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS","SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,983 HARBORVIEW RD,"",CHARLESTON,SC,294124255,843-795-3216,
1578911772,SAMS EAST INC,NO,2016-05-27,2016-11-11,A,,LAURA,LEVINE,479-204-8550,DIR HEALTHCARE CONTRACT&ENROL,SAMS EAST INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,733 FASHION DR,"",COLUMBIA,SC,292297936,803-223-0091,803-223-0977
1578994786,SAMS EAST INC,NO,2013-12-13,2015-01-30,A,,LAURA,LEVINE,479-204-8550,DIR. OF GOVT. CONTRACTING,SAMS EAST INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,200 N BELTLINE DR,"",FLORENCE,SC,295017403,843-758-6087,
1588002497,INGLES MARKETS INC,NO,2013-06-13,2019-08-14,A,RPH,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,5251 CALHOUN MEMORIAL HWY,"",EASLEY,SC,29642,864-855-9790,864-859-9779
1588016687,"PALMETTO INFUSION SERVICES, LLC",NO,2016-07-13,2016-07-13,A,,CONNIE,HARTLEY,803-277-5447,CHIEF REIMBURSEMENT OFFICER,"PALMETTO INFUSION SERVICES, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,9295 MEDICAL PLAZA DR,SUITE C,NORTH CHARLESTON,SC,294069137,843-414-0287,866-872-8920
1588709828,SUMMERTON DRUGS COMPOUNDING AND DISPENSARY,NO,2007-02-21,2018-07-19,A,PHARM D,ERNEST,PHILLIPS,803-485-8586,OWNER,SUMMERTON DRUGS COMPOUNDING AND DISPENSARY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,115B MAIN ST,"",SUMMERTON,SC,291486904,803-485-8586,803-485-4306
1588761423,POWERS PHARMACY OF LORIS INC,NO,2006-09-20,2017-03-01,A,RPH,LLOYD,POWERS,843-756-1600,PRESIDENT/CHF PHARM,POWERS PHARMACY OF LORIS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3985 MEETING ST,"",LORIS,SC,295693053,843-756-1600,843-756-3382
1588771927,"FETTER HEALTH CARE NETWORK, INC",NO,2006-08-23,2015-04-15,A,,REUBEN,PETTIFORD,843-722-4112,EXECUTIVE DIRECTOR,"FETTER HEALTH CARE NETWORK, INC",,,J,MR.,,,,,,,,,,US,United States,LOCATION,DOM,51 NASSAU ST,"",CHARLESTON,SC,294035513,843-722-4112,843-577-8960
1588927057,HARRIS TEETER LLC,NO,2012-06-20,2019-08-02,A,,JESSIE,WARMAN,513-762-1090,MANAGER RX LICENSING,HARRIS TEETER LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,867 STOCKBRIDGE DR,"",FORT MILL,SC,297087233,704-844-6524,704-844-6556
1598774366,HAWTHORNE PHARMACY SUNSET INC.,NO,2006-08-07,2020-04-01,A,RPH,KRISTIE,CASSIDY,803-227-4464,VICE-PRESIDENT,HAWTHORNE PHARMACY SUNSET INC.,,,,MRS.,,2020-04-01,,,,,,,,US,United States,LOCATION,DOM,2854 SUNSET BLVD,"",WEST COLUMBIA,SC,291693420,803-794-7990,803-739-0893
1598858987,"THE MEDICINE MART OF WEST COLUMBIA, INC",NO,2006-09-30,2013-12-03,A,R.PH.,LYNN,CONNELLY,803-791-7043,OWNER,"THE MEDICINE MART OF WEST COLUMBIA, INC",,,ELTON,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1300 SUNSET BLVD,"",WEST COLUMBIA,SC,291695914,803-791-7043,803-796-1519
1598868267,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2021-01-31,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,2021-01-28,,,,,,,,US,United States,LOCATION,DOM,1008 LAKE MURRAY BLVD,"",IRMO,SC,290632821,803-749-3843,
1598868358,NORTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2011-10-07,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",NORTH CAROLINA CVS PHARMACY LLC,,,F,,,,,,,,,,,US,United States,LOCATION,DOM,1850 W FRANKLIN BLVD,"",GASTONIA,NC,280521468,704-867-1265,
1598868366,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2012-02-08,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,733 S IRBY ST,"",FLORENCE,SC,295015213,843-665-4475,843-665-5482
1609821875,WALGREEN CO,YES,2006-05-24,2016-08-29,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1005 S GOVERNOR WILLIAMS HWY,"",DARLINGTON,SC,295325657,843-393-2679,
1609898352,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-07-24,2016-11-08,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10204 TWO NOTCH RD,"",COLUMBIA,SC,292294386,803-788-0951,803-788-0951
1609899988,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-07-26,2016-11-08,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2791 DAVID MCLEOD BLVD,"",FLORENCE,SC,29501,843-667-6891,843-773-8745
1609943901,NEW HORIZON FAMILY HEALTH SERVICES INC,NO,2006-11-29,2016-07-01,A,RPH,REGINA,MITCHELL,864-233-1534,CHIEF EXECUTIVE OFFICER,NEW HORIZON FAMILY HEALTH SERVICES INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,111A BERRY AVE,"",GREER,SC,296511307,864-801-2035,864-416-0275
1609979376,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2011-12-01,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3300 WADE HAMPTON BLVD,"",TAYLORS,SC,296872902,864-268-9160,
1609979384,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2012-02-08,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2908 EMANUEL CHURCH RD,"",WEST COLUMBIA,SC,291703010,803-996-3625,
1609982636,JAMISONS PHARMACY INC,NO,2006-08-22,2013-05-21,A,PHARM. D.,MARK,JAMISON,803-536-2165,MANAGER,JAMISONS PHARMACY INC,,,A,DR.,,,,,,,,,,US,United States,LOCATION,DOM,1225 GOFF AVE,"",ORANGEBURG,SC,291153671,803-536-2165,803-533-1216
1609989219,"HARRIS TEETER, LLC",NO,2006-08-16,2014-09-26,A,,ROSE,WARD,704-844-6524,"MANAGER, PHARMACY ADMIN/AR","HARRIS TEETER, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,675 FOLLY RD,"",CHARLESTON,SC,29412,843-406-7085,843-406-7502
1619070398,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2011-12-07,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,9 CORPORATE PKWY,"",GOOSE CREEK,SC,294457145,803-572-3237,
1619074119,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-20,2012-02-29,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,4767 BROAD ST,"",LORIS,SC,29569,843-716-1220,
1619371606,"HOWARD'S PHARMACY, LLC",NO,2014-10-20,2014-10-20,A,,SCOTT,CAUSEY,864-963-5303,PIC/OWNER,"HOWARD'S PHARMACY, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,102 S MAIN ST,"",SIMPSONVILLE,SC,296812628,864-963-5303,864-963-8346
1619375839,WALGREEN CO,YES,2014-12-22,2019-07-22,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,389 JOHNNIE DODDS BLVD,"",MOUNT PLEASANT,SC,294642932,843-972-4068,
1619485992,REDEC PHARMACY,NO,2018-01-20,2018-07-19,A,,HEWIS,BARTELS,478-919-8881,PHARMACIST IN CHARGE,REDEC PHARMACY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,200 N DOBYS BRIDGE RD STE 124,"",FORT MILL,SC,297152084,803-802-3915,803-802-3915
1619490646,WALGREEN CO,YES,2017-07-21,2019-01-29,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,1510 WO EZELL BLVD,"",SPARTANBURG,SC,293012616,864-574-0038,864-576-5231
1619916558,PUBLIX SUPER MARKETS INC,NO,2006-06-06,2020-01-03,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,2020-01-03,,,,,,,,US,United States,LOCATION,DOM,250 EASTGATE DR,"",AIKEN,SC,298037698,803-643-7976,803-643-7981
1619929684,"LATTA DRUG COMPANY, INC.",NO,2006-05-17,2017-02-28,A,RPH,BRYANT,BROWN,843-752-0023,OWNER PHCST,"LATTA DRUG COMPANY, INC.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,106 E MAIN ST,"",LATTA,SC,295651617,843-752-0023,843-752-0062
1619994860,WAL-MART STORES EAST LP,NO,2006-07-16,2017-02-16,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2401 AUGUSTA RD,"",WEST COLUMBIA,SC,291694543,803-791-8114,
1619994878,WAL-MART STORES EAST LP,NO,2006-07-16,2017-02-16,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10060 TWO NOTCH RD,"",COLUMBIA,SC,292234396,803-699-1100,
1629017538,PUBLIX SUPER MARKETS INC,NO,2006-06-06,2019-11-18,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1575 OLD TROLLEY RD,"",SUMMERVILLE,SC,294858208,843-832-0557,843-832-4237
1629083712,WALGREEN CO,YES,2006-07-29,2016-08-29,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1 S ALLIANCE DR,"",GOOSE CREEK,SC,294457172,843-824-9375,
1629095872,WAL-MART STORES EAST LP,NO,2006-07-16,2017-02-16,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1317 N MAIN ST,"",SUMMERVILLE,SC,294837342,843-821-1360,
1629123807,THOMAS DRUGS INC,NO,2007-01-25,2017-10-12,A,PHARM D,EDWARD,THOMAS,910-579-3200,PRESIDENT,THOMAS DRUGS INC,,,RAGLAND,DR.,IV,,,,,,,,,US,United States,LOCATION,DOM,10227 BEACH DRIVE,"",CALABASH,NC,28467,910-620-2317,910-579-5381
1629172424,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",NO,2006-09-12,2010-11-19,A,,SUSAN,COLBERT,401-770-2751,DIRECTOR  PAYER RELATIONS,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,4310 HARD SCRABBLE RD,"",COLUMBIA,SC,292299423,803-865-6684,
1629411384,PUBLIX SUPER MARKETS INC,NO,2013-04-12,2019-11-15,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1390 TIGER BLVD,"",CLEMSON,SC,296312617,864-654-3781,864-640-8461
1629434071,PALMETTO FAMILY PHARMACY REGENT PARK,NO,2016-01-14,2016-01-14,A,,BRANDON,HALL,803-980-7272,CO-OWNER,PALMETTO FAMILY PHARMACY REGENT PARK,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1046 REGENT PARKWAY,SUITE 104,FORT MILL,SC,29715,803-980-7272,
1629449624,MORGAN'S DRUGS,NO,2015-10-16,2015-10-16,A,RPH,REBECCA,MORGAN,803-266-3356,CO-OWNER,MORGAN'S DRUGS,,,B,,,,,,,,,,,US,United States,LOCATION,DOM,12935 MAIN ST,"",WILLISTON,SC,298532321,803-266-3356,803-266-3358
1629472758,INGLES MARKETS INC,NO,2014-10-17,2019-08-14,A,,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,426 S MAIN ST,"",BELTON,SC,296271524,864-338-3184,864-338-3294
1629526777,KERSHAW FAMILY PHARMACY,NO,2016-09-19,2016-09-19,A,RPH,HUGH,MOBLEY,803-320-4401,OWNER,KERSHAW FAMILY PHARMACY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,605 S HAMPTON ST,"",KERSHAW,SC,290672002,803-320-4401,
1639184708,WALGREEN CO,YES,2006-07-29,2018-06-15,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,907 FOLLY RD,"",CHARLESTON,SC,294123919,843-795-5452,
1639184724,WALGREEN CO,YES,2006-07-29,2015-08-28,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1120 N MAIN ST,"",SUMMERVILLE,SC,294837326,843-821-7537,
1639196892,WAL-MART STORES EAST LP,NO,2006-07-16,2017-02-16,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,541 SEABOARD ST,"",MYRTLE BEACH,SC,295779733,843-445-7851,
1639204738,"MORGAN'S PHARMACY OF GILBERT, LLC",NO,2007-02-22,2020-07-10,A,RPH,REBECCA,MORGAN,803-360-9650,OWNER,"MORGAN'S PHARMACY OF GILBERT, LLC",,,,,,2020-07-10,,,,,,,,US,United States,LOCATION,DOM,309 BROAD ST,"",GILBERT,SC,290548587,803-892-5572,803-892-2930
1639267230,"DANIELS' PHARMACY, INC.",NO,2006-10-10,2007-07-20,A,REG. PHARMACIST,JOHN,WILLIAMS,803-793-3804,PRESIDENT PHARMACIST,"DANIELS' PHARMACY, INC.",,,DUNCAN,MR.,,,,,,,,,,US,United States,LOCATION,DOM,5036 CAROLINA HWY,"",DENMARK,SC,290421678,803-793-3804,803-793-0616
1639273436,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",NO,2006-09-12,2012-02-29,A,,SUSAN,COLBERT,401-770-2751,DIRECTOR PAYER RELATIONS,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,1509 ROPER MOUNTAIN RD,"",GREENVILLE,SC,296155601,864-312-1082,
1639332976,WALGREEN CO,YES,2008-07-08,2016-09-02,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,101 HAMPTON AVE,"",PICKENS,SC,296712462,864-878-0599,
1639390941,PUBLIX SUPER MARKETS INC,NO,2007-05-02,2019-11-18,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,400 E MCBEE AVE,STE 100,GREENVILLE,SC,296012940,864-240-2020,864-240-2024
1639562945,TIDEWATER PHARMACY & MEDICAL SUPPLY LLC,NO,2015-03-11,2016-01-31,A,PHARMD,CHAD,STRAUGHAN,843-375-6310,OWNER/PHARMACIST,TIDEWATER PHARMACY & MEDICAL SUPPLY LLC,,,LOUIS,,,,,,,,,,,US,United States,LOCATION,DOM,421 JOHNNIE DODDS BLVD,STE 100,MOUNT PLEASANT,SC,294642689,843-375-6310,843-375-6311
1639577166,WALGREEN CO,YES,2014-12-16,2016-10-17,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,380 KING ST,"",CHARLESTON,SC,294011411,843-714-6243,
1639593304,WAL-MART STORES EAST LP,NO,2014-02-14,2017-02-16,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,125 MARYPORT DR,"",MYRTLE BEACH,SC,295756513,843-232-0495,
1639737349,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,NO,2019-05-29,2019-05-29,A,,KARYN,RAE,843-876-1344,DIRECTOR,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10 MCCLENNAN BANKS DRIVE,"",CHARLESTON,SC,294250001,843-792-2300,
1639796022,"WALL DRUGS OF PAMPLICO, INC.",NO,2020-07-01,2021-02-12,A,,DERRICK,WALL,843-386-6135,"RPH, OWNER","WALL DRUGS OF PAMPLICO, INC.",,,ALLAN,MR.,,2021-02-12,,,,,,,,US,United States,LOCATION,DOM,616 S. WALNUT STREET,"",PAMPLICO,SC,29583,843-933-0080,
1649210089,PUBLIX SUPER MARKETS INC,NO,2006-06-07,2019-11-18,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,8409 DORCHESTER RD STE 104,"",NORTH CHARLESTON,SC,294207324,843-767-5976,843-767-5979
1649227133,LANDRUM DRUG INC,NO,2006-05-28,2020-08-22,A,RPH,DENNIS,BURDETTE,864-457-2401,PARTNER,LANDRUM DRUG INC,,,WAYNE,MR.,,,,,,,,,,US,United States,LOCATION,DOM,104 W RUTHERFORD RD,"",LANDRUM,SC,29356,864-457-2401,864-457-2583
1649250333,HEDGEMARK BRENTWOOD PHARMACY INC,NO,2006-01-19,2012-02-21,A,R.PH.,ELLEN,DURRENCE,843-762-1177,VICE PRESIDENT,HEDGEMARK BRENTWOOD PHARMACY INC,,,S,MRS.,,,,,,,,,,US,United States,LOCATION,DOM,1919 MAYBANK HWY,"",CHARLESTON,SC,294122115,843-762-1177,843-762-4506
1649285735,WALGREEN CO,YES,2006-07-29,2015-11-28,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2498 2ND LOOP RD,"",FLORENCE,SC,295016162,843-317-1233,
