npi,basic_organization_name,npi_2,hours_of_operation,medicaid_id,spoken_languages,e_rx,delivery,compound,drive_thru,vaccines,handicap_access,cultural_comp_training,accepting_new_customers,website,basic_organizational_subpart,basic_enumeration_date,basic_last_updated,basic_status,basic_authorized_official_credential,basic_authorized_official_first_name,basic_authorized_official_last_name,basic_authorized_official_telephone_number,basic_authorized_official_title_or_position,basic_name,basic_parent_organization_ein,basic_parent_organization_legal_business_name,basic_authorized_official_middle_name,basic_authorized_official_name_prefix,basic_authorized_official_name_suffix,basic_certification_date,basic_name_prefix,basic_first_name,basic_last_name,basic_middle_name,basic_credential,basic_sole_proprietor,basic_gender,addresses_country_code,addresses_country_name,addresses_address_purpose,addresses_address_type,addresses_address_1,addresses_address_2,addresses_city,addresses_state,addresses_postal_code,addresses_telephone_number,addresses_fax_number,geoid,tract_latitude,tract_longitude,lat,lon
1548287709,WAL-MART STORES EAST LP,1548287709,,749476,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,4000 HIGHWAY 9,,BOILING SPRINGS,SC,293168501,864-814-6262,,45083022405,+35.0550885,-081.9892445,-81.987785,35.05076
1548328743,K-TUCK L L C,1548328743,,757660,ENG,Y,Y,N,N,N,Y,Y,Y,,NO,12/4/06,6/17/08,A,,KEITH,TUCKER,843-759-2800,PHARMACIST,K-TUCK L L C,,,D,,,,,,,,,,,US,United States,LOCATION,DOM,303 NORTH MAIN STREET,,LAKE VIEW,SC,29563,843-759-2800,843-759-9974,45033970500,+34.3339068,-079.2077718,-79.16604,34.341187
1548364342,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1548364342,,710750,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/12/06,11/19/10,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS","SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,121 CLEMSON RD,,COLUMBIA,SC,292296545,803-419-4002,,45079011413,+34.1061891,-080.8804863,-80.85622,34.097694
1548374242,TEGA CAY FAMILY PHARMACY,1548374242,,797985,ENG,Y,N,Y,N,Y,Y,Y,Y,tegacaypharmacy.com,NO,8/18/06,5/1/15,A,RPH,LISA,HONEYCUTT,803-547-6100,PRESIDENT/PHARMACIST,TEGA CAY FAMILY PHARMACY,,,FITZGERALD,,,,,,,,,,,US,United States,LOCATION,DOM,1741 GOLD HILL RD STE 106,,FORT MILL,SC,297088204,803-547-6100,,45091061003,+35.0459807,-081.0121273,-80.99318534,35.06206854
1548414543,THE KROGER CO,1548414543,,710202,ENG,Y,N,Y,Y,Y,Y,Y,Y,https://www.kroger.com/topic/pharmacy,NO,11/5/08,6/28/16,A,,ALLISON,MUENNICH,513-762-1019,MANAGER OF PHARMACY LICENSING,THE KROGER CO,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1284 KNOX AVE,,NORTH AUGUSTA,SC,298414055,803-442-4510,803-442-4515,45003020702,+33.5019859,-081.9498430,-81.95804,33.50937
1548769219,"LONG'S DRUGSTORES OF SOUTH CAROLINA, INC.",1548769219,,717623,ENG,Y,Y,N,N,N,Y,Y,Y,https://avitapharmacy.com,NO,2/7/18,2/7/18,A,,ASHLEY,ELLIS,803-254-5884,CORPORATE COUNSEL,"LONG'S DRUGSTORES OF SOUTH CAROLINA, INC.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,811 PENDLETON ST STE 10,,GREENVILLE,SC,296013232,803-254-5884,866-550-7461,45045000500,+34.8376715,-082.4115284,-82.41619,34.843178
1558301994,PUBLIX SUPER MARKETS INC,1558301994,,767806,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/7/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,80 BAYLOR DR,,BLUFFTON,SC,299108902,843-706-3504,843-706-3757,45013002106,+32.2494167,-080.9091717,-80.87576,32.27729
1558309534,BLYTHEWOOD PROFESSIONAL DRUG COMPANY INC.,1558309534,,780131,ENG,Y,N,Y,N,Y,Y,Y,Y,www.blythewoodpharmacy.com/,NO,6/3/06,8/22/20,A,PHARM.D,JANET,THAMES,803-786-8110,PRESIDENT,BLYTHEWOOD PROFESSIONAL DRUG COMPANY INC.,,,N.,DR.,,,,,,,,,,US,United States,LOCATION,DOM,420B MCNULTY ST,SUITE B,BLYTHEWOOD,SC,290168926,803-786-8100,803-735-3302,45079010102,+34.1723843,-080.9792738,-80.9802807,34.21718543
1558366930,"ORANGE CUT RATE DRUG STORE, INC.",1558366930,,719284,ENG,Y,Y,Y,Y,Y,Y,Y,Y,www.guerinspharmacy.com,NO,6/14/05,8/30/16,A,,CHARLES,THOMPSON,803-536-0007,OWNER,"ORANGE CUT RATE DRUG STORE, INC.",,,PAIGE,MR.,JR.,,,,,,,,,US,United States,LOCATION,DOM,1324 GROVE PARK DR,,ORANGEBURG,SC,291152455,803-536-0007,,45075011000,+33.5254269,-080.8599676,-80.859,33.514767
1558376640,WALGREEN CO,1558376640,,715750,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/26/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1014 MONTAGUE AVE,,GREENWOOD,SC,296491450,864-223-6904,,45047970301,+34.2232322,-082.1807949,-82.17673,34.210236
1558378505,WALGREEN CO,1558378505,,715793,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,8/2/06,8/25/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,54 OLD TROLLEY RD,,SUMMERVILLE,SC,294854904,843-871-1637,,45035010808,+32.9763518,-080.1774487,-80.18314,32.99947
1558388710,WAL-MART STORES EAST LP,1558388710,,730262,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2795 NORTH RD,,ORANGEBURG,SC,291182806,803-533-7300,,45075010900,+33.5692930,-080.9216953,-80.8914,33.52781
1558688226,"HARRIS TEETER, LLC",1558688226,,715163,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.harristeeter.com/pharmacy-services,NO,4/21/10,10/9/14,A,,ROSE,WARD,704-844-6524,DIR. PHARMACY ACCT,"HARRIS TEETER, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,2035 HWY 41,,MT. PLEASANT,SC,29466,843-971-2075,843-971-8930,45019004608,+32.8973520,-079.7890349,-79.807025,32.8768541
1558756072,GUSTAFSONS APOTHECARY LLC,1558756072,,715837,ENG,Y,Y,N,N,Y,Y,Y,Y,www.landyspharmacy.com,NO,4/1/15,2/23/21,A,,YALANDER,GAMBLE,803-738-5706,OWNER/PHARMACIST,GUSTAFSONS APOTHECARY LLC,,,,,,1/29/21,,,,,,,,US,United States,LOCATION,DOM,835 SPARKLEBERRY LANE,,COLUMBIA,SC,292292922,803-567-3107,803-736-6228,45079011414,+34.1126260,-080.8583905,-80.85649658,34.10149963
1558884593,WALGREEN CO,1558884593,,717720,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,7/21/17,2/6/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,600 SAINT JAMES AVE,,GOOSE CREEK,SC,294452776,843-569-3114,843-569-6983,45015020707,+33.0619117,-080.0440881,-80.059456,33.031487
1568402428,PUBLIX SUPER MARKETS INC,1568402428,,743286,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/8/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,520 FOLLY BEACH ROAD,,CHARLESTON,SC,29412,843-762-5676,843-762-5681,45019002003,+32.6854321,-079.9526678,-79.9652961,32.6933173
1568402907,PUBLIX SUPER MARKETS INC,1568402907,,736224,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/7/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10128 TWO NOTCH RD,,COLUMBIA,SC,292234384,803-788-1655,803-788-9782,45079011413,+34.1061891,-080.8804863,-80.885345,34.11617
1568477412,INGLES MARKETS INC,1568477412,,769441,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.ingles-markets.com/inside/pharmacy/pharmacy-info,NO,7/29/06,8/14/19,A,RPH,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2000 S PINE ST,,SPARTANBURG,SC,293023315,864-542-1426,864-582-0413,45083021302,+34.9498435,-081.8897359,-81.89502,34.934258
1568489722,WAL-MART STORES EAST LP,1568489722,,726418,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2377 DAVE LYLE BLVD,,ROCK HILL,SC,297307939,803-366-8191,,45091060901,+34.9579150,-080.9758058,-80.95663,34.941956
1568527752,GREELEYVILLE PHARMACY,1568527752,,717026,ENG,Y,N,N,N,Y,Y,Y,Y,,NO,12/27/06,6/8/15,A,,WALTER,ROGAN,843-426-2170,OWNER,GREELEYVILLE PHARMACY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,105 MAIN ST,,GREELEYVILLE,SC,290560277,843-426-2170,843-426-2166,45089970700,+33.6086383,-080.0059872,-79.99009119,33.583486
1568544591,COMMUNITY MEDICAL CENTER,1568544591,,725403,ENG,Y,N,N,N,N,Y,Y,Y,https://www.myfhc.org/,NO,10/19/06,8/22/20,A,MD,ARTHUR,KENNEDY,803-531-6900,CHIEF EXECUTIVE OFFICER,COMMUNITY MEDICAL CENTER,,,KOBINA,DR.,,,,,,,,,,US,United States,LOCATION,DOM,10278 OLD #6 HIGHWAY,,VANCE,SC,29163,803-531-6900,803-531-6907,45075010300,+33.4385177,-080.4719225,-80.4221857,33.44430098
1568565257,SOUTH CAROLINA CVS PHARMACY LLC,1568565257,,743457,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10317 OCEAN HWY 17 SOUTH,,PAWLEYS ISLAND,SC,29585,803-237-4036,,45043920504,+33.4176484,-079.1864379,-79.13017717,33.43716231
1568697621,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1568697621,,710450,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,5/19/09,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS","SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,1515 OLD TROLLEY RD,,SUMMERVILLE,SC,294858208,843-821-2629,,45035010813,+32.9767187,-080.1609388,-80.16575,32.963184
1568745081,PUBLIX SUPER MARKETS INC,1568745081,,713530,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,9/21/11,1/3/20,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,1/3/20,,,,,,,,US,United States,LOCATION,DOM,1724 STATE RD,,SUMMERVILLE,SC,294832842,843-761-3765,843-761-3794,45015020711,+33.1440812,-080.1200965,-80.12506,33.101963
1568934677,WELL CENTER PHARMACY LLC,1568934677,,718604,Tagalog,Y,Y,Y,Y,Y,Y,Y,Y,,NO,12/31/18,12/31/18,A,RPH,MARELLE,ORIAS,843-615-3665,PHARMACIST,WELL CENTER PHARMACY LLC,,,REAL,MRS.,,,,,,,,,,US,United States,LOCATION,DOM,605 S IRBY ST,,FLORENCE,SC,295015211,843-453-3475,,45041001000,+34.1911403,-079.7695503,-79.76789658,34.1902481
1578607248,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,1578607248,,707608,ENG,Y,N,N,N,Y,Y,Y,Y,,NO,2/16/07,12/17/19,A,BS,GREGORY,LULA,843-987-7423,DIRECTOR OF PHARMACY,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,,,,,,12/17/19,,,,,,,,US,United States,LOCATION,DOM,719 OKATIE HWY # 170,,OKATIE,SC,299093963,843-987-7431,843-987-0023,45013002202,+32.3376045,-080.8200441,-80.893,32.353695
1578607289,WATTSVILLE DRUGS INC,1578607289,,724556,ENG,Y,N,N,N,N,Y,Y,Y,,NO,2/16/07,5/23/13,A,RPH,ROBERT,ANDERSON,864-984-3579,OWNER,WATTSVILLE DRUGS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,24 SIRRINE ST,,LAURENS,SC,293602136,864-984-3579,864-984-3570,45059920502,+34.5452035,-082.0223328,-81.99965,34.519722
1578666335,SOUTH CAROLINA CVS PHARMACY LLC,1578666335,,743515,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2152 SAVANNAH HWY,,CHARLESTON,SC,294145311,843-556-8974,,45019002701,+32.7976991,-080.0287926,-80.03738,32.791042
1578666343,SOUTH CAROLINA CVS PHARMACY LLC,1578666343,,742373,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,200 N HIGHWAY 25,,TRAVELERS REST,SC,296902300,864-834-7269,,45045002701,+34.9392993,-082.3924602,-82.434586,34.960766
1578798658,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1578798658,,710447,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,5/19/09,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS","SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,983 HARBORVIEW RD,,CHARLESTON,SC,294124255,843-795-3216,,45019002006,+32.7325383,-079.9346090,-79.9354,32.742405
1578911772,SAMS EAST INC,1578911772,,716700,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.sAsclub.com/sAs/,NO,5/27/16,11/11/16,A,,LAURA,LEVINE,479-204-8550,DIR HEALTHCARE CONTRACT&ENROL,SAMS EAST INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,733 FASHION DR,,COLUMBIA,SC,292297936,803-223-0091,803-223-0977,45079011418,+34.1299753,-080.8929715,-80.87791,34.125572
1578994786,SAMS EAST INC,1578994786,,715076,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.sAsclub.com/sAs/,NO,12/13/13,1/30/15,A,,LAURA,LEVINE,479-204-8550,DIR. OF GOVT. CONTRACTING,SAMS EAST INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,200 N BELTLINE DR,,FLORENCE,SC,295017403,843-758-6087,,45041000201,+34.1991944,-079.8244682,-79.82459,34.188232
1588002497,INGLES MARKETS INC,1588002497,,714639,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.ingles-markets.com/inside/pharmacy/pharmacy-info,NO,6/13/13,8/14/19,A,RPH,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,5251 CALHOUN MEMORIAL HWY,,EASLEY,SC,29642,864-855-9790,864-859-9779,45077010602,+34.8637948,-082.5383536,-82.545376,34.826205
1588016687,"PALMETTO INFUSION SERVICES, LLC",1588016687,,716714,ENG,N,Y,Y,N,N,Y,Y,Y,https://www.palmettoinfusion.com,NO,7/13/16,7/13/16,A,,CONNIE,HARTLEY,803-277-5447,CHIEF REIMBURSEMENT OFFICER,"PALMETTO INFUSION SERVICES, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,9295 MEDICAL PLAZA DR,SUITE C,NORTH CHARLESTON,SC,294069137,843-414-0287,866-872-8920,45019003115,+32.9798853,-080.0611887,-80.07309,32.974792
1588709828,SUMMERTON DRUGS COMPOUNDING AND DISPENSARY,1588709828,,791065,ENG,Y,Y,Y,N,N,Y,Y,Y,https://www.facebook.com/SummertonDrugs,NO,2/21/07,7/19/18,A,PHARM D,ERNEST,PHILLIPS,803-485-8586,OWNER,SUMMERTON DRUGS COMPOUNDING AND DISPENSARY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,115B MAIN ST,,SUMMERTON,SC,291486904,803-485-8586,803-485-4306,45027960801,+33.6166680,-080.4129605,-80.35079,33.608257
1588761423,POWERS PHARMACY OF LORIS INC,1588761423,,714112,ENG,Y,Y,Y,Y,Y,Y,Y,Y,,NO,9/20/06,3/1/17,A,RPH,LLOYD,POWERS,843-756-1600,PRESIDENT/CHF PHARM,POWERS PHARMACY OF LORIS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3985 MEETING ST,,LORIS,SC,295693053,843-756-1600,843-756-3382,45051020200,+34.0490659,-078.8433664,-78.89072,34.05629
1588771927,"FETTER HEALTH CARE NETWORK, INC",1588771927,,710457,ENG,Y,N,N,N,Y,Y,Y,Y,fetterhealthcare.org/pharmacy-2,NO,8/23/06,4/15/15,A,,REUBEN,PETTIFORD,843-722-4112,EXECUTIVE DIRECTOR,"FETTER HEALTH CARE NETWORK, INC",,,J,MR.,,,,,,,,,,US,United States,LOCATION,DOM,51 NASSAU ST,,CHARLESTON,SC,294035513,843-722-4112,843-577-8960,45019000700,+32.7893794,-079.9385460,-79.93808,32.794304
1588927057,HARRIS TEETER LLC,1588927057,,715174,ENG,Y,N,Y,N,Y,Y,Y,Y,www.harristeeter.com/pharmacy-services,NO,6/20/12,8/2/19,A,,JESSIE,WARMAN,513-762-1090,MANAGER RX LICENSING,HARRIS TEETER LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,867 STOCKBRIDGE DR,,FORT MILL,SC,297087233,704-844-6524,704-844-6556,45091061003,+35.0459807,-081.0121273,-80.99351,35.06289
1598774366,HAWTHORNE PHARMACY SUNSET INC.,1598774366,,758451,ENG,Y,Y,N,Y,Y,Y,Y,Y,https://hawthornesc.com,NO,8/7/06,4/1/20,A,RPH,KRISTIE,CASSIDY,803-227-4464,VICE-PRESIDENT,HAWTHORNE PHARMACY SUNSET INC.,,,,MRS.,,4/1/20,,,,,,,,US,United States,LOCATION,DOM,2854 SUNSET BLVD,,WEST COLUMBIA,SC,291693420,803-794-7990,803-739-0893,45063020506,+34.0140354,-081.1321082,-81.118126,34.00529
1598858987,"THE MEDICINE MART OF WEST COLUMBIA, INC",1598858987,,764951,ENG,Y,Y,Y,Y,Y,Y,Y,Y,https://www.rxmedicinemart.com,NO,9/30/06,12/3/13,A,R.PH.,LYNN,CONNELLY,803-791-7043,OWNER,"THE MEDICINE MART OF WEST COLUMBIA, INC",,,ELTON,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1300 SUNSET BLVD,,WEST COLUMBIA,SC,291695914,803-791-7043,803-796-1519,45063020509,+34.0041109,-081.0744651,-81.08038531,34.00039469
1598868267,SOUTH CAROLINA CVS PHARMACY LLC,1598868267,,740773,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,1/31/21,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,1/28/21,,,,,,,,US,United States,LOCATION,DOM,1008 LAKE MURRAY BLVD,,IRMO,SC,290632821,803-749-3843,,45063021112,+34.0793287,-081.1703013,-81.17456,34.089497
1598868366,SOUTH CAROLINA CVS PHARMACY LLC,1598868366,,71132D,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,733 S IRBY ST,,FLORENCE,SC,295015213,843-665-4475,843-665-5482,45041001000,+34.1911403,-079.7695503,-79.7679333,34.18557089
1609821875,WALGREEN CO,1609821875,,715739,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,5/24/06,8/29/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1005 S GOVERNOR WILLIAMS HWY,,DARLINGTON,SC,295325657,843-393-2679,,45031011200,+34.2982794,-079.8984230,-79.89984,34.317226
1609898352,SOUTH CAROLINA CVS PHARMACY LLC,1609898352,,716302,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/24/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10204 TWO NOTCH RD,,COLUMBIA,SC,292294386,803-788-0951,803-788-0951,45079011414,+34.1126260,-080.8583905,-80.8768224,34.11931901
1609899988,SOUTH CAROLINA CVS PHARMACY LLC,1609899988,,716304,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/26/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2791 DAVID MCLEOD BLVD,,FLORENCE,SC,29501,843-667-6891,843-773-8745,45041000201,+34.1991944,-079.8244682,-79.832829,34.18900285
1609943901,NEW HORIZON FAMILY HEALTH SERVICES INC,1609943901,,786491,ENG,Y,N,Y,N,Y,Y,Y,Y,www.newhorizonfhs.org,NO,11/29/06,7/1/16,A,RPH,REGINA,MITCHELL,864-233-1534,CHIEF EXECUTIVE OFFICER,NEW HORIZON FAMILY HEALTH SERVICES INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,111A BERRY AVE,,GREER,SC,296511307,864-801-2035,864-416-0275,45045002504,+34.9441768,-082.2341056,-82.222916,34.9462
1609979376,SOUTH CAROLINA CVS PHARMACY LLC,1609979376,,741882,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/1/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3300 WADE HAMPTON BLVD,,TAYLORS,SC,296872902,864-268-9160,,45045002602,+34.9063398,-082.3042731,-82.31663,34.916855
1609979384,SOUTH CAROLINA CVS PHARMACY LLC,1609979384,,711289,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2908 EMANUEL CHURCH RD,,WEST COLUMBIA,SC,291703010,803-996-3625,,45063021033,+33.9616044,-081.1853977,-81.16936,33.945297
1609982636,JAMISONS PHARMACY INC,1609982636,,705713,ENG,Y,Y,Y,N,N,Y,Y,Y,,NO,8/22/06,5/21/13,A,PHARM. D.,MARK,JAMISON,803-536-2165,MANAGER,JAMISONS PHARMACY INC,,,A,DR.,,,,,,,,,,US,United States,LOCATION,DOM,1225 GOFF AVE,,ORANGEBURG,SC,291153671,803-536-2165,803-533-1216,45075011100,+33.5450483,-080.8457594,-80.84645,33.504898
1609989219,"HARRIS TEETER, LLC",1609989219,,715162,ENG,y,N,N,N,Y,N,Y,Y,www.harristeeter.com/pharmacy-services,NO,8/16/06,9/26/14,A,,ROSE,WARD,704-844-6524,"MANAGER, PHARMACY ADMIN/AR","HARRIS TEETER, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,675 FOLLY RD,,CHARLESTON,SC,29412,843-406-7085,843-406-7502,45019001902,+32.7627874,-079.9653762,-79.97066,32.746567
1619070398,SOUTH CAROLINA CVS PHARMACY LLC,1619070398,,743435,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/7/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,9 CORPORATE PKWY,,GOOSE CREEK,SC,294457145,803-572-3237,,45015020718,+33.0440118,-080.0903542,-80.088486,33.01949
1619074119,SOUTH CAROLINA CVS PHARMACY LLC,1619074119,,788477,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/20/06,2/29/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,4767 BROAD ST,,LORIS,SC,29569,843-716-1220,,45051020200,+34.0490659,-078.8433664,-78.88545,34.060036
1619371606,"HOWARD'S PHARMACY, LLC",1619371606,,715316,ENG,Y,N,Y,N,N,Y,Y,Y,https://howardspharmacyrx.com,NO,10/20/14,10/20/14,A,,SCOTT,CAUSEY,864-963-5303,PIC/OWNER,"HOWARD'S PHARMACY, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,102 S MAIN ST,,SIMPSONVILLE,SC,296812628,864-963-5303,864-963-8346,45045003010,+34.7569276,-082.2476429,-82.25549135,34.73891423
