contaminant_name,media,site_name,epa_id,city,county,state,zip_code,site_location,latitude,longitude,region,npl_status,superfund_alternative_agreement,federal_facility,operable_unit_number,sequence_id,decision_document_type,actual_completion_date,fiscal_year,geoid,tract_latitude,tract_longitude,lat,lon
RADIUM-226,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
RADIUM-228,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
RADIUM-228,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
SILVER,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
SILVER,Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
THORIUM-228,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
THORIUM-228,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
THORIUM-234,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
THORIUM-234,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
URANIUM-233,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
URANIUM-233,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
URANIUM-234,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
URANIUM-234,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
URANIUM-235,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
URANIUM-235,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
URANIUM-238,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
URANIUM-238,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"VANADIUM, METAL AND/OR ALLOY",Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
ZINC,Sediment,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
ZINC,Surface Water,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,21,17,Record of Decision,12/12/03,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
Americium-241,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,25,18,Record of Decision,3/10/04,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
Americium-241,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,25,18,Record of Decision,3/10/04,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
CESIUM-137,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,25,18,Record of Decision,3/10/04,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
COBALT-60,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,25,18,Record of Decision,3/10/04,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
PLUTONIUM-238,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,25,18,Record of Decision,3/10/04,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
PLUTONIUM-239/240,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,25,18,Record of Decision,3/10/04,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
STRONTIUM-90,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,25,18,Record of Decision,3/10/04,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
STRONTIUM-90,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,25,18,Record of Decision,3/10/04,2004,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"1,1-DICHLOROETHENE",Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,27,20,Record of Decision,8/14/98,1998,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)",Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,27,20,Record of Decision,8/14/98,1998,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,27,20,Record of Decision,8/14/98,1998,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
CHLOROETHENE (VINYL CHLORIDE),Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,27,20,Record of Decision,8/14/98,1998,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"CIS-1,2-DICHLOROETHENE",Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,27,20,Record of Decision,8/14/98,1998,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
DICHLOROMETHANE (METHYLENE CHLORIDE),Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,27,20,Record of Decision,8/14/98,1998,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TETRACHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,27,20,Record of Decision,8/14/98,1998,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TRICHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,27,20,Record of Decision,8/14/98,1998,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
AROCLOR 1254,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,30,22,Record of Decision,6/18/03,2003,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
AROCLOR 1254,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,30,22,Record of Decision,6/18/03,2003,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
ARSENIC,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,30,22,Record of Decision,6/18/03,2003,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZO(B)FLUORANTHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,30,22,Record of Decision,6/18/03,2003,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZO[A]ANTHRACENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,30,22,Record of Decision,6/18/03,2003,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZO[A]PYRENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,30,22,Record of Decision,6/18/03,2003,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZO[A]PYRENE,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,30,22,Record of Decision,6/18/03,2003,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"DIBENZO(A,H)ANTHRACENE",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,30,22,Record of Decision,6/18/03,2003,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
LEAD,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,30,22,Record of Decision,6/18/03,2003,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"1,2,3,4,6,7,8-HEPTACHLORODIBENZO[b,e][1,4]DIOXIN (HpCDD)",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,23,Record of Decision,12/29/98,1999,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
DICHLOROMETHANE (METHYLENE CHLORIDE),Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,23,Record of Decision,12/29/98,1999,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TETRACHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,23,Record of Decision,12/29/98,1999,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TRICHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,23,Record of Decision,12/29/98,1999,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TRICHLOROETHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,23,Record of Decision,12/29/98,1999,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
ARSENIC,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,11,25,Record of Decision,5/14/97,1997,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BERYLLIUM,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,11,25,Record of Decision,5/14/97,1997,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
ARSENIC,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,40,26,Record of Decision,6/22/01,2001,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZO(B)FLUORANTHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,40,26,Record of Decision,6/22/01,2001,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZO(K)FLUORANTHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,40,26,Record of Decision,6/22/01,2001,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZO[A]ANTHRACENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,40,26,Record of Decision,6/22/01,2001,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZO[A]PYRENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,40,26,Record of Decision,6/22/01,2001,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
CHRYSENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,40,26,Record of Decision,6/22/01,2001,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"DIBENZO(A,H)ANTHRACENE",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,40,26,Record of Decision,6/22/01,2001,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
FLUORANTHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,40,26,Record of Decision,6/22/01,2001,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"INDENO(1,2,3-CD)PYRENE",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,40,26,Record of Decision,6/22/01,2001,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
PYRENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,40,26,Record of Decision,6/22/01,2001,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TETRACHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,40,26,Record of Decision,6/22/01,2001,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TRICHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,40,26,Record of Decision,6/22/01,2001,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
ACTINIUM-228,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
ACTINIUM-228,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
Americium-241,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
Americium-241,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
CESIUM-137,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
CESIUM-137,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
CHROMIUM(VI),Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
CHROMIUM(VI),Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
COBALT-60,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
COBALT-60,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
CURIUM,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
CURIUM,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
LEAD-212,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
LEAD-212,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
MERCURY,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
MERCURY,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
NEPTUNIUM,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
NEPTUNIUM,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,47,28,Record of Decision,3/15/00,2000,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
