OBJECTID,Permit Type,Name of Facility,Location Street,Location City,Location State,ZIP Code,Facility #,Facility Email,Admin Name & Phone,Facility Cont. Email,License / Expires,County / Ownership Type,Mailing Address,Mailing City,Mailing State,Mailing ZIP,Licensee,Licensee Business Phone,CMS Certification,County,Evacuation_Zone,X,Y,Licensee County,x,y
6572,HLINHOMECARE,HEAVENLY HANDS LLC,214 W LIBERTY ST STE 2,SUMTER,SC,29150,803-565-5017,SJ_VAUGHN@YAHOO.COM,"VAUGHN, STACY PH#: 803-565-5017",,IHCP-0181 / 06/30/2021,Sumter / Sole Proprietorship,PO BOX 1162,SUMTER,SC,29150,STACY VAUGHN,803-565-5017,,Sumter,,-80.345669,33.920304,Sumter,560483.0591,3753512.263
7596,HLINHOMECARE,HEAVENLY HEART HOME CARE LLC,3262 LANDMARK DR STE 100,NORTH CHARLESTON,SC,29418,843-371-4728,HEAVENLYHEARTSMITHT@GMAIL.COM,"SMITH, TAMMY PH#: 843-371-4728",TAMMYSMITH0218@YAHOO.COM,IHCP-0987 / 12/31/2021,Charleston / Limited Liability,,,,,HEAVENLY HEART HOME CARE LLC,843-371-4728,,Charleston,B,-80.06978,32.929443,Charleston,586968.0715,3643848.803
8030,HLINHOMECARE,HEAVENLY HELPERS NURSING SERVICES,101 CIMERRON DR UNIT A,MYRTLE BEACH,SC,29588-5614,843-831-0524,HEAVENLYHELPERS.LLC2015@YAHOO.COM, PH#: ,,IHCP-0486 / 12/31/2021,Horry / Limited Liability,,,,,HEAVENLY HELPERS NURSING SERVICES LLC,843-831-0524,,Horry,C,-78.995102,33.682707,Horry,685848.3573,3728779.795
7738,HLINHOMECARE,HEAVENLY WORKERS IN HOME CARE,201 E LIBERTY ST STE E,SUMTER,SC,29150,803-883-5117,HWHC2019@GMAIL.COM,"FRANKLIN, WENDY PH#: ",,IHCP-1068 / 08/31/2021,Sumter / Limited Liability,,,,,HEAVENLY WORKERS IN HOME CARE LLC,803-473-4852,,Sumter,,-80.33735,33.920257,Clarendon,561252.044,3753512
7095,HLINHOMECARE,HEAVENS ANGEL HOME CARE AGENCY,20 S POINSETT HWY STE C,TRAVELERS REST,SC,29690,864-990-5202,TONYACHEEKS1979@GMAIL.COM,"CHEEKS, TONYA T. PH#: 864-787-7492",TONYACHEEKS1979@GMAIL.COM,IHCP-0915 / 07/31/2021,Greenville / ,,,,,HEAVENS ANGEL HOME CARE AGENCY LLC,864-990-5202,,Greenville,,-82.43890749,34.96926534,Greenville,368643.456,3870580.179
4914,HLRESIDENTIALCARE,HELENA PLACE,1624 PARIS AVE,PORT ROYAL,SC,29935-2041,843-982-0233,LKESLER@ENLIVANT.COM,"KESLER, LORIE A. PH#: 843-982-0233",LKESLER@ENLIVANT.COM,CRC-1409 / 11/30/2021,Beaufort / ,330 N WABASH AVE STE 3700,CHICAGO,IL,60611-7605,HELENA AID OPCO LLC,312-725-7000,,Beaufort,A,-80.692194,32.382022,Out of State,528952.838,3582822.904
1338,HLRESIDENTIALCARE,HELMS-GORDON RESIDENTIAL CARE HOME,714 FUNDERBURKE RD,FORT LAWN,SC,29714-8593,803-872-4253,MKGORDON@COMPORIUM.NET,"GORDON, MELISSA K. PH#: 803-872-4253",MKGORDON@COMPORIUM.NET,CRC-0527 / 07/31/2021,Chester / Sole Proprietorship,PO BOX 188,FORT LAWN,SC,29714-0188,HELMS-GORDON RESIDENTIAL CARE HOME LLC,803-289-8739,,Chester,,-80.91152851,34.68903933,Chester,508103.5934,3838563.153
7030,HLINHOMECARE,HELP AT HOME,1330 CELEBRATION BLVD STE B,FLORENCE,SC,29501,843-661-7132,HARTSVILLE@HELPATHOME.COM, PH#: ,,IHCP-0315 / 06/30/2021,Florence / Limited Liability,1330 CELEBRATION BLVD STE B,FLORENCE,SC,29501,HELP AT HOME LLC,312-795-4686,,Florence,,-79.83125477,34.17043671,Darlington,607717.8311,3781671.033
2629,HLINHOMECARE,HELP AT HOME LLC (AIKEN),942 MILLBROOK AVE STE 1,AIKEN,SC,29803-0609,803-649-0922,AIKEN@HELPATHOME.COM,"ADAMS, VANESSA PH#: 803-649-0922",AIKEN@HELPATHOME.COM,IHCP-0588 / 06/30/2021,Aiken / Limited Liability,,,,,HELP AT HOME LLC,803-649-0922,,Aiken,,-81.71986013,33.52172602,Aiken,433151.5386,3709359.888
7690,HLINHOMECARE,HELPERS OF THE VINE,110 E STONE AVE,GREENVILLE,SC,29607,864-363-1507,DONNA.DEWAR@HELPERSOFTHEVINE.COM,"DEWAR, DONNA PH#: 864-363-1507",DONNA.DEWAR@HELPERSOFTHEVINE.COM,IHCP-0625 / 05/31/2021,Greenville / Corporation,3620 PELHAM RD STE 5 #337,GREENVILLE,SC,29615,HELPERS OF THE VINE INC,864-627-3134,,Greenville,,-82.391775,34.860648,Greenville,372778.9735,3858472.916
8179,HLINHOMECARE,HELPFUL HEARTS CARE SERVICES,1 CHICK SPRINGS RD STE 211A-3,GREENVILLE,SC,29609,864-335-8891,HELPFULHEARTSCS@GMAIL.COM,"IRBY, JAMES PH#: ",,IHCP-0910 / 07/31/2021,Greenville / Limited Liability,,,,,HELPFUL HEARTS CARE SERVICES LLC,864-355-8891,,Greenville,,-82.38079,34.865942,Greenville,373791.334,3859046.222
7588,HLINHOMECARE,HELPFUL HEARTS HOME CARE,1220 JOHN B WHITE SR BLVD,SPARTANBURG,SC,29306,864-913-5370,TGSMITH0808@GMAIL.COM,"SMITH, TIFFANY G. PH#: 864-426-4821",,IHCP-1087 / 11/30/2021,Spartanburg / Limited Liability,,,,,HELPFUL HEARTS HOME HEALTH LLC,864-913-5370,,Spartanburg,,-81.964943,34.928143,Spartanburg,411869.1097,3865499.318
40,HLADULTDAYCARE,HELPING HANDS ADULT DAY CARE MEMORY SUPPORT,2010 STATE ST,CAYCE,SC,29033-3957,803-223-9800,BARBARA@HELPINGHANDSSC.COM,"REED, CHARLOTTE PH#: 803-722-3321",,ADC-0015 / 09/30/2021,Lexington / Corporation,2010 STATE ST,CAYCE,SC,29033-3957,HELPING HANDS ADULT DAY CARE INC,803-732-9800,,Lexington,,-81.05249265,33.97509219,Lexington,495151.003,3759395.495
41,HLADULTDAYCARE,HELPING HANDS ADULT DAY SERVICES,1111 STATE ST,CAYCE,SC,29033-4342,803-732-1900,BARBARA@HELPINGHANDSSC.COM,"HARMON, JULIE PH#: 803-796-5192; WRIGHT, BARBARA T. PH#: 803-791-3256",BARBARA@HOPEBRIDGESC.COM,ADC-0270 / 12/31/2021,Lexington / Corporation,1111 STATE ST,CAYCE,SC,29033-4342,HELPING HANDS ADULT DAY CARE INC,803-732-9800,,Lexington,,-81.05530212,33.98384384,Lexington,494892.0023,3760365.995
6867,HLINHOMECARE,HELPING HANDS CAREGIVERS LLC,9400 TWO NOTCH RD STE C,COLUMBIA,SC,29223-5946,803-699-1016,INFO@HELPINGHANDSCAREOFSC.COM,"MUIR, ANDRE PH#: 803-699-1016",,IHCP-0156 / 05/31/2021,Richland / Limited Liability,9400 TWO NOTCH RD STE C,COLUMBIA,SC,29223-5946,HELPING HANDS CAREGIVERS LLC,803-699-1016,,Richland,,-80.91745218,34.09958943,Richland,507614.2051,3773201.42
7696,HLINHOMECARE,HELPING HANDS HEALING HEARTS,110 TRADER CROSS 1ST FLOOR,BLUFFTON,SC,29909,843-227-3165,SHAWNTRALBRIMM75@GMAIL.COM, PH#: ,,IHCP-1187 / 06/30/2021,Beaufort / Limited Liability,,,,,HELPIG HANDS HEALING HEARTS LLC,843-227-3165,,Beaufort,A,-80.934257,32.297961,Beaufort,506189.6685,3573465.113
7833,HLINHOMECARE,HELPING HANDS HOME CARE SERVICES,227 W MAIN ST,OLANTA,SC,29114,843-598-8714,KARENMCFADDEN34@YAHOO.COM,"MCFADDEN, KAREN R. PH#: 843-598-8714",KARENMCFADDEN34@YAHOO.COM,IHCP-1316 / 09/30/2021,Florence / Limited Liability,,,,,HELPING HANDS HOME CARE SERVICES LLC,843-598-8714,,Florence,,-79.936267,33.939564,Florence,598305.2061,3755964.557
5890,HLHOSPICEPROGRAM,HELPING HANDS HOSPICE OF SOUTH CAROLINA,136 SPORTHORSE LN,AIKEN,SC,29803,803-226-0961,KEVIN23WIL25@AOL.COM,"WILLIAMSON, SABRINA PH#: 803-522-0115",AKNSABRINA@AOL.COM,HPC-0225 / 06/30/2021,Aiken / Limited Liability,,,,,HELPING HANDS HOSPICE OF SOUTH CAROLINA LLC,803-226-0961,,Aiken,,-81.72689,33.472951,Aiken,432460.9047,3703956.586
1850,HLINHOMECARE,HELPING HEARTS LLC,908 S PARKER DR STE 3,FLORENCE,SC,29501-6007,843-669-2999,BRANDYEADDY80@GMAIL.COM, PH#: ,,IHCP-0191 / 06/30/2021,Florence / Sole Proprietorship,908 S PARKER DR STE 3,FLORENCE,SC,29501-6007,BRANDY EADDY,843-669-2999,,Florence,,-79.82163788,34.17457093,Florence,608598.9247,3782139.674
7035,HLHEARINGAIDSPEC,"HENDERSON, CYNTHIA J.",1001-B FAIRLAWN DR,COLUMBIA,SC,29020,803-432-7032,CYNDI@PALMETTOHEARING.COM, PH#: ,,HAS-0274 / 01/30/2022,Kershaw / Sole Proprietorship,1001-B FAIRLAWN DR,COLUMBIA,SC,29020,"HENDERSON, CYNTHIA J.",803-432-7032,,Kershaw,,-80.59350523,34.24651023,Kershaw,537430.2434,3789563.814
2635,HLHABITATIONR15,HENDRIX STREET GROUP HOME,425 HENDRIX ST,LEXINGTON,SC,29072,864-942-8900,RBRITT@DDSN.SC.GOV,"WARD, DELORIS PH#: 864-942-8900",DWARD@BURTONCENTER.ORG,MR15-0199 / 06/30/2021,Lexington / State,"PO BOX 4706, DDSN C/O RUFUS BRITT",COLUMBIA,SC,29240-4706,SC DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS,803-898-9769,42G070,Lexington,,-81.24670427,33.98212614,Richland,477212.5982,3760201.583
2730,HLHABITATIONR15,HENRY & FREIDA BONDS HABILITATION CENTER,310 JENKINS SPRING RD,GREENWOOD,SC,29646-8617,864-942-8900,RBRITT@DDSN.SC.GOV, PH#: ,,MR15-0111 / 08/31/2021,Greenwood / State,"PO BOX 4706, DDSN C/O RUFUS BRITT",COLUMBIA,SC,29240-4706,SC DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS,803-898-9769,42G132,Greenwood,,-82.19025681,34.17155005,Richland,390300.882,3781817.42
6726,HLRESIDENTIALCARE,HERITAGE AT LOWMAN RESIDENTIAL CARE,2101 DUTCH FORK RD,CHAPIN,SC,29036,803-732-8800,AHYMAN@THEHERITAGEATLOWMAN.ORG,"HYMAN, ASHLEY PH#: 803-732-8800",AHYMAN@THEHERITAGEATLOWMAN.ORG,CRC-0840 / 09/30/2021,Richland / Non-Profit Corporation,PO BOX 444,WHITE ROCK,SC,29177-0444,LUTHERAN HOMES OF SOUTH CAROLINA INC,803-749-5110,,Richland,,-81.2755918,34.14337327,Richland,474592.4959,3778087.403
1691,HLNURSINGCARE,HERITAGE HOME OF FLORENCE,515 WARLEY ST,FLORENCE,SC,29501-5199,843-662-4573,PWELCH@HERITAGEFLORENCE.COM,"WELCH, PAIGE S. PH#: 843-662-4573",PWELCH@HERITAGEFLORENCE.COM,NCF-0450 / 02/28/2022,Florence / Corporation,515 S WARLEY ST,FLORENCE,SC,29501-5199,HERITAGE HOME OF FLORENCE INC,843-662-4573,425154,Florence,,-79.77450857,34.18877563,Florence,612923.7156,3783766.036
1322,HLTATTOOFAC,HERO TATTOO,1833 LONE STAR ST UNIT AA,CONWAY,SC,29526-8298,843-347-0009,INFO@HEROTATTOOS.COM,"CRIBB, JEFFREY S. PH#: 843-347-0009",JEFFCRIBB@HEROTATTOO.COM,TF-0029 / 11/30/2021,Horry / Ltd. Liability,1833 LONE STAR ST UNIT AA,CONWAY,SC,29526-8298,HERO GRAPHICS LLC,843-347-0009,,Horry,,-79.00046866,33.80290421,Horry,685092.1908,3742099.986
6801,HLTATTOOFAC,HERO TATTOO MB,550 PIEDMONT AVE,MYRTLE BEACH,SC,29577-6362,843-232-7126,RHALLTATTOOS@HOTMAIL.COM,"CRIBB, JEFFREY S. PH#: 843-685-6436",,TF-0179 / 01/31/2022,Horry / Limited Liability Company (single member),550 PIEDMONT AVE,MYRTLE BEACH,SC,29577-6362,THE HERO FIRM LLC,843-685-6436,,Horry,C,-78.92953364,33.70471294,Horry,691878.3076,3731340.252
2707,HLRESIDENTIALCARE,HERRIOTT'S RESIDENTIAL CARE FACILITY,114 LIME LN,SUMTER,SC,29150-6630,803-773-6882,LUCINDAHERRIOTT@GMAIL.COM,"YORK-HERRIOTT, LUCINDA PH#: 803-773-6882",LUCINDAHERRIOTT@GMAIL.COM,CRC-1013 / 06/30/2021,Sumter / Partnership,1685 REEDROMAN RD,SUMTER,SC,29153-8497,JOHN & LUCINDA HERRIOTT,803-773-6882,,Sumter,,-80.33770786,33.90247351,Sumter,561231.5709,3751539.92
2822,HLRESIDENTIALCARE,HILLS OF CUMBERLAND VILLAGE,3215 WISE CREEK LN,AIKEN,SC,29801-2534,803-641-8444,MCHEATHAM@MARRINSON.COM,"CHEATHAM, MELISSA PH#: 803-641-8444",MCHEATHAM@MARRINSON.COM,CRC-1121 / 09/30/2021,Aiken / Corporation,3215 WISE CREEK LN,AIKEN,SC,29801-2534,MARRINSON GROUP INC,803-643-0073,,Aiken,,-81.77381704,33.55816745,Aiken,428170.9672,3713436.356
8131,HLRESIDENTIALCARE,HILLTOP OF GREENVILLE MEMORY CARE,352 PELHAM RD,GREENVILLE,SC,29615,864-558-0383,ED@MEMORYCAREOFGREENVILLECOM,"HOWARD, KAYLA PH#: 864-558-0383; JASMON, JOSEPH PH#: ",,CRC-1947 / 04/30/2021,Greenville / Limited Liability,545 E JOHN CARPENTER FREEWAY STE 500,IRVING,TX,75062,GREENVILLE MEMORY CARE LLC,864-558-0383,,Greenville,,-82.340055,34.860755,Greenville,377507.1376,3858420.394
520,HLHOSPITAL,HILTON HEAD HOSPITAL,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29926-2738,843-689-8206,HHH-CEO@TENETHEALTH.COM,"CLARK, JEREMY PH#: 843-689-8206",HHH-CEO@TENETHEALTH.COM,HTL-0646 / 10/31/2021,Beaufort / Limited Liability Limited Partnership,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29926-2738,HILTON HEAD HEALTH SYSTEM LP,469-893-6272,420080,Beaufort,A,-80.7134393,32.22475916,Out of State,527001.0021,3565384.998
1511,HLRESIDENTIALCARE,HITCHCOCK PLACE,102 CREPE MYRTLE DR OFC,AIKEN,SC,29803-7552,803-649-6439,LEGALHELP@ENLIVANT.COM,"FAIRCHILD, JAMES KEVIN PH#: 803-649-6439",JFAIRFIELD@ENLIVANT.COM,CRC-1412 / 11/30/2021,Aiken / ,330 N WABASH AVE STE 3700,CHICAGO,IL,60611-7605,HITCHCOCK AID OPCO LLC,312-725-7000,,Aiken,,-81.73733846,33.51359869,Out of State,431522.0082,3708470.185
2072,HLINHOMECARE,HMC FAMILY SERVICES,8430 UNIVERSITY EXEC PARK DR STE 608,CHARLOTTE,NC,28262-1352,704-548-0042,SHHOMECARESERVICES@YAHOO.COM, PH#: ,,IHCP-0322 / 03/31/2022,Out of State / Sole Proprietorship,10303 LEGOLAS LN,CHARLOTTE,NC,28269-7035,"MERRIWETHER, DOUGLAS",980-253-2402,,Out of State,,-80.75337603,35.30265482,Out of State,522421.6896,3906635.06
7966,HLHEARINGAIDSPECTEMP,"HOBLER, JUSTIN",1129 PEACE PIPE PL #101,MYRTLE BEACH,SC,29579,847-790-2406,JUSTINLEEHOBLER@YAHOO.COM, PH#: ,,HTP-1130 / 12/31/2021,Horry / Sole Proprietorship,,,,,"HOBLER, JUSTIN",847-790-2406,,Horry,C,-78.960703,33.702064,Horry,688995.1767,3730988.965
6217,HLHEARINGAIDSPEC,"HOGUE, MICHAEL J.",169 BALBRIGGON DR,GOOSE CREEK,SC,29445,843-693-0727,MHOGUE914@GMAIL.COM, PH#: ,,HAS-0583 / 01/30/2022,Berkeley / Sole Proprietorship,169 BALBRIGGON DR,GOOSE CREEK,SC,29445,"HOGUE, MICHAEL J.",843-693-0727,,Berkeley,G,-80.066574,33.032667,Berkeley,587166.2721,3655295.491
8206,HLINHOMECARE,HOLISTIC HEALTH,946 MILLBROOK AVE STE B1,AIKEN,SC,29803,803-645-2296,HROBINSUN@YAHOO.COM,"ROBINSON, KIZZY B. PH#: 803-508-1934",KIZZIE0410@GMAIL.COM,IHCP-1423 / 04/30/2022,Aiken / Limited Liability,,,,,HOLISTIC HOME HEALTH CARE LLC,,,Aiken,,-81.719585,33.521671,Aiken,433177.1798,3709353.587
434,HLRENALDIALYSIS,HOLLY HILL DIALYSIS CLINIC,8532 OLD STATE RD,HOLLY HILL,SC,29059-8379,803-496-2800,JAMES.P.MOLONEY@FMC-NA.COM,"MOUSTAFA, MOUSTAFA ASHRAF HAMED PH#: ",MAMOUSTAFA@HOTMAIL.COM,ERD-0137 / 09/30/2021,Orangeburg / Limited Liability,8532 OLD STATE RD,HOLLY HILL,SC,29059-8379,NRA-HOLLY HILL SOUTH CAROLINA LLC,781-699-9000,422593,Orangeburg,,-80.41324363,33.32225383,Out of State,554612.5908,3687166.582
6897,HLRENALDIALYSIS,HOLLYWOOD RAVENEL DIALYSIS CLINIC,5953 JACOBS POINT BLVD,RAVENEL,SC,29470-5643,843-571-4025,ANNE.DURANT@FMC-NA.COM, PH#: ,,ERD-0157 / 03/31/2022,Charleston / Limited Liability,PO BOX 487,RAVENEL,SC,29470,NRA-HOLLYWOOD SOUTH CAROLINA LLC,843-571-4025,422606,Charleston,A,-80.15083132,32.7829743,Charleston,579508.3603,3627492.876
7437,HLHEARINGAIDSPEC,"HOLT, ROSE M.",2118 THIRD LOOP RD,FLORENCE,SC,29501,843-992-0316,JRBKHOLT@AOL.COM, PH#: ,,HAS-0450 / 01/30/2022,Florence / Sole Proprietorship,2118 3RD LOOP RD,FLORENCE,SC,29501-6452,"HOLT, ROSE M.",843-992-0316,,Florence,,-79.80887,34.166569,Florence,609786.1673,3781266.043
1325,HLTATTOOFAC,HOLY CITY TATTOOING COLLECTIVE,1916 SAVANNAH HWY,CHARLESTON,SC,29407-6251,843-202-0950,JASONEISENBERGHCTC2@GMAIL.COM,"EISENBERG, JESSICA PH#: ",,TF-0046 / 08/31/2021,Charleston / Limited Liability,1916 SAVANNAH HWY,CHARLESTON,SC,29407-6251,HOLY MOUNTAIN LLC,843-367-2050,,Charleston,A,-80.02350762,32.78890061,Berkeley,591438.3033,3628306.833
1874,HLINHOMECARE,HOME AIDE,1710 S FRASER ST,GEORGETOWN,SC,29440-3910,843-527-2752,INFO@HOMEAIDESC.COM, PH#: ,,IHCP-0134 / 05/31/2021,Georgetown / Corporation,PO BOX 398,GEORGETOWN,SC,29442-0398,IN-HOME HEALTHCARE SERVICES INC,843-527-2752,,Georgetown,A,-79.29400088,33.34938329,Georgetown,658745.6007,3691320.163
7600,HLINHOMECARE,HOME BY CHOICE-FIRST UP INC,4152 CLEMSON BLVD STE C,ANDERSON,SC,29621,864-224-4907,DIANAHOMEBYCHOICE@YAHOO.COM,"VERA, DIANA PH#: ",,IHCP-0209 / 06/30/2021,Anderson / Corporation,1405-A PEARMAN DAIRY RD STE A,ANDERSON,SC,29625,HOME BY CHOICE INC,864-224-4907,,Anderson,,-82.698434,34.561671,Anderson,344185.0282,3825746.116
7218,HLINHOMECARE,HOME CARE ASSISTANCE OF S CAROLINA BEACH,237A WILLBROOK BLVD,PAWLEYS ISLAND,SC,29585-7789,864-247-0234,SRUDD@HOMECAREASSISTANCE.COM,"DESMARTEAU, ASHLEY PH#: 864-247-0234",SRUDD@HOMECAREASSISTANCE.COM,IHCP-0890 / 05/31/2021,Georgetown / Limited Liability,,,,,HOME CARE ASSISTANCE OF S CAROLINA BEACH LLC,864-247-0234,,Georgetown,B,-79.09982293,33.48566341,Georgetown,676540.5103,3706745.239
7286,HLINHOMECARE,HOME CARE ASSISTANCE OF SOUTH CAROLINA,620 HOWELL RD UNIT 10,GREENVILLE,SC,29615,864-247-0234,SRUDD@HOMECAREASSISTANCE.COM,"DESMARTEAU, ASHLEY PH#: 864-247-0234",SRUDD@HOMECAREASSISTANCE.COM,IHCP-1115 / 05/31/2021,Greenville / Limited Liability,,,,,HOME CARE ASSISTANCE OF SOUTH CAROLINA,864-247-0234,,Greenville,,-82.330114,34.874904,Greenville,378436.7334,3859977.413
4826,HLINHOMECARE,HOME CARE ASSISTANCE OF THE LOW COUNTRY,1662 SAVANNAH HWY STE 225,CHARLESTON,SC,29407,864-247-0234,SRUDD@HOMECAREASSISTANCE.COM,"DESMARTEAU, ASHLEY PH#: 864-247-0234",SRUDD@HOMECAREASSISTANCE.COM,IHCP-0737 / 05/31/2021,Charleston / Limited Liability,1255 OAKMEAD PKWY,SUNNYVALE,CA,94085,HOME CARE ASSISTANCE CHARLESTON LLC,864-247-0234,,Charleston,A,-80.014985,32.787967,Charleston,592237.4484,3628210.751
8008,HLINHOMECARE,HOME CARE DIRECT LLC,7209 HWY 90 UNIT D,LONGS,SC,29568,843-358-2005,PMWGGNS@YAHOO.COM, PH#: ,,IHCP-0128 / 04/30/2022,Horry / Limited Liability,PO BOX 645,AYNOR,SC,29511-0645,HOME CARE DIRECT LLC,843-358-2005,,Horry,,-78.805488,33.855899,Horry,703019.0422,3748345.164
1656,HLINHOMECARE,HOME CARE HELPERS USA LLC,618 CHESTNUT RD STE 103,MYRTLE BEACH,SC,29572-5504,843-213-0800,BOOKKEEPER@HOMECAREHELPERSUSA.COM, PH#: ,,IHCP-0046 / 01/31/2022,Horry / Limited Liability,618 CHESTNUT RD STE 103,MYRTLE BEACH,SC,29572-5504,HOME CARE HELPERS USA LLC,843-213-0800,,Horry,A,-78.78698065,33.77898046,Horry,704914.9203,3739851.126
215,HLHOMEHEALTH,HOME CARE OF HOSPICECARE OF THE PIEDMONT,408 W ALEXANDER AVE,GREENWOOD,SC,29646-4031,864-227-9393,NCORLEY@HOSPICEPIEDMONT.ORG,"CORLEY, NANCY B., RN. PH#: 864-227-9393",NCORLEY@HOSPICEPIEDMONT.ORG,HHA-0134 / 09/30/2019,Greenwood / Corporation,408 W ALEXANDER AVE,GREENWOOD,SC,29646-4031,HOME CARE OF HOSPICECARE OF THE PIEDMONT INC,864-227-9393,427111,Greenwood,,-82.15992512,34.17287087,Greenwood,393098.1885,3781931.676
291,HLHOMEHEALTH,HOME CARE OF LANCASTER,901 W MEETING ST STE 201,LANCASTER,SC,29720-6209,803-286-1472,LRA@LHCGROUP.COM,"KENNINGTON, CINDY PH#: ",,HHA-0050 / 12/31/2021,Lancaster / Limited Liability,901 W MEETING ST STE 201,LANCASTER,SC,29720-6209,LANCASTER HOME CARE SERVICES LLC,803-286-1472,427034,Lancaster,,-80.7874019,34.71818365,Lancaster,519466.2225,3841811.998
7257,HLINHOMECARE,HOME CARE OF MYRTLE BEACH LLC,1019 HWY 17 S STE 122,NORTH MYRTLE BEACH,SC,29582-2805,843-360-5476,YVETTE@HOMECAREOFMYRTLEBEACH.COM, PH#: ,,IHCP-0237 / 07/31/2021,Horry / Limited Liability,1019 HWY 17 S STE 122,NORTH MYRTLE BEACH,SC,29582-3702,HOME CARE OF MYRTLE BEACH LLC,843-249-5541,,Horry,C,-78.69122377,33.81909597,Horry,713683.5679,3744494.967
7250,HLINHOMECARE,HOME CARE ON DEMAND,14 E BUTLER RD STE A,MAULDIN,SC,29680,864-201-2011,GSP@HOMECAREONDEMAND.ORG,"YATES, JAMARLO PH#: 864-729-2011",,IHCP-1095 / 07/31/2021,Greenville / Corporation,,,,,TRANSPORTATION ON DEMAND INC,864-729-2011,,Greenville,,-82.30831244,34.77846438,Greenville,380289.789,3849255.738
7036,HLINHOMECARE,HOME CARE PLUS,2040 EWALL ST STE D,MOUNT PLEASANT,SC,29464,843-628-3642,TKUPPENS@HOME-CARE-PLUS.COM,"GAIDUSEK, LINDA PH#: 843-628-3642",TKUPPENS@HOME-CARE-PLUS.COM,IHCP-0337 / 08/31/2021,Charleston / Limited Liability,2040 EWALL ST STE D,MOUNT PLEASANT,SC,29464,HOME CARE PLUS LLC,843-628-3642,,Charleston,C,-79.88433868,32.80685801,Charleston,604449.6617,3630426.554
1922,HLHOMEHEALTH,HOME HEALTH SERVICES OF SELF REGIONAL HEALTHCARE,105 VINECREST CT STE 400,GREENWOOD,SC,29646-8031,864-725-7600,EWHITE@SELFREGIONAL.ORG,"MANOS, GEORGE PH#: ; WRIGHT, JEFFERY PH#: 864-725-7600",,HHA-0049 / 02/28/2022,Greenwood / Non-Profit Corporation,105 VINCREST CT STE 400,GREENWOOD,SC,29646,GREENWOOD COUNTY HOSPITAL BOARD DBA SELF REGIONAL HEALTHCARE,864-725-4111,427018,Greenwood,,-82.1757237,34.16056053,Greenwood,391626.3402,3780583.259
2189,HLINHOMECARE,HOME HELPERS & DIRECT LINK OF FAIRFIELD SC,1553 LYNWOOD DR,LANCASTER,SC,29720,770-403-6062,ARPIITT@GMAIL.COM, PH#: ,,IHCP-0501 / 04/30/2022,Lancaster / Limited Liability,1553 LYNWOOD DR,LANCASTER,SC,29720,OHM HELPERS LLC,770-403-6062,,Lancaster,,-80.76094567,34.69506937,Lancaster,521894.7406,3839254.265
1569,HLINHOMECARE,HOME HELPERS CAREGIVING SERVICES,105 SCHOOL ST STE 2A,RIDGEVILLE,SC,29472-8040,843-771-1305,TANDTCARES@HOMEHELPERSHOMECARE.COM, PH#: ,,IHCP-0004 / 01/31/2021,Dorchester / Limited Liability,105 SCHOOL ST STE 2A,RIDGEVILLE,SC,29472-8040,ADAMS SOLUTIONS LLC,843-771-1305,,Dorchester,,-80.31032751,33.09904636,Dorchester,564354.881,3662478.838
8117,HLINHOMECARE,HOME HELPERS HOME CARE OF COASTAL SC,1211 DINGLE RD,MOUNT PLEASANT,SC,29466,844-443-5728,DDEICH@HOMEHELPERSHOMECARE.COM,"DEICH, DEVIN PH#: 844-443-5728",DDEICH@HOMEHELPERSHOMECARE.COM,IHCP-1416 / 02/28/2022,Charleston / Limited Liability,,,,,ETHOS MANAGEMENT COMPANY LLC,844-443-5728,,Charleston,C,-79.790094,32.856602,Charleston,613210.4159,3636038.588
6794,HLINHOMECARE,HOME HELPERS OF THE LOWCOUNTRY,14 WESTBURY PARK WAY STE 102,BLUFFTON,SC,29910,843-837-3041,DEBBIE@HOMEHELPERSLOWCOUNTRY.COM,"PROPST, AMY PH#: 843-837-3041",,IHCP-0034 / 11/30/2021,Beaufort / Limited Liability,14 WESTBURY PARK WAY STE 102,BLUFFTON,SC,29910,M & C GROUP LLC,843-837-3041,,Beaufort,A,-80.87279163,32.27450413,Beaufort,511979.5792,3570870.166
1759,HLINHOMECARE,HOME INSTEAD SENIOR CARE,4186 OLD YORK RD,ROCK HILL,SC,29732-9133,803-817-1901,CAROL.HORTON@HOMEINSTEAD.COM, PH#: ,,IHCP-0163 / 05/31/2021,York / Limited Liability,4186 OLD YORK RD,ROCK HILL,SC,29732-9133,MOXIE VENTURE LLC,803-817-1901,,York,,-81.06820388,34.978188,York,493774.6311,3870626.325
6795,HLINHOMECARE,HOME INSTEAD SENIOR CARE - ANDERSON,716 E GREENVILLE ST,ANDERSON,SC,29621-4837,864-642-6780,WMARSHBURN@HOMEINSTEAD.COM, PH#: ,,IHCP-0043 / 01/31/2022,Anderson / Corporation,716 E GREENVILLE ST,ANDERSON,SC,29621-4837,UPSTATE TARHEELS INC,864-642-6780,,Anderson,,-82.64619547,34.51503302,Anderson,348893.543,3820494.42
