ncessch,leaid,leanm05,schnam05,geoid,tract_latitude,tract_longitude,lat,lon
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,LAKE CAROLINA ELEMENTARY,45079011416,+34.1725673,-080.8831730,34.1902,-80.8905
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,ROUND TOP ELEMENTARY,45079010103,+34.1714304,-080.9313751,34.19555,-80.93647
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,KELLY MILL MIDDLE SCHOOL,45079010102,+34.1723843,-080.9792738,34.18151,-80.97085
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,BLYTHEWOOD HIGH SCHOOL,45079010102,+34.1723843,-080.9792738,34.20765,-80.97454
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,BETHEL-HANBERRY ELEMENTARY,45079010102,+34.1723843,-080.9792738,34.21853,-80.97891
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,L W CONDER ELEMENTARY SCHOOL,45079011304,+34.0638032,-080.9420083,34.06424,-80.93074
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,FOREST LAKE ELEMENTARY SCHOOL,45079011301,+34.0374796,-080.9464728,34.05045,-80.95065
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,JOSEPH KEELS ELEMENTARY SCHOOL,45079011303,+34.0800258,-080.9404466,34.07624,-80.95766
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,L B NELSON ELEMENTARY,45079011411,+34.1087411,-080.9119775,34.11453,-80.89821
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,WINDSOR ELEMENTARY,45079011412,+34.0874725,-080.9065740,34.0891,-80.92189
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,EDWARD L WRIGHT MIDDLE SCHOOL,45079011303,+34.0800258,-080.9404466,34.08197,-80.92586
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,SPRING VALLEY HIGH SCHOOL,45079011413,+34.1061891,-080.8804863,34.11511,-80.88445
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,ANNA BOYD CHILD DEV CENTER,45079010805,+34.0827631,-080.9672053,34.08144,-80.97024
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,SANDLAPPER ELEMENTARY SCHOOL,45079010103,+34.1714304,-080.9313751,34.16419297,-80.9302103
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,POLO ROAD ELEMENTARY SCHOOL,45079011412,+34.0874725,-080.9065740,34.07557515,-80.90984917
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,DENT MIDDLE SCHOOL,45079011301,+34.0374796,-080.9464728,34.06055,-80.95218
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,RICHLAND NORTHEAST HIGH SCHOOL,45079011304,+34.0638032,-080.9420083,34.0563,-80.94083
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,NORTH SPRINGS ELEMENTARY,45079011417,+34.1485824,-080.8993483,34.13982,-80.88417
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,PONTIAC ELEMENTARY,45079011414,+34.1126260,-080.8583905,34.11123,-80.8384
4.5e+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,SUMMIT PARKWAY MIDDLE SCHOOL,45079011415,+34.1482481,-080.8586460,34.1438,-80.88365
4.5e+11,4503420,JUVENILE JUSTICE,BIRCHWOOD HIGH SCHOOL,45079010408,+34.0695655,-081.0984227,34.07422,-81.12388
4.5e+11,4503420,JUVENILE JUSTICE,EVALUATION AND DETENTION CENTER,45079010408,+34.0695655,-081.0984227,34.052,-81.10757
4.5e+11,4503420,JUVENILE JUSTICE,WILLOW LANE SCHOOL,45079010408,+34.0695655,-081.0984227,34.07035,-81.11948
4.5e+11,4503460,SALUDA COUNTY SCHOOL DISTRICT,SALUDA PRIMARY SCHOOL,45081960201,+33.9955697,-081.8669890,34.0049,-81.77672
4.5e+11,4503460,SALUDA COUNTY SCHOOL DISTRICT,SALUDA ELEMENTARY,45081960201,+33.9955697,-081.8669890,34.0049,-81.77672
4.5e+11,4503460,SALUDA COUNTY SCHOOL DISTRICT,HOLLYWOOD ELEMENTARY SCHOOL,45081960201,+33.9955697,-081.8669890,34.0254,-81.7828
4.5e+11,4503460,SALUDA COUNTY SCHOOL DISTRICT,SALUDA MIDDLE SCHOOL,45081960202,+33.9835560,-081.7334123,34.00685,-81.75862
4.5e+11,4503460,SALUDA COUNTY SCHOOL DISTRICT,SALUDA HIGH SCHOOL,45081960201,+33.9955697,-081.8669890,34.00344,-81.77699
4.5e+11,4503470,DANIEL MORGAN TECHNOLOGY CENTER,DANIEL MORGAN VOC,45083022201,+34.9833807,-081.8364339,34.98155,-81.86641
4.5e+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,LANDRUM JR. HIGH SCHOOL,45083022600,+35.1735263,-082.1860038,35.1779,-82.17567
4.5e+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,CAMPOBELLO GRAMLING SCHOOL,45083022700,+35.0718490,-082.1665305,35.10152,-82.14473
4.5e+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,O P EARLE ELEMENTARY,45083022600,+35.1735263,-082.1860038,35.17794,-82.17571
4.5e+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,HOLLY SPGS MOTLOW EL,45083022700,+35.0718490,-082.1665305,35.05154,-82.18606
4.5e+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,INMAN ELEMENTARY SCHOOL,45083022900,+35.0471492,-082.0859382,35.04758,-82.09406
4.5e+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,NEW PROSPECT ELEMENTARY,45083022401,+35.1476875,-082.0394651,35.12933,-82.04486
4.5e+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,CHAPMAN HIGH SCHOOL,45083022900,+35.0471492,-082.0859382,35.04816,-82.09438
4.5e+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,LANDRUM HIGH SCHOOL,45083022600,+35.1735263,-082.1860038,35.17792,-82.17569
4.5e+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,T E MABRY JR HIGH SCHOOL,45083022900,+35.0471492,-082.0859382,35.05282,-82.09676
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,CARLISLE-FOSTER'S GROVE ELEMENTARY,45083022403,+35.0591273,-081.9183544,35.05948,-81.90937
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,BOILING SPRINGS HIGH NINTH GRADE CA,45083022406,+35.0323381,-081.9747638,35.04641,-81.98243
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,OAKLAND ELEMENTARY SCHOOL,45083022404,+35.0884832,-081.9881342,35.06681,-82.00209
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,BOILING SPRINGS ELEMENTARY,45083022406,+35.0323381,-081.9747638,35.0388,-81.9853
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,CHESNEE ELEMENTARY SCHOOL,45083022303,+35.1507291,-081.8682837,35.15266,-81.86014
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,COOLEY SPGS-FINGERVILLE,45083022304,+35.1470996,-081.9381782,35.1515,-81.9755
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,JAMES HENDRIX ELEMENTARY,45083021803,+35.0125503,-082.0030763,35.00392,-82.00317
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,MAYO ELEMENTARY SCHOOL,45083022302,+35.0814772,-081.8434782,35.08664,-81.85678
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,BOILING SPRINGS HIGH SCHOOL,45083022405,+35.0550885,-081.9892445,35.04526,-81.97011
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,CHESNEE HIGH SCHOOL,45083022303,+35.1507291,-081.8682837,35.13431,-81.86269
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,BOILING SPRINGS JUNIOR HIGH,45083022406,+35.0323381,-081.9747638,35.04641,-81.98243
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,BOILING SPRINGS MIDDLE,45083022406,+35.0323381,-081.9747638,35.0468,-81.98502
4.5e+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,CHESNEE MIDDLE,45083022303,+35.1507291,-081.8682837,35.13402,-81.86278
4.5e+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,CANNONS ELEMENTARY SCHOOL,45083021401,+35.0086067,-081.8784460,35.01201,-81.86183
4.5e+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,COWPENS ELEMENTARY SCHOOL,45083022202,+34.9887462,-081.7972162,35.02622,-81.81645
4.5e+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,PACOLET ELEMENTARY SCHOOL,45083023900,+34.8869316,-081.7864815,34.9038,-81.76835
4.5e+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,COWPENS MIDDLE SCHOOL,45083022202,+34.9887462,-081.7972162,35.01892,-81.80489
4.5e+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,BROOME HIGH SCHOOL,45083022201,+34.9833807,-081.8364339,34.98541,-81.84177
4.5e+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,PACOLET MIDDLE SCHOOL,45083023900,+34.8869316,-081.7864815,34.91569,-81.75923
4.5e+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,CLIFDALE ELEMENTARY,45083022201,+34.9833807,-081.8364339,34.97674,-81.83681
4.5e+11,4503570,SPARTANBURG COUNTY SCHOOL DISTRICT 04,WOODRUFF PRIMARY,45083023600,+34.7198669,-082.0268573,34.73194,-82.01346
4.5e+11,4503570,SPARTANBURG COUNTY SCHOOL DISTRICT 04,WOODRUFF ELEMENTARY,45083023600,+34.7198669,-082.0268573,34.73079,-82.01646
4.5e+11,4503570,SPARTANBURG COUNTY SCHOOL DISTRICT 04,WOODRUFF MIDDLE SCHOOL,45083023600,+34.7198669,-082.0268573,34.73461,-82.01799
4.5e+11,4503570,SPARTANBURG COUNTY SCHOOL DISTRICT 04,WOODRUFF HIGH SCHOOL,45083023600,+34.7198669,-082.0268573,34.73332,-82.02355
4.5e+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,BEECH SPRINGS INTERMEDIATE,45083023101,+34.9268573,-082.1335794,34.92935,-82.12733
4.5e+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,RIVER RIDGE ELEMENTARY SCHOOL,45083023403,+34.8840778,-082.0792475,34.88468,-82.06929
4.5e+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,BERRY SHOALS INTERMEDIATE,45083023403,+34.8840778,-082.0792475,34.89909,-82.08259
4.5e+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,FLORENCE CHAPEL MIDDLE SCHOOL,45045002814,+34.8299663,-082.2121214,34.84514,-82.21638
4.5e+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,DUNCAN ELEMENTARY,45083023101,+34.9268573,-082.1335794,34.93125,-82.12619
4.5e+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,REIDVILLE ELEMENTARY SCHOOL,45045003010,+34.7569276,-082.2476429,34.74028,-82.25286
4.5e+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,WELLFORD ELEMENTARY,45083023102,+34.9459973,-082.1019723,34.95018,-82.09102
4.5e+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,JAMES F BYRNES HIGH SCHOOL,45083023101,+34.9268573,-082.1335794,34.93553,-82.13392
4.5e+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,D R HILL MIDDLE SCHOOL,45083023101,+34.9268573,-082.1335794,34.92924,-82.12733
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,ROEBUCK ELEMENTARY,45083022006,+34.8774695,-081.9760979,34.87369,-81.96095
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,ANDERSON MILL ELEMENTARY,45083022005,+34.8963095,-082.0038734,34.88422,-82.00438
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,DORMAN HIGH FRESHMAN CAMPUS,45083022006,+34.8774695,-081.9760979,34.8451,-81.9707
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,ARCADIA ELEMENTARY SCHOOL,45083021901,+34.9631089,-082.0186459,34.96345,-81.98968
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,FAIRFOREST ELEMENTARY SCHOOL,45083021901,+34.9631089,-082.0186459,34.95214,-82.00747
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,LONE OAK ELEMENTARY SCHOOL,45083021802,+34.9970483,-081.9699542,34.98849,-81.9726
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,PAULINE GLENN SPRGS,45083023801,+34.8496111,-081.9031052,34.83136,-81.87168
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,JESSE S BOBO ELEMENTARY SCHOOL,45083021700,+34.9611074,-081.9692797,34.95035,-81.97876
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,WEST VIEW ELEMENTARY,45083021902,+34.9240100,-082.0181976,34.92352,-82.00137
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,WOODLAND HEIGHTS ELEMENTARY,45083020603,+34.9354348,-081.9601393,34.92849,-81.96343
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,DORMAN HIGH,45083020602,+34.9317702,-081.9805712,34.93686,-81.98576
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,FAIRFOREST MIDDLE SCHOOL,45083021901,+34.9631089,-082.0186459,34.95927,-82.01584
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,L E GABLE MIDDLE,45083023801,+34.8496111,-081.9031052,34.85391,-81.94494
4.5e+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,R P DAWKINS MIDDLE,45083022006,+34.8774695,-081.9760979,34.90337,-81.97453
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,JESSE W BOYD ELEMENTARY SCHOOL,45083021303,+34.9613348,-081.8731163,34.95901,-81.87908
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,E P TODD ELEMENTARY SCHOOL,45083022003,+34.8926326,-081.9215040,34.91918,-81.88624
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,CLEVELAND ELEMENTARY,45083020400,+34.9541386,-081.9489874,34.95894,-81.94627
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,HOUSTON ELEMENTARY,45083021403,+34.9924944,-081.9122498,34.97143,-81.90044
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,Z L MADDEN ELEMENTARY,45083021600,+34.9766538,-081.9550681,34.97121,-81.95141
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,PARK HILLS ELEMENTARY,45083020701,+34.9279307,-081.9512610,34.93063,-81.95311
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,PINE STREET ELEMENTARY SCHOOL,45083021200,+34.9509248,-081.9167596,34.944,-81.9122
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,W HERBERT CHAPMAN ELEMENTARY,45083021403,+34.9924944,-081.9122498,34.99379,-81.92021
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,MARY H WRIGHT ELEMENTARY,45083021001,+34.9324506,-081.9235445,34.93416,-81.92273
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,CARVER JR HIGH SCHOOL,45083021001,+34.9324506,-081.9235445,34.93994,-81.92772
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,MYLES W WHITLOCK JR HIGH,45083021403,+34.9924944,-081.9122498,34.99502,-81.916
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,J. G. MCCRACKEN JR. HIGH,45083021303,+34.9613348,-081.8731163,34.97652,-81.87112
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,SPARTANBURG HIGH SCHOOL,45083021302,+34.9498435,-081.8897359,34.95647,-81.89655
4.5e+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,MCCARTHY/TESZLER SCHOOL,45083021403,+34.9924944,-081.9122498,34.98276,-81.90316
4.5e+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,CHESTNUT OAK MIDDLE,45085000700,+33.9552524,-080.3123100,33.95189,-80.30937
4.5e+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,ALICE DRIVE ELEMENTARY SCHOOL,45085000901,+33.9483910,-080.3732220,33.9319,-80.38053
4.5e+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,CROSSWELL DRIVE ELEMENTARY,45085000700,+33.9552524,-080.3123100,33.93265,-80.33715
4.5e+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,LEMIRA ELEMENTARY SCHOOL,45085001100,+33.9269458,-080.2929001,33.91228,-80.32595
4.5e+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,MILLWOOD ELEMENTARY,45085001701,+33.9229085,-080.4073016,33.91352,-80.38338
4.5e+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,WILDER ELEMENTARY SCHOOL,45085001600,+33.8878170,-080.3407342,33.89466,-80.34309
4.5e+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,WILLOW DRIVE ELEMENTARY,45085002000,+33.9296368,-080.3508768,33.93644,-80.36068
4.5e+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,ALICE DRIVE MIDDLE SCHOOL,45085000902,+33.9307112,-080.3812259,33.93149,-80.37801
4.5e+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,BATES MIDDLE SCHOOL,45085001500,+33.9057056,-080.3508863,33.90004,-80.35168
4.5e+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,SUMTER HIGH SCHOOL,45085001703,+33.8933790,-080.4217694,33.90042,-80.39485
4.5e+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,KINGSBURY ELEMENTARY,45085001704,+33.8928584,-080.3795257,33.88757,-80.36851
4.5e+11,4503710,SUMTER COUNTY CAREER CENTER,SUMTER COUNTY CAREER CENTER,45085001703,+33.8933790,-080.4217694,33.89951,-80.39644
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,CRESTWOOD HIGH SCHOOL,45085000400,+34.0109741,-080.3232407,33.97128,-80.30027
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,LAKEWOOD HIGH SCHOOL,45085001902,+33.8074621,-080.3395798,33.85518,-80.35237
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,CHERRYVALE ELEMENTARY SCHOOL,45085001802,+33.9284520,-080.5360489,33.95962,-80.46471
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,J F DELAINE ELEMENTARY SCHOOL,45085001802,+33.9284520,-080.5360489,33.9313,-80.47846
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,R E DAVIS ELEMENTARY,45085000600,+33.8639807,-080.2555582,33.90731,-80.21151
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,MANCHESTER ELEMENTARY SCHOOL,45085001901,+33.8036072,-080.4217087,33.74142,-80.46605
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,OAKLAND PRIMARY SCHOOL,45085000201,+33.9933065,-080.5847260,33.98536,-80.49085
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,RAFTING CREEK ELEM SCHOOL,45085000100,+34.0878288,-080.5369525,34.05207,-80.54411
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,SHAW HEIGHTS ELEMENTARY,45085000300,+33.9726572,-080.4673192,33.98484,-80.48279
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,EBENEZER MIDDLE SCHOOL,45085000400,+34.0109741,-080.3232407,34.01678,-80.40208
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,FURMAN MIDDLE SCHOOL,45085001901,+33.8036072,-080.4217087,33.81322,-80.40787
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,HILLCREST MIDDLE SCHOOL,45085000202,+34.0127661,-080.4618438,34.04027,-80.44413
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,MAYEWOOD MIDDLE SCHOOL,45085000600,+33.8639807,-080.2555582,33.89332,-80.19596
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,HIGH HILLS ELEMENTARY SCHOOL,45085000300,+33.9726572,-080.4673192,33.98524,-80.47533
4.5e+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,POCALLA SPRINGS ELEMENTARY SCHOOL,45085001901,+33.8036072,-080.4217087,33.83679,-80.38839
4.5e+11,4503750,UNION COUNTY SCHOOL DISTRICT,BUFFALO ELEMENTARY SCHOOL,45087030200,+34.7080486,-081.6317056,34.71511,-81.62564
4.5e+11,4503750,UNION COUNTY SCHOOL DISTRICT,UNION COUNTY CAREER AND TECHNOLOOGY CENTER,45087030400,+34.7566760,-081.6377010,34.75121348,-81.60439772
4.5e+11,4503750,UNION COUNTY SCHOOL DISTRICT,EXCELSIOR MIDDLE SCHOOL,45087030200,+34.7080486,-081.6317056,34.70071,-81.61631
4.5e+11,4503750,UNION COUNTY SCHOOL DISTRICT,FOSTER PARK ELEMENTARY,45087030100,+34.7276446,-081.6274414,34.72172,-81.61224
4.5e+11,4503750,UNION COUNTY SCHOOL DISTRICT,JONESVILLE ELEMENTARY,45087030800,+34.8417937,-081.6902672,34.82868,-81.6824
4.5e+11,4503750,UNION COUNTY SCHOOL DISTRICT,MONARCH ELEMENTARY,45087030300,+34.7154252,-081.5908516,34.71945,-81.59723
4.5e+11,4503750,UNION COUNTY SCHOOL DISTRICT,SIMS JR HIGH SCHOOL,45087030300,+34.7154252,-081.5908516,34.70067,-81.60932
4.5e+11,4503750,UNION COUNTY SCHOOL DISTRICT,JONESVILLE HIGH SCHOOL,45087030800,+34.8417937,-081.6902672,34.83677,-81.68126
4.5e+11,4503750,UNION COUNTY SCHOOL DISTRICT,LOCKHART SCHOOL,45087030900,+34.8144497,-081.5303340,34.79618,-81.46854
4.5e+11,4503750,UNION COUNTY SCHOOL DISTRICT,UNION COMPREHENSIVE HIGH,45087030400,+34.7566760,-081.6377010,34.74793,-81.60277
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,HEMINGWAY VOCATIONAL CENTER,45089970300,+33.7322496,-079.4268421,33.74509,-79.47119
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,YOUTH ACADEMY,45089970502,+33.7051116,-079.7531332,33.6695,-79.81897
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,W. M. ANDERSON PRIMARY,45089970502,+33.7051116,-079.7531332,33.67073,-79.82115
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,BATTERY PARK ELEMENTARY,45089970400,+33.6085250,-079.5803964,33.6687,-79.5461
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,GREELEYVILLE ELEMENTARY SCHOOL,45089970700,+33.6086383,-080.0059872,33.5735,-79.9897
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,CADES HEBRON ELEMENTARY SCHOOL,45089970100,+33.7988225,-079.7949039,33.7839,-79.8042
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,KINGSTREE ELEMENTARY,45089970600,+33.6990298,-079.8814089,33.66984,-79.83223
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,ST MARK ELEMENTARY,45089970501,+33.6474741,-079.7149055,33.63248,-79.75566
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,KINGSTREE JUNIOR HIGH,45089970600,+33.6990298,-079.8814089,33.67334,-79.82863
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,HEMINGWAY HIGH SCHOOL,45089970300,+33.7322496,-079.4268421,33.7184,-79.3964
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,KINGSTREE SENIOR HIGH,45089970501,+33.6474741,-079.7149055,33.62597,-79.80753
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,C E MURRAY HIGH SCHOOL,45089970700,+33.6086383,-080.0059872,33.58135,-79.98904
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,CHAVIS ELEMENTARY SCHOOL,45089970300,+33.7322496,-079.4268421,33.74906,-79.44753
4.5e+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,D P COOPER ELEMENTARY,45089970801,+33.5023185,-079.8244808,33.5948,-79.8604
4.5e+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,COTTENBELT ELEMENTARY,45091061601,+34.9915480,-081.2629540,35.01114,-81.26135
4.5e+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,JEFFERSON ELEMENTARY SCHOOL,45091061502,+34.9727579,-081.1916550,34.95504,-81.23963
4.5e+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,H C JOHNSON MIDDLE,45091061602,+34.9921871,-081.2207561,34.98677,-81.22796
4.5e+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,YORK COMPREHENSIVE HIGH SCHOOL,45091061602,+34.9921871,-081.2207561,34.96615,-81.24003
4.5e+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,FLOYD D JOHNSON TEC CEN,45091061602,+34.9921871,-081.2207561,34.96615,-81.24003
4.5e+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,YORK JUNIOR HIGH,45091061602,+34.9921871,-081.2207561,34.97185,-81.24432
4.5e+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,HICKORY GROVE-SHARON ELEMENTARY,45091061900,+34.9358730,-081.4112177,34.95492,-81.38901
4.5e+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,HUNTER STREET ELEMENTARY,45091061602,+34.9921871,-081.2207561,34.99684,-81.21537
4.5e+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,GRIGGS ROAD ELEMENTARY,45091061705,+35.1201723,-081.1896542,35.10897,-81.17381
4.5e+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,CROWDERS CREEK ELEMENTARY,45091061801,+35.1252818,-081.2174193,35.10926,-81.21607
4.5e+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,CROWDERS CREEK MIDDLE SCHOOL,45091061706,+35.1019001,-081.1082127,35.12607316,-81.10308984
4.5e+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,BETHANY ELEMENTARY,45091061701,+35.1053531,-081.3302319,35.12057,-81.30142
