objectid,permit_type,name_of_facility,location_street,location_city,location_state,zip_code,facility_number,facility_email,admin_name_phone,facility_cont_email,license_expires,county_ownership_type,mailing_address,mailing_city,mailing_state,mailing_zip,licensee,licensee_business_phone,cms_certification,county,evacuation_zone,licensee_county,x_2,y_2,geoid,tract_latitude,tract_longitude,lat,lon
6897,HLRENALDIALYSIS,HOLLYWOOD RAVENEL DIALYSIS CLINIC,5953 JACOBS POINT BLVD,RAVENEL,SC,29470-5643,843-571-4025,ANNE.DURANT@FMC-NA.COM,PH#:,,ERD-0157 / 03/31/2022,Charleston / Limited Liability,PO BOX 487,RAVENEL,SC,29470,NRA-HOLLYWOOD SOUTH CAROLINA LLC,843-571-4025,422606,Charleston,A,Charleston,579508.3603,3627492.876,45019005800,+32.8077688,-080.1815928,32.7829743,-80.15083132
7437,HLHEARINGAIDSPEC,"HOLT, ROSE M.",2118 THIRD LOOP RD,FLORENCE,SC,29501,843-992-0316,JRBKHOLT@AOL.COM,PH#:,,HAS-0450 / 01/30/2022,Florence / Sole Proprietorship,2118 3RD LOOP RD,FLORENCE,SC,29501-6452,"HOLT, ROSE M.",843-992-0316,,Florence,,Florence,609786.1673,3781266.043,45041001300,+34.1682753,-079.8015603,34.166569,-79.80887
1325,HLTATTOOFAC,HOLY CITY TATTOOING COLLECTIVE,1916 SAVANNAH HWY,CHARLESTON,SC,29407-6251,843-202-0950,JASONEISENBERGHCTC2@GMAIL.COM,"EISENBERG, JESSICA PH#:",,TF-0046 / 08/31/2021,Charleston / Limited Liability,1916 SAVANNAH HWY,CHARLESTON,SC,29407-6251,HOLY MOUNTAIN LLC,843-367-2050,,Charleston,A,Berkeley,591438.3033,3628306.833,45019002701,+32.7976991,-080.0287926,32.78890061,-80.02350762
1874,HLINHOMECARE,HOME AIDE,1710 S FRASER ST,GEORGETOWN,SC,29440-3910,843-527-2752,INFO@HOMEAIDESC.COM,PH#:,,IHCP-0134 / 05/31/2021,Georgetown / Corporation,PO BOX 398,GEORGETOWN,SC,29442-0398,IN-HOME HEALTHCARE SERVICES INC,843-527-2752,,Georgetown,A,Georgetown,658745.6007,3691320.163,45043920700,+33.3167605,-079.3360395,33.34938329,-79.29400088
7600,HLINHOMECARE,HOME BY CHOICE-FIRST UP INC,4152 CLEMSON BLVD STE C,ANDERSON,SC,29621,864-224-4907,DIANAHOMEBYCHOICE@YAHOO.COM,"VERA, DIANA PH#:",,IHCP-0209 / 06/30/2021,Anderson / Corporation,1405-A PEARMAN DAIRY RD STE A,ANDERSON,SC,29625,HOME BY CHOICE INC,864-224-4907,,Anderson,,Anderson,344185.0282,3825746.116,45007011100,+34.5562299,-082.7000331,34.561671,-82.698434
7218,HLINHOMECARE,HOME CARE ASSISTANCE OF S CAROLINA BEACH,237A WILLBROOK BLVD,PAWLEYS ISLAND,SC,29585-7789,864-247-0234,SRUDD@HOMECAREASSISTANCE.COM,"DESMARTEAU, ASHLEY PH#: 864-247-0234",SRUDD@HOMECAREASSISTANCE.COM,IHCP-0890 / 05/31/2021,Georgetown / Limited Liability,,,,,HOME CARE ASSISTANCE OF S CAROLINA BEACH LLC,864-247-0234,,Georgetown,B,Georgetown,676540.5103,3706745.239,45043920503,+33.4766920,-079.1281755,33.48566341,-79.09982293
7286,HLINHOMECARE,HOME CARE ASSISTANCE OF SOUTH CAROLINA,620 HOWELL RD UNIT 10,GREENVILLE,SC,29615,864-247-0234,SRUDD@HOMECAREASSISTANCE.COM,"DESMARTEAU, ASHLEY PH#: 864-247-0234",SRUDD@HOMECAREASSISTANCE.COM,IHCP-1115 / 05/31/2021,Greenville / Limited Liability,,,,,HOME CARE ASSISTANCE OF SOUTH CAROLINA,864-247-0234,,Greenville,,Greenville,378436.7334,3859977.413,45045001805,+34.8801813,-082.3417582,34.874904,-82.330114
4826,HLINHOMECARE,HOME CARE ASSISTANCE OF THE LOW COUNTRY,1662 SAVANNAH HWY STE 225,CHARLESTON,SC,29407,864-247-0234,SRUDD@HOMECAREASSISTANCE.COM,"DESMARTEAU, ASHLEY PH#: 864-247-0234",SRUDD@HOMECAREASSISTANCE.COM,IHCP-0737 / 05/31/2021,Charleston / Limited Liability,1255 OAKMEAD PKWY,SUNNYVALE,CA,94085,HOME CARE ASSISTANCE CHARLESTON LLC,864-247-0234,,Charleston,A,Charleston,592237.4484,3628210.751,45019002702,+32.7926930,-080.0087214,32.787967,-80.014985
8008,HLINHOMECARE,HOME CARE DIRECT LLC,7209 HWY 90 UNIT D,LONGS,SC,29568,843-358-2005,PMWGGNS@YAHOO.COM,PH#:,,IHCP-0128 / 04/30/2022,Horry / Limited Liability,PO BOX 645,AYNOR,SC,29511-0645,HOME CARE DIRECT LLC,843-358-2005,,Horry,,Horry,703019.0422,3748345.164,45051060301,+33.8542270,-078.8517314,33.855899,-78.805488
1656,HLINHOMECARE,HOME CARE HELPERS USA LLC,618 CHESTNUT RD STE 103,MYRTLE BEACH,SC,29572-5504,843-213-0800,BOOKKEEPER@HOMECAREHELPERSUSA.COM,PH#:,,IHCP-0046 / 01/31/2022,Horry / Limited Liability,618 CHESTNUT RD STE 103,MYRTLE BEACH,SC,29572-5504,HOME CARE HELPERS USA LLC,843-213-0800,,Horry,A,Horry,704914.9203,3739851.126,45051050200,+33.7725679,-078.7856627,33.77898046,-78.78698065
215,HLHOMEHEALTH,HOME CARE OF HOSPICECARE OF THE PIEDMONT,408 W ALEXANDER AVE,GREENWOOD,SC,29646-4031,864-227-9393,NCORLEY@HOSPICEPIEDMONT.ORG,"CORLEY, NANCY B., RN. PH#: 864-227-9393",NCORLEY@HOSPICEPIEDMONT.ORG,HHA-0134 / 09/30/2019,Greenwood / Corporation,408 W ALEXANDER AVE,GREENWOOD,SC,29646-4031,HOME CARE OF HOSPICECARE OF THE PIEDMONT INC,864-227-9393,427111,Greenwood,,Greenwood,393098.1885,3781931.676,45047970400,+34.1698568,-082.2054546,34.17287087,-82.15992512
291,HLHOMEHEALTH,HOME CARE OF LANCASTER,901 W MEETING ST STE 201,LANCASTER,SC,29720-6209,803-286-1472,LRA@LHCGROUP.COM,"KENNINGTON, CINDY PH#:",,HHA-0050 / 12/31/2021,Lancaster / Limited Liability,901 W MEETING ST STE 201,LANCASTER,SC,29720-6209,LANCASTER HOME CARE SERVICES LLC,803-286-1472,427034,Lancaster,,Lancaster,519466.2225,3841811.998,45057010800,+34.7162854,-080.7786524,34.71818365,-80.7874019
7257,HLINHOMECARE,HOME CARE OF MYRTLE BEACH LLC,1019 HWY 17 S STE 122,NORTH MYRTLE BEACH,SC,29582-2805,843-360-5476,YVETTE@HOMECAREOFMYRTLEBEACH.COM,PH#:,,IHCP-0237 / 07/31/2021,Horry / Limited Liability,1019 HWY 17 S STE 122,NORTH MYRTLE BEACH,SC,29582-3702,HOME CARE OF MYRTLE BEACH LLC,843-249-5541,,Horry,C,Horry,713683.5679,3744494.967,45051040400,+33.8134721,-078.7040302,33.81909597,-78.69122377
7250,HLINHOMECARE,HOME CARE ON DEMAND,14 E BUTLER RD STE A,MAULDIN,SC,29680,864-201-2011,GSP@HOMECAREONDEMAND.ORG,"YATES, JAMARLO PH#: 864-729-2011",,IHCP-1095 / 07/31/2021,Greenville / Corporation,,,,,TRANSPORTATION ON DEMAND INC,864-729-2011,,Greenville,,Greenville,380289.789,3849255.738,45045002903,+34.7787267,-082.2934095,34.77846438,-82.30831244
7036,HLINHOMECARE,HOME CARE PLUS,2040 EWALL ST STE D,MOUNT PLEASANT,SC,29464,843-628-3642,TKUPPENS@HOME-CARE-PLUS.COM,"GAIDUSEK, LINDA PH#: 843-628-3642",TKUPPENS@HOME-CARE-PLUS.COM,IHCP-0337 / 08/31/2021,Charleston / Limited Liability,2040 EWALL ST STE D,MOUNT PLEASANT,SC,29464,HOME CARE PLUS LLC,843-628-3642,,Charleston,C,Charleston,604449.6617,3630426.554,45019004606,+32.8232078,-079.8820580,32.80685801,-79.88433868
1922,HLHOMEHEALTH,HOME HEALTH SERVICES OF SELF REGIONAL HEALTHCARE,105 VINECREST CT STE 400,GREENWOOD,SC,29646-8031,864-725-7600,EWHITE@SELFREGIONAL.ORG,"MANOS, GEORGE PH#: ; WRIGHT, JEFFERY PH#: 864-725-7600",,HHA-0049 / 02/28/2022,Greenwood / Non-Profit Corporation,105 VINCREST CT STE 400,GREENWOOD,SC,29646,GREENWOOD COUNTY HOSPITAL BOARD DBA SELF REGIONAL HEALTHCARE,864-725-4111,427018,Greenwood,,Greenwood,391626.3402,3780583.259,45047970400,+34.1698568,-082.2054546,34.16056053,-82.1757237
2189,HLINHOMECARE,HOME HELPERS & DIRECT LINK OF FAIRFIELD SC,1553 LYNWOOD DR,LANCASTER,SC,29720,770-403-6062,ARPIITT@GMAIL.COM,PH#:,,IHCP-0501 / 04/30/2022,Lancaster / Limited Liability,1553 LYNWOOD DR,LANCASTER,SC,29720,OHM HELPERS LLC,770-403-6062,,Lancaster,,Lancaster,521894.7406,3839254.265,45057010600,+34.6743516,-080.7400025,34.69506937,-80.76094567
1569,HLINHOMECARE,HOME HELPERS CAREGIVING SERVICES,105 SCHOOL ST STE 2A,RIDGEVILLE,SC,29472-8040,843-771-1305,TANDTCARES@HOMEHELPERSHOMECARE.COM,PH#:,,IHCP-0004 / 01/31/2021,Dorchester / Limited Liability,105 SCHOOL ST STE 2A,RIDGEVILLE,SC,29472-8040,ADAMS SOLUTIONS LLC,843-771-1305,,Dorchester,,Dorchester,564354.881,3662478.838,45035010400,+33.0372476,-080.3509226,33.09904636,-80.31032751
8117,HLINHOMECARE,HOME HELPERS HOME CARE OF COASTAL SC,1211 DINGLE RD,MOUNT PLEASANT,SC,29466,844-443-5728,DDEICH@HOMEHELPERSHOMECARE.COM,"DEICH, DEVIN PH#: 844-443-5728",DDEICH@HOMEHELPERSHOMECARE.COM,IHCP-1416 / 02/28/2022,Charleston / Limited Liability,,,,,ETHOS MANAGEMENT COMPANY LLC,844-443-5728,,Charleston,C,Charleston,613210.4159,3636038.588,45019004609,+32.8538067,-079.7305349,32.856602,-79.790094
6794,HLINHOMECARE,HOME HELPERS OF THE LOWCOUNTRY,14 WESTBURY PARK WAY STE 102,BLUFFTON,SC,29910,843-837-3041,DEBBIE@HOMEHELPERSLOWCOUNTRY.COM,"PROPST, AMY PH#: 843-837-3041",,IHCP-0034 / 11/30/2021,Beaufort / Limited Liability,14 WESTBURY PARK WAY STE 102,BLUFFTON,SC,29910,M & C GROUP LLC,843-837-3041,,Beaufort,A,Beaufort,511979.5792,3570870.166,45013002107,+32.2608068,-080.8659839,32.27450413,-80.87279163
1759,HLINHOMECARE,HOME INSTEAD SENIOR CARE,4186 OLD YORK RD,ROCK HILL,SC,29732-9133,803-817-1901,CAROL.HORTON@HOMEINSTEAD.COM,PH#:,,IHCP-0163 / 05/31/2021,York / Limited Liability,4186 OLD YORK RD,ROCK HILL,SC,29732-9133,MOXIE VENTURE LLC,803-817-1901,,York,,York,493774.6311,3870626.325,45091060904,+34.9770039,-081.1018961,34.978188,-81.06820388
6795,HLINHOMECARE,HOME INSTEAD SENIOR CARE - ANDERSON,716 E GREENVILLE ST,ANDERSON,SC,29621-4837,864-642-6780,WMARSHBURN@HOMEINSTEAD.COM,PH#:,,IHCP-0043 / 01/31/2022,Anderson / Corporation,716 E GREENVILLE ST,ANDERSON,SC,29621-4837,UPSTATE TARHEELS INC,864-642-6780,,Anderson,,Anderson,348893.543,3820494.42,45007000200,+34.5217065,-082.6449925,34.51503302,-82.64619547
7591,HLINHOMECARE,HOME INSTEAD SENIOR CARE #788,4210 COLUMBIA RD STE 13A,MARTINEZ,GA,30907-5405,706-922-3601,MARK.BARLOW@HOMEINSTEAD.COM,PH#:,,IHCP-0179 / 06/30/2021,Out of State / Ltd. Liability,4143 COLUMBIA RD STE B,MARTINEZ,GA,30907-5405,MEDIATOR SENIOR CARE LLC,706-922-3601,,Out of State,,Out of State,396387.9633,3708154.308,"",,,33.507921,-82.115558
7715,HLINHOMECARE,HOME INSTEAD SENIOR CARE OF BEAUFORT & JASPER COUNTIES,6709 FOREST PARK DR STE B,SAVANNAH,GA,31406-3822,912-355-0099,SHANE.THOMPSON@HOMEINSTEAD.COM,"THOMPSON, SHANE PH#:",,IHCP-1050 / 02/28/2022,Out of State / Limited Liability,,,,,MAGNOLIA HOME HEALTH LLC,904-363-6699,,Out of State,,Out of State,489683.1543,3541727.008,"",,,32.011603,-81.109239
2846,HLINHOMECARE,HOME INSTEAD SENIOR CARE OF CHARLESTON,11 GAMECOCK AVE STE 1105,CHARLESTON,SC,29407,843-571-3000,SHANNON.CARITHERS@HOMEINSTEAD.COM,"TAYLOR, KENZIE PH#: 843-571-3000",SHANNON.CARITHERS@HOMEINSTEAD.COM,IHCP-0033 / 11/30/2021,Charleston / Ltd. Liability,29 GAMECOCK AVE STE 101,CHARLESTON,SC,29407,COMPANION MANAGEMENT LLC,843-571-3000,,Charleston,A,Charleston,594201.0812,3631899.998,45019002604,+32.8222997,-080.0002429,32.82107483,-79.99364196
7672,HLINHOMECARE,HOME INSTEAD SENIOR CARE OF COLUMBIA,9367 TWO NOTCH RD STE C1,COLUMBIA,SC,29223-6450,803-736-4242,JEDMONDS.HISC@GMAIL.COM,"EDMONDS, JASON T. PH#: 256-603-6109",,IHCP-0869 / 07/31/2021,Richland / Corporation,,,,,BJRSC INC,256-883-3080,,Richland,,Out of State,507524.6678,3773209.291,45079011411,+34.1087411,-080.9119775,34.099661,-80.918424
1659,HLINHOMECARE,HOME INSTEAD SENIOR CARE OF MURRELLS INLET,11746 HWY 17 BYPASS STE B,MURRELLS INLET,SC,29576,843-357-9777,VICKI.BERG@HOMEINSTEAD.COM,"WILLIAMS, DOUGLAS T. PH#: 843-357-9777",KAREN.MELTON@HOMEINSTEAD.COM,IHCP-0054 / 02/28/2022,Horry / Limited Liability,11746 HWY 17 BYPASS STE B,MURRELLS INLET,SC,29576,HOME INSTEAD OF CHARLESTON LLC,843-357-9777,,Horry,B,Georgetown,683314.5877,3718287.171,45051051406,+33.5912971,-079.0183643,33.58856581,-79.02458179
5739,HLINHOMECARE,HOME INSTEAD SENIOR CARE OF SPARTANBURG AND CHEROKEE COUNTIES,1409 W O EZELL BLVD,SPARTANBURG,SC,29301,864-699-9525,SANDI.MARTIN@HOMEINSTEAD.COM,"HUGHES, AMBER PH#: 864-699-9525",AMBER.HUGHES@HOMEINSTEAD.COM,IHCP-0100 / 04/30/2022,Spartanburg / Limited Liability,2811 REIDVILLE RD STE 28,SPARTANBURG,SC,29301-5672,3 HEARTS LLC,864-699-9525,,Spartanburg,,Spartanburg,410744.3166,3866542.066,45083020602,+34.9317702,-081.9805712,34.937446,-81.977368
2604,HLINHOMECARE,HOME INSTEAD SENIOR CARE PICKENS AND OCONEE COUNTY,115 BOUNTYLAND RD STE B,SENECA,SC,29672,864-888-2929,MATTHEW.CARDEN@HOMEINSTEAD.COM,"SWAFFORD, SABRINA PH#: 864-888-2929",,IHCP-0556 / 06/30/2021,Oconee / Corporation,115 BOUNTYLAND RD STE B,SENECA,SC,29672,SOUTHERN SENIOR CARE INC,864-888-2929,,Oconee,,Oconee,317631.5035,3842295.224,45073030601,+34.7033834,-082.9775697,34.70645123,-82.9912947
2605,HLINHOMECARE,HOME INSTEAD SENIOR CARE-GREENVILLE,3505 PELHAM RD STE D,GREENVILLE,SC,29615,864-242-2228,BETH.BRICE@HOMEINSTEAD.COM,PH#:,,IHCP-0557 / 06/30/2021,Greenville / Limited Liability,3505 PELHAM RD STE D,GREENVILLE,SC,29615,BRICE HOLDINGS LLC,864-242-2228,,Greenville,,Greenville,383690.5461,3858387.477,45045002803,+34.8679018,-082.2744454,34.86118513,-82.27241929
7832,HLINHOMECARE,HOME SWEET HOME IN-HOME CARE SERVICES,299 BUCK ISLAND RD,BLUFFTON,SC,29910,843-227-0485,CONTACT@HOMESWEETINHOMECARE.COM,"BROWN, JACQUELYN PH#:",CONTACT@HOMESWEETINHOMECARE.COM,IHCP-1255 / 09/30/2021,Beaufort / Limited Liability,,,,,HOME SWEET HOME IN-HOME CARE SERVICES LLC,843-227-0485,,Beaufort,A,Beaufort,511181.3738,3568040.297,45013002107,+32.2608068,-080.8659839,32.248983,-80.881302
6025,HLINHOMECARE,HOME WATCH CAREGIVERS OF COLUMBIA,115 ATRIUM WAY STE 211,COLUMBIA,SC,29223,803-339-8899,TTHURMOND@HWCG.COM,"THURMOND, TERESA PH#: 803-339-8899",TTHURMOND@HWCG.COM,IHCP-0927 / 09/30/2021,Richland / Limited Liability,,,,,WHERE IT MATTERS LLC,803-708-2252,,Richland,,Richland,505695.1583,3771734.727,45079011404,+34.1092531,-080.9554245,34.086374,-80.938268
1648,HLINHOMECARE,HOMEBRIDGE COMMUNITY SERVICES,1330 INDIA HOOK RD,ROCK HILL,SC,29732-2462,803-328-5000,AELLIOTT@WESTMINSTERTOWERS.ORG,"MILLER, HEATHER PH#: 803-328-5000",HMILLER@WESTMINSTERTOWERS.ORG,IHCP-0047 / 01/31/2022,York / Non-Profit Corporation,1330 INDIA HOOK RD,ROCK HILL,SC,29732-2412,WESTMINSTER PRESBYTERIAN CENTER INC,803-328-5000,,York,,York,497358.557,3867807.25,45091060803,+34.9607591,-081.0222741,34.95278272,-81.02893019
6393,HLINHOMECARE,HOMECARE NURSES,1115 TANNER RD STE 601,TAYLORS,SC,29687,843-536-0272,HCNLLC@GMAIL.COM,PH#:,,IHCP-0154 / 05/31/2022,Greenville / Limited Liability,3040 E HWY 6 STE C,MULLINS,SC,29574,HOMECARE NURSES LLC,843-536-0272,,Greenville,,Greenville,377959.3317,3864314.426,45045002702,+34.9430412,-082.3485717,34.913945,-82.335969
7838,HLHOMEHEALTH,HOMECARE OF THE REGIONAL MEDICAL CENTER,1175 COOK RD STE 325,ORANGEBURG,SC,29118-8201,803-395-2600,MWHISENHUNT@REGMED.COM,"NOEL, DANIEL C. PH#: 803-395-2601",MWHISENHUNT@REGMED.COM,HHA-0122 / 01/31/2022,Orangeburg / County,PO BOX 2352,ORANGEBURG,SC,29116-2352,REGIONAL MEDICAL CENTER OF ORANGEBURG & CALHOUN COUNTY (BOARD),803-395-2454,427110,Orangeburg,,Orangeburg,517134.723,3709889.538,45075011100,+33.5450483,-080.8457594,33.528458,-80.815469
7017,HLINHOMECARE,HOMECARE SOLUTIONS SC,100 ASHLAND PARK LN STE C,COLUMBIA,SC,29210,803-764-7559,HOMECARESC@ICLOUD.COM,"TUTTLE, DAVID ALAN, JR. PH#: 803-764-7559; TUTTLE, DAVID PH#: 803-528-3955",HOMECARESC@ICLOUD.COM,IHCP-0775 / 09/30/2021,Lexington / Limited Liability,100 ASHLAND PARK LN STE C,COLUMBIA,SC,29210,HOMECARE SOLUTIONS SC LLC,803-764-7559,,Lexington,,Lexington,488525.5988,3767113.135,45063020510,+34.0357070,-081.1257529,34.0446452,-81.12431702
6871,HLINHOMECARE,HOMECARE SOUTH SERVICES - LLC,340 LEE ST,JOHNSTON,SC,29832-1433,803-275-9480,HOMECARESOUTH@ATT.NET,"HAYNESWORTH, PAULETTE PH#: 803-275-9480",HOMECARESOUTH@ATT.NET,IHCP-0176 / 06/30/2021,Edgefield / Limited Liability,340 LEE ST,JOHNSTON,SC,29832-1433,HOMECARE SOUTH - LLC,803-275-9480,,Edgefield,,Edgefield,426360.93,3743386.376,45037970300,+33.7963576,-081.7706297,33.82814829,-81.79580103
5976,HLHOSPICEPROGRAM,HOMESTEAD HOSPICE OF AUGUSTA,215 RONNIE COURT DR UNIT D,MYRTLE BEACH,SC,29579,843-504-3421,MODEN@HOMESTEADHOSPICE.NET,"TRACEY-ROBINSON, MARGARET PH#: 843-504-3421",MARGARET.TRACEY-ROBINSON@,HPC-0171 / 06/30/2021,Horry / Limited Liability,10888 CRABAPPLE RD,ROSWELL,GA,30075-5850,CREATIVE HOSPICE HOLDING LLC,843-504-3421,,Horry,,Horry,688811.3136,3737724.831,45051060209,+33.7718668,-078.9473766,33.762811,-78.961249
6358,HLHOSPICEPROGRAM,HOMESTEAD HOSPICE OF CHARLESTON,133 EAST 1ST NORTH ST STE 9,SUMMERVILLE,SC,29483,843-266-1100,MODEN@HOMESTEADHOSPICE.NET,"SMITH, GEORGIA PH#: 843-266-1100; TILLEY, BARBARA JEAN PH#: 843-266-1100",GEORGIA.SMITH@HOMESTEADHOSPICE.NET,HPC-0190 / 09/30/2021,Dorchester / Limited Liability,10888 CRABAPPLE RD,ROSWELL,GA,30075-5850,HOMESTEAD HOSPICE OF CHARLESTON LLC,843-266-1100,,Dorchester,,Dorchester,577263.8406,3653953.717,45035010700,+33.0271006,-080.1731660,33.021313,-80.172718
2572,HLHOSPICEPROGRAM,HOMESTEAD HOSPICE OF COLUMBIA,7825 BROAD RIVER RD STE 100,IRMO,SC,29063-2375,803-509-8844,MODEN@HOMESTEADHOSPICE.NET,"TAYLOR, SHARON PH#: 803-509-8844",STAYLOR@HOMESTEADHOSPICE.NET,HPC-0204 / 04/30/2022,Richland / Limited Liability,10888 CRABAPPLE RD,ROSWELL,GA,30075-5850,HOMESTEAD HOSPICE OF COLUMBIA LLC,678-966-0077,,Richland,,Richland,483072.7742,3773564.93,45079010305,+34.1045973,-081.1970626,34.10275849,-81.18351973
8016,HLHOSPICEPROGRAM,HOMESTEAD HOSPICE OF GREENVILLE,109 LAURENS RD BLDG 1 STE 1A,GREENVILLE,SC,29607-1860,864-288-5136,MODEN@HOMESTEADHOSPICE.NET,"WILLIS, JASON PH#: 864-288-5136",JASON.WILLIS@HOMESTEADHOSPICE.NET,HPC-0170 / 01/31/2022,Greenville / Limited Liability,10888 CRABAPPLE RD,ROSWELL,GA,30075-5850,HOMESTEAD HOSPICE OF GREENVILLE LLC,678-966-0077,,Greenville,,Greenville,373667.1285,3857559.935,45045004400,+34.8479697,-082.3501653,34.852528,-82.381924
5930,HLINHOMECARE,HOMEWATCH CAREGIVERS OF ROCK HILL,2342 EBENEZER RD STE A,ROCK HILL,SC,29732,803-752-4724,SHAWN@GSNAONLINE.COM,PH#:,,IHCP-0898 / 07/31/2021,York / Limited Liability,,,,,OLD SEINE ROAD LLC,803-984-6270,,York,,York,495006.2798,3869970.853,45091060700,+34.9606397,-081.0380086,34.972284,-81.054707
8024,HLINHOMECARE,HOMEWATCH CAREGIVERS OF WEST ASHLEY,1350 ASHLEY RIVER RD STE 650,CHARLESTON,SC,29407,435-691-4545,RGILLINS@HWCG.COM,"GILLINS, RHETT PH#: 435-691-4545",RGILLINS@HWCG.COM,IHCP-1369 / 01/31/2022,Charleston / Limited Liability,,,,,PRICKLY PALMS LLC,435-691-4545,,Charleston,A,Charleston,593437.6184,3629330.233,45019002605,+32.8034113,-079.9928200,32.797963,-80.002057
6670,HLTATTOOFAC,HONOR AND GLORY TATTOO,13041 ASHEVILLE HWY STE C,INMAN,SC,29349-7687,864-472-9275,ADDAMDUNCAN@YAHOO.COM,"DUNCAN, ADAM K. PH#: 828-279-6450",ADDAMDUNCAN@YAHOO.COM,TF-0131 / 01/31/2022,Spartanburg / Sole Proprietorship,13041C ASHEVILLE HWY,INMAN,SC,29349,"DUNCAN, ADAM K.",828-279-6450,,Spartanburg,,Spartanburg,399159.2875,3879078.122,45083022802,+35.0145298,-082.0963419,35.04938127,-82.1057248
235,HLNURSINGCARE,HONORAGE NURSING CENTER,1207 N CASHUA RD,FLORENCE,SC,29501-6969,843-665-6172,PJBYNUM@HONORAGE.COM,"CURL, SHAWN DEVLIN PH#: 843-665-6172",PTAYLOR1549@AOL.COM,NCF-0329 / 12/31/2021,Florence / Corporation,1207 N CASHUA RD,FLORENCE,SC,29501-6969,HONORAGE NURSING HOME OF FLORENCE SC INC,843-665-6172,425115,Florence,,Florence,610764.0021,3786629.497,45041000201,+34.1991944,-079.8244682,34.21482625,-79.79757546
6356,HLINHOMECARE,HOPE & GRACE LLC,1491 HENDERSON GAP RD,GREER,SC,29650-1554,864-848-1729,HOMEHELPERSGREER@HOTMAIL.COM,PH#:,,IHCP-0096 / 04/30/2022,Greenville / Limited Liability,509 W POINSETT ST,GREER,SC,29650-1554,HOPE & GRACE LLC,864-848-1729,,Greenville,,Greenville,385725.2156,3864066.184,45045002503,+34.9060735,-082.2434794,34.912612,-82.250942
8127,HLINHOMECARE,HOPE AND FREEDOM HOME CARE,1400 CHURCH ST,CONWAY,SC,29526,843-484-0838,HOPENFREEDOM2@GMAIL.COM,PH#:,,IHCP-0675 / 02/28/2022,Horry / Limited Liability,8382 STILL MEADOW DR,CONWAY,SC,29527,HOPE AND FREEDOM HOME CARE LLC,843-484-0838,,Horry,,Horry,679469.5505,3746451.049,45051070300,+33.8534671,-079.0653864,33.843094,-79.060294
7878,HLADULTDAYCARE,HOPE BRIDGE AT THE HOLLIES,2708 HEBRON DR,W COLUMBIA,SC,29169,803-791-3255,BARBARA@HELPINGHANDSSC.COM,"LAYDEN-MORRIS, KATHLEEN PH#: 803-791-3255; REDDING, MELODY PH#:",KATHLEEN@HOPEBRIDGEATTHEHOLLIES.COM,ADC-0297 / 10/31/2021,Lexington / Corporation,2708 HEBRON RD,W COLUMBIA,SC,29169,HELPING HANDS ADULT DAY CARE INC,803-732-9800,,Lexington,,Lexington,488447.9752,3762727.079,45063020506,+34.0140354,-081.1321082,34.005087,-81.125101
6991,HLADULTDAYCARE,HOPE BRIDGE AT THE OAKS,3532 LEAPHART RD,WEST COLUMBIA,SC,29169,803-791-3256,BARBARA@HELPINGHANDSSC.COM,"MITCHELL, STEPHANIE PH#: 803-791-3256",STEPHANIE@HOPEBRIDGEATTHEOAKS.COM,ADC-0408 / 08/31/2021,Lexington / Corporation,2010 STATE ST,CAYCE,SC,29033-3957,HELPING HANDS ADULT DAY CARE INC,803-223-9800,,Lexington,,Lexington,487635.3859,3762573.275,45063020506,+34.0140354,-081.1321082,34.0036907,-81.13389751
1715,HLPSADOUTPATIENT,HOPE FOR FAMILIES RECOVERY CENTER,136 MILESTONE WAY,GREENVILLE,SC,29615,864-906-2395,AMBER@HFFRC.COM,"HOLLINGSWORTH, AMBER M. PH#: 864-906-2395",HOPEFORFAMILIES01@GMAIL.COM,OPF-0119 / 11/30/2021,Greenville / Limited Liability,136 MILESTONE WAY,GREENVILLE,SC,29615,HOPE FOR FAMILIES RECOVERY CENTER LLC,864-906-2395,,Greenville,,Greenville,386727.8497,3863639.376,45045002503,+34.9060735,-082.2434794,34.90887672,-82.23990942
2216,HLINHOMECARE,HOPE GARDENS LLC,1001 W EVANS ST STE 201,FLORENCE,SC,29501-3388,843-629-0402,HOPEGARDENS07@GMAIL.COM,PH#:,,IHCP-0526 / 03/31/2022,Florence / Limited Liability,1001 W EVANS ST STE 201,FLORENCE,SC,29501-3388,HOPE GARDENS LLC,843-629-0402,,Florence,,Florence,612006.3913,3784640.806,45041001100,+34.1907523,-079.7961389,34.1967621,-79.78434856
7850,HLINHOMECARE,HOPE LOVE & COMPASSIONATE CARE,140 WILDEWOOD PARK DR STE 109,COLUMBIA,SC,29223,803-764-0112,HOPELOVECOMPASSIONCARE@GMAIL.COM,PH#:,,IHCP-1268 / 10/31/2021,Richland / Limited Liability,,,,,HOPE LOVE & COMPASSIONATE CARE LLC,803-764-0112,,Richland,,Richland,510112.3734,3774538.32,45079011413,+34.1061891,-080.8804863,34.111625,-80.890354
