Site Name,EPA ID,City,County,State,ZIP Code,Site Location,Latitude,Longitude,Region,NPL Status,Superfund Alternative Agreement,Federal Facility,Operable Unit Number,Sequence ID,Decision Document Type,Actual Completion Date,Fiscal Year,Media,Contaminant Name,latitude,longitude,geo_method,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,MERCURY,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,NICKEL,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,NITRATE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,RADIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,RADIUM-226,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,STRONTIUM-90,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,TECHNETIUM-99,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,TETRACHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,TRITIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,URANIUM-233,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,URANIUM-234,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,VANADIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,7,4,Record of Decision,9/10/93,1993,Soil,ZINC,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,ALPHA GROSS,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,Americium-241,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,BARIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,BETA GROSS,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,CADMIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,CESIUM-137,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,CHROMIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,COBALT-60,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,COPPER,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,CURIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,CYANIDE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,LEAD,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,MERCURY,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,NICKEL,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,NITRATE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,RADIUM-226,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,RADIUM-228,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,STRONTIUM-90,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,TECHNETIUM-99,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,TETRACHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,TRICHLOROFLUOROMETHANE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,TRITIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,URANIUM-233,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,URANIUM-234,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,URANIUM-238,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,6,5,Record of Decision,9/10/93,1993,Soil,ZINC,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,29,8,Record of Decision,11/9/94,1995,Groundwater,TRICHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,58,9,Record of Decision,11/20/01,2002,Soil,AROCLOR 1254,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,58,9,Record of Decision,11/20/01,2002,Soil,ARSENIC,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,58,9,Record of Decision,11/20/01,2002,Soil,CESIUM-137,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,58,9,Record of Decision,11/20/01,2002,Soil,COBALT-60,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,58,9,Record of Decision,11/20/01,2002,Soil,EUROPIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,35,10,Record of Decision,2/13/95,1995,Sediment,CESIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,35,10,Record of Decision,2/13/95,1995,Sediment,MERCURY,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,ALPHA GROSS,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,ANTIMONY,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,ARSENIC,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,Americium-241,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,BARIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,BENZENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,BETA GROSS,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,BIS(2-ETHYLHEXYL)PHTHALATE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,CADMIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,CESIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,CHROMIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,COBALT-60,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,COPPER,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,CURIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,CYANIDE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,IODINE (I2),33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,LEAD,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,MERCURY,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,NICKEL,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,NITRATE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,PHENOL,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,PLUTONIUM-238,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,8,11,Record of Decision,4/13/95,1995,Groundwater,RADIUM-226,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
