npi,basic_organization_name,NPI,Hours of Operation,MEDICAID ID,SPOKEN LANGUAGES,e-Rx,Delivery,Compound,Drive- Thru,Vaccines,Handicap Access,Cultural Comp- Training,Accepting New Customers,Website,basic_organizational_subpart,basic_enumeration_date,basic_last_updated,basic_status,basic_authorized_official_credential,basic_authorized_official_first_name,basic_authorized_official_last_name,basic_authorized_official_telephone_number,basic_authorized_official_title_or_position,basic_name,basic_parent_organization_ein,basic_parent_organization_legal_business_name,basic_authorized_official_middle_name,basic_authorized_official_name_prefix,basic_authorized_official_name_suffix,basic_certification_date,basic_name_prefix,basic_first_name,basic_last_name,basic_middle_name,basic_credential,basic_sole_proprietor,basic_gender,addresses_country_code,addresses_country_name,addresses_address_purpose,addresses_address_type,addresses_address_1,addresses_address_2,addresses_city,addresses_state,addresses_postal_code,addresses_telephone_number,addresses_fax_number,lat...37,long...38,geo_method,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
1609821875,WALGREEN CO,1609821875,,715739,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,5/24/06,8/29/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1005 S GOVERNOR WILLIAMS HWY,,DARLINGTON,SC,295325657,843-393-2679,,34.317226,-79.89984,census,34.31691,-79.899251,1,rooftop,458,Gilchrist Rd,,,Darlington,SC,Darlington County,29532,US,Darlington
1609898352,SOUTH CAROLINA CVS PHARMACY LLC,1609898352,,716302,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/24/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10204 TWO NOTCH RD,,COLUMBIA,SC,292294386,803-788-0951,803-788-0951,34.11931901,-80.8768224,Google Maps,34.119992,-80.877927,0.97,nearest_street,10186,US Hwy 1,,,Columbia,SC,Richland County,29229,US,TIGER/Line® dataset from the US Census Bureau
1609899988,SOUTH CAROLINA CVS PHARMACY LLC,1609899988,,716304,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/26/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2791 DAVID MCLEOD BLVD,,FLORENCE,SC,29501,843-667-6891,843-773-8745,34.18900285,-79.832829,osm,34.189237,-79.832811,1,nearest_street,,I 20 Business,,,Florence,SC,Florence County,29501,US,TIGER/Line® dataset from the US Census Bureau
1609943901,NEW HORIZON FAMILY HEALTH SERVICES INC,1609943901,,786491,ENG,Y,N,Y,N,Y,Y,Y,Y,www.newhorizonfhs.org,NO,11/29/06,7/1/16,A,RPH,REGINA,MITCHELL,864-233-1534,CHIEF EXECUTIVE OFFICER,NEW HORIZON FAMILY HEALTH SERVICES INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,111A BERRY AVE,,GREER,SC,296511307,864-801-2035,864-416-0275,34.9462,-82.222916,census,34.9464,-82.223022,1,rooftop,111,A Berry Ave,,,Greer,SC,Greenville County,29651,US,Greenville
1609979376,SOUTH CAROLINA CVS PHARMACY LLC,1609979376,,741882,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/1/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3300 WADE HAMPTON BLVD,,TAYLORS,SC,296872902,864-268-9160,,34.916855,-82.31663,census,34.916314,-82.316932,1,rooftop,3234,Wade Hampton Blvd,,,Taylors,SC,Greenville County,29687,US,Greenville
1609979384,SOUTH CAROLINA CVS PHARMACY LLC,1609979384,,711289,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2908 EMANUEL CHURCH RD,,WEST COLUMBIA,SC,291703010,803-996-3625,,33.945297,-81.16936,census,33.94545,-81.168776,1,rooftop,2908,Emanuel Church Rd,,,West Columbia,SC,Lexington County,29170,US,Lexington
1609982636,JAMISONS PHARMACY INC,1609982636,,705713,ENG,Y,Y,Y,N,N,Y,Y,Y,,NO,8/22/06,5/21/13,A,PHARM. D.,MARK,JAMISON,803-536-2165,MANAGER,JAMISONS PHARMACY INC,,,A,DR.,,,,,,,,,,US,United States,LOCATION,DOM,1225 GOFF AVE,,ORANGEBURG,SC,291153671,803-536-2165,803-533-1216,33.504898,-80.84645,census,33.504764,-80.8464,1,rooftop,1222,Goff Ave,,,Orangeburg,SC,Orangeburg County,29115,US,Orangeburg
1609989219,"HARRIS TEETER, LLC",1609989219,,715162,ENG,y,N,N,N,Y,N,Y,Y,www.harristeeter.com/pharmacy-services,NO,8/16/06,9/26/14,A,,ROSE,WARD,704-844-6524,"MANAGER, PHARMACY ADMIN/AR","HARRIS TEETER, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,675 FOLLY RD,,CHARLESTON,SC,29412,843-406-7085,843-406-7502,32.746567,-79.97066,census,32.746618,-79.970062,1,rooftop,651,Ellis Oak Ave,,,Charleston,SC,Charleston County,29412,US,City of Charleston
1619070398,SOUTH CAROLINA CVS PHARMACY LLC,1619070398,,743435,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/7/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,9 CORPORATE PKWY,,GOOSE CREEK,SC,294457145,803-572-3237,,33.01949,-80.088486,census,33.019945,-80.089272,0.99,rooftop,199,Trinity Pl,,,Ladson,SC,Berkeley County,29456,US,Berkeley
1619074119,SOUTH CAROLINA CVS PHARMACY LLC,1619074119,,788477,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/20/06,2/29/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,4767 BROAD ST,,LORIS,SC,29569,843-716-1220,,34.060036,-78.88545,census,34.060112,-78.885108,1,rooftop,4766,Broad St,,,Loris,SC,Horry County,29569,US,Horry
1619371606,"HOWARD'S PHARMACY, LLC",1619371606,,715316,ENG,Y,N,Y,N,N,Y,Y,Y,https://howardspharmacyrx.com,NO,10/20/14,10/20/14,A,,SCOTT,CAUSEY,864-963-5303,PIC/OWNER,"HOWARD'S PHARMACY, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,102 S MAIN ST,,SIMPSONVILLE,SC,296812628,864-963-5303,864-963-8346,34.73891423,-82.25549135,Google Maps,34.739014,-82.255422,1,rooftop,124,NE Main St,,,Simpsonville,SC,Greenville County,29681,US,Greenville
1619375839,WALGREEN CO,1619375839,,715963,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,12/22/14,7/22/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,389 JOHNNIE DODDS BLVD,,MOUNT PLEASANT,SC,294642932,843-972-4068,,32.803997,-79.89009,census,32.804037,-79.890039,0.99,nearest_street,387,Johnnie Dodds Blvd,,,Mount Pleasant,SC,Charleston County,29464,US,TIGER/Line® dataset from the US Census Bureau
1619485992,REDEC PHARMACY,1619485992,,717732,ENG,Y,N,Y,N,Y,Y,Y,Y,www.redecpharmacy.com,NO,1/20/18,7/19/18,A,,HEWIS,BARTELS,478-919-8881,PHARMACIST IN CHARGE,REDEC PHARMACY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,200 N DOBYS BRIDGE RD STE 124,,FORT MILL,SC,297152084,803-802-3915,803-802-3915,35.00669,-80.93255,census,35.006506,-80.932537,1,rooftop,212,Dobys Bridge Rd N,,,Fort Mill,SC,York County,29715,US,York
1619490646,WALGREEN CO,1619490646,,717706,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,7/21/17,1/29/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,1510 WO EZELL BLVD,,SPARTANBURG,SC,293012616,864-574-0038,864-576-5231,34.93858854,-81.98941766,Google Maps,34.938764,-81.988806,1,rooftop,215,Westgate Mall Dr,,,Spartanburg,SC,Spartanburg County,29301,US,City of Spartanburg
1619916558,PUBLIX SUPER MARKETS INC,1619916558,,731277,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/6/06,1/3/20,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,1/3/20,,,,,,,,US,United States,LOCATION,DOM,250 EASTGATE DR,,AIKEN,SC,298037698,803-643-7976,803-643-7981,33.51306891,-81.71716035,Google Maps,33.51319,-81.716943,1,rooftop,921,Christee Pl,,,Aiken,SC,Aiken County,29803,US,Aiken
1619929684,"LATTA DRUG COMPANY, INC.",1619929684,,761731,ENG,Y,N,Y,N,Y,Y,Y,Y,,NO,5/17/06,2/28/17,A,RPH,BRYANT,BROWN,843-752-0023,OWNER PHCST,"LATTA DRUG COMPANY, INC.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,106 E MAIN ST,,LATTA,SC,295651617,843-752-0023,843-752-0062,34.33739,-79.43182,census,34.337295,-79.431374,1,nearest_street,,US 501,,,Latta,SC,Dillon County,29565,US,TIGER/Line® dataset from the US Census Bureau
1619994860,WAL-MART STORES EAST LP,1619994860,,723415,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2401 AUGUSTA RD,,WEST COLUMBIA,SC,291694543,803-791-8114,,33.982254,-81.101166,census,33.98195,-81.101307,1,rooftop,2367,Augusta Rd,,,West Columbia,SC,Lexington County,29169,US,Lexington
1619994878,WAL-MART STORES EAST LP,1619994878,,724487,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10060 TWO NOTCH RD,,COLUMBIA,SC,292234396,803-699-1100,,34.11573019,-80.8888109,Google Maps,34.114745,-80.888675,0.97,nearest_street,10098,US Hwy 1,,,Columbia,SC,Richland County,29223,US,TIGER/Line® dataset from the US Census Bureau
1629017538,PUBLIX SUPER MARKETS INC,1629017538,,730182,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/6/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1575 OLD TROLLEY RD,,SUMMERVILLE,SC,294858208,843-832-0557,843-832-4237,32.962425,-80.16536,census,32.96242,-80.165721,1,rooftop,1660,Old Trolley Rd,,,Summerville,SC,Dorchester County,29485,US,Dorchester
1629083712,WALGREEN CO,1629083712,,715746,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/29/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1 S ALLIANCE DR,,GOOSE CREEK,SC,294457172,843-824-9375,,33.023785,-80.08577,census,33.02375,-80.085764,1,nearest_street,98,Alliance Dr,,,Goose Creek,SC,Berkeley County,29445,US,TIGER/Line® dataset from the US Census Bureau
1629095872,WAL-MART STORES EAST LP,1629095872,,722227,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1317 N MAIN ST,,SUMMERVILLE,SC,294837342,843-821-1360,,33.036827,-80.154976,census,33.036298,-80.154992,1,rooftop,1315,N Main St,,,Summerville,SC,Berkeley County,29483,US,City of Summerville
1629172424,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1629172424,,710751,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/12/06,11/19/10,A,,SUSAN,COLBERT,401-770-2751,DIRECTOR  PAYER RELATIONS,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,4310 HARD SCRABBLE RD,,COLUMBIA,SC,292299423,803-865-6684,,34.140022,-80.91393,census,34.139898,-80.914006,0.99,nearest_street,4300,State Rd S-40-83,,,Columbia,SC,Richland County,29223,US,TIGER/Line® dataset from the US Census Bureau
1629411384,PUBLIX SUPER MARKETS INC,1629411384,,714578,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,4/12/13,11/15/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1390 TIGER BLVD,,CLEMSON,SC,296312617,864-654-3781,864-640-8461,34.68759,-82.81873,census,34.687211,-82.818638,1,rooftop,1380,Tiger Blvd,,,Clemson,SC,Pickens County,29631,US,Pickens
1629434071,PALMETTO FAMILY PHARMACY REGENT PARK,1629434071,,716241,ENG,Y,N,Y,N,Y,Y,Y,Y,https://palmettofAilypharmacy.com,NO,1/14/16,1/14/16,A,,BRANDON,HALL,803-980-7272,CO-OWNER,PALMETTO FAMILY PHARMACY REGENT PARK,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1046 REGENT PARKWAY,SUITE 104,FORT MILL,SC,29715,803-980-7272,,35.07695,-80.93433,census,35.076772,-80.934526,1,rooftop,1046,Regent Pkwy,,,Fort Mill,SC,York County,29715,US,York
1629449624,MORGAN'S DRUGS,1629449624,,716197,ENG,Y,Y,Y,N,Y,Y,Y,Y,,NO,10/16/15,10/16/15,A,RPH,REBECCA,MORGAN,803-266-3356,CO-OWNER,MORGAN'S DRUGS,,,B,,,,,,,,,,,US,United States,LOCATION,DOM,12935 MAIN ST,,WILLISTON,SC,298532321,803-266-3356,803-266-3358,33.402084,-81.42241,census,33.40133,-81.422286,0.99,rooftop,12935,Main St,,,Williston,SC,Barnwell County,29853,US,Barnwell County G
1629472758,INGLES MARKETS INC,1629472758,,715440,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.ingles-markets.com/inside/pharmacy/pharmacy-info,NO,10/17/14,8/14/19,A,,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,426 S MAIN ST,,BELTON,SC,296271524,864-338-3184,864-338-3294,34.51782795,-82.48424906,Google Maps,34.516716,-82.484985,0.99,rooftop,426,S Main St,,,Belton,SC,Anderson County,29627,US,Anderson
1629526777,KERSHAW FAMILY PHARMACY,1629526777,,716885,ENG,Y,Y,N,Y,Y,Y,Y,Y,www.kershawrx.com,NO,9/19/16,9/19/16,A,RPH,HUGH,MOBLEY,803-320-4401,OWNER,KERSHAW FAMILY PHARMACY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,605 S HAMPTON ST,,KERSHAW,SC,290672002,803-320-4401,,34.537815,-80.58283,census,34.537508,-80.582767,1,rooftop,8539,Kershaw Camden Hwy,,,Kershaw,SC,Lancaster County,29067,US,Lancaster County G
1639184708,WALGREEN CO,1639184708,,715779,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,6/15/18,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,907 FOLLY RD,,CHARLESTON,SC,294123919,843-795-5452,,32.73610296,-79.96980164,Google Maps,32.735981,-79.970023,1,rooftop,1734,Combahee St,,,Charleston,SC,Charleston County,29412,US,Charleston
1639184724,WALGREEN CO,1639184724,,71579D,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/28/15,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1120 N MAIN ST,,SUMMERVILLE,SC,294837326,843-821-7537,,33.03388,-80.16133,census,33.034167,-80.161363,1,rooftop,1114,N Main St,,,Summerville,SC,Berkeley County,29483,US,City of Summerville
1639196892,WAL-MART STORES EAST LP,1639196892,,750087,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,541 SEABOARD ST,,MYRTLE BEACH,SC,295779733,843-445-7851,,33.702454,-78.91515,census,33.703432,-78.915413,0.99,rooftop,1760,Pine Island Rd,,,Myrtle Beach,SC,Horry County,29577,US,Horry
1639204738,"MORGAN'S PHARMACY OF GILBERT, LLC",1639204738,,7Z1074,,Y,N,Y,Y,Y,Y,Y,Y,www.morgansrx.com,NO,2/22/07,7/10/20,A,RPH,REBECCA,MORGAN,803-360-9650,OWNER,"MORGAN'S PHARMACY OF GILBERT, LLC",,,,,,7/10/20,,,,,,,,US,United States,LOCATION,DOM,309 BROAD ST,,GILBERT,SC,290548587,803-892-5572,803-892-2930,33.922695,-81.3978,census,33.922878,-81.397894,1,rooftop,300,Broad St,,,Gilbert,SC,Lexington County,29054,US,Lexington
1639267230,"DANIELS' PHARMACY, INC.",1639267230,,710446,ENG,Y,N,N,Y,Y,Y,Y,Y,http://danielspharmacy.biz/,NO,10/10/06,7/20/07,A,REG. PHARMACIST,JOHN,WILLIAMS,803-793-3804,PRESIDENT PHARMACIST,"DANIELS' PHARMACY, INC.",,,DUNCAN,MR.,,,,,,,,,,US,United States,LOCATION,DOM,5036 CAROLINA HWY,,DENMARK,SC,290421678,803-793-3804,803-793-0616,33.32262,-81.14258,census,33.322465,-81.142591,0.99,nearest_street,456,US Hwy 321,,,Denmark,SC,Bamberg County,29042,US,TIGER/Line® dataset from the US Census Bureau
1639273436,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1639273436,,710824,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/12/06,2/29/12,A,,SUSAN,COLBERT,401-770-2751,DIRECTOR PAYER RELATIONS,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,1509 ROPER MOUNTAIN RD,,GREENVILLE,SC,296155601,864-312-1082,,34.836426,-82.27838,census,34.836715,-82.279196,0.99,rooftop,1509,Roper Mountain Rd,,,Greenville,SC,Greenville County,29615,US,Greenville
1639332976,WALGREEN CO,1639332976,,715816,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/8/08,9/2/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,101 HAMPTON AVE,,PICKENS,SC,296712462,864-878-0599,,34.88469,-82.70411,census,34.884677,-82.703802,1,rooftop,101,Hampton Ave,,,Pickens,SC,Pickens County,29671,US,Pickens County G
1639390941,PUBLIX SUPER MARKETS INC,1639390941,,795941,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,5/2/07,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,400 E MCBEE AVE,STE 100,GREENVILLE,SC,296012940,864-240-2020,864-240-2024,34.85005518,-82.39512798,Google Maps,34.849935,-82.395103,1,rooftop,10,N Church St,,,Greenville,SC,Greenville County,29601,US,City of Greenville
1639562945,TIDEWATER PHARMACY & MEDICAL SUPPLY LLC,1639562945,,715890,ENG,Y,Y,Y,Y,Y,Y,Y,Y,https://tidewaterpharmacy.com,NO,3/11/15,1/31/16,A,PHARMD,CHAD,STRAUGHAN,843-375-6310,OWNER/PHARMACIST,TIDEWATER PHARMACY & MEDICAL SUPPLY LLC,,,LOUIS,,,,,,,,,,,US,United States,LOCATION,DOM,421 JOHNNIE DODDS BLVD,STE 100,MOUNT PLEASANT,SC,294642689,843-375-6310,843-375-6311,32.80750198,-79.88688711,Google Maps,32.807609,-79.888128,0.97,nearest_street,890,Seabrook Ln,,,Mount Pleasant,SC,Charleston County,29464,US,TIGER/Line® dataset from the US Census Bureau
1639577166,WALGREEN CO,1639577166,,715686,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,12/16/14,10/17/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,380 KING ST,,CHARLESTON,SC,294011411,843-714-6243,,32.785473,-79.936035,census,32.785488,-79.935949,1,rooftop,370,King St,,,Charleston,SC,Charleston County,29401,US,City of Charleston
1639593304,WAL-MART STORES EAST LP,1639593304,,715203,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,2/14/14,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,125 MARYPORT DR,,MYRTLE BEACH,SC,295756513,843-232-0495,,33.63227,-78.96128,census,33.63282,-78.961358,1,rooftop,125,Maryport Dr,,,Myrtle Beach,SC,Horry County,29575,US,Horry
1639737349,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,1639737349,,7Z1044,ENG,Y,Y,Y,N,Y,Y,Y,Y,www.muschealth.org/pharmacy/index.html,NO,5/29/19,5/29/19,A,,KARYN,RAE,843-876-1344,DIRECTOR,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10 MCCLENNAN BANKS DRIVE,,CHARLESTON,SC,294250001,843-792-2300,,32.78340564,-79.95175044,Google Maps,32.782864,-79.952196,1,rooftop,21,Courtenay Dr,,,Charleston,SC,Charleston County,29401,US,City of Charleston
1639796022,"WALL DRUGS OF PAMPLICO, INC.",1639796022,,7Z1103,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.facebook.com/WallDrugsOfPAMPLICO,NO,7/1/20,2/12/21,A,,DERRICK,WALL,843-386-6135,"RPH, OWNER","WALL DRUGS OF PAMPLICO, INC.",,,ALLAN,MR.,,2/12/21,,,,,,,,US,United States,LOCATION,DOM,616 S. WALNUT STREET,,PAMPLICO,SC,29583,843-933-0080,,33.98938,-79.566246,census,33.989798,-79.566042,1,rooftop,616,S Walnut St,,,Pamplico,SC,Florence County,29583,US,Florence
1649210089,PUBLIX SUPER MARKETS INC,1649210089,,763898,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/7/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,8409 DORCHESTER RD STE 104,,NORTH CHARLESTON,SC,294207324,843-767-5976,843-767-5979,32.914646,-80.10873,census,32.914222,-80.108913,1,rooftop,8419,Dorchester Rd,,,North Charleston,SC,Dorchester County,29420,US,Dorchester
1649227133,LANDRUM DRUG INC,1649227133,,724820,ENG,Y,Y,Y,Y,Y,Y,Y,Y,,NO,5/28/06,8/22/20,A,RPH,DENNIS,BURDETTE,864-457-2401,PARTNER,LANDRUM DRUG INC,,,WAYNE,MR.,,,,,,,,,,US,United States,LOCATION,DOM,104 W RUTHERFORD RD,,LANDRUM,SC,29356,864-457-2401,864-457-2583,35.17463123,-82.19027963,osm,35.174798,-82.19041,1,rooftop,104,W Rutherford St,,,Landrum,SC,Spartanburg County,29356,US,Spartanburg County G
1649250333,HEDGEMARK BRENTWOOD PHARMACY INC,1649250333,,722273,ENG,N,N,N,N,N/A,N,Y,Y,https://www.phchealth.com/home.html,NO,1/19/06,2/21/12,A,R.PH.,ELLEN,DURRENCE,843-762-1177,VICE PRESIDENT,HEDGEMARK BRENTWOOD PHARMACY INC,,,S,MRS.,,,,,,,,,,US,United States,LOCATION,DOM,1919 MAYBANK HWY,,CHARLESTON,SC,294122115,843-762-1177,843-762-4506,32.762722,-79.98295,census,32.762494,-79.982975,1,rooftop,1911,Maybank Hwy,,,Charleston,SC,Charleston County,29412,US,Charleston
1649285735,WALGREEN CO,1649285735,,715742,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,11/28/15,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2498 2ND LOOP RD,,FLORENCE,SC,295016162,843-317-1233,,34.17574,-79.80956,census,34.176026,-79.809254,1,rooftop,2415,2nd Loop Rd,,,Florence,SC,Florence County,29501,US,Florence
1649297805,WAL-MART STORES EAST LP,1649297805,,729811,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2035 WHISKEY RD,,AIKEN,SC,298037956,803-648-7766,,33.518745,-81.717064,census,33.518068,-81.717101,1,rooftop,2065,Whiskey Rd,,,Aiken,SC,Aiken County,29803,US,Aiken
