npi,basic_organization_name,NPI,Hours of Operation,MEDICAID ID,SPOKEN LANGUAGES,e-Rx,Delivery,Compound,Drive- Thru,Vaccines,Handicap Access,Cultural Comp- Training,Accepting New Customers,Website,basic_organizational_subpart,basic_enumeration_date,basic_last_updated,basic_status,basic_authorized_official_credential,basic_authorized_official_first_name,basic_authorized_official_last_name,basic_authorized_official_telephone_number,basic_authorized_official_title_or_position,basic_name,basic_parent_organization_ein,basic_parent_organization_legal_business_name,basic_authorized_official_middle_name,basic_authorized_official_name_prefix,basic_authorized_official_name_suffix,basic_certification_date,basic_name_prefix,basic_first_name,basic_last_name,basic_middle_name,basic_credential,basic_sole_proprietor,basic_gender,addresses_country_code,addresses_country_name,addresses_address_purpose,addresses_address_type,addresses_address_1,addresses_address_2,addresses_city,addresses_state,addresses_postal_code,addresses_telephone_number,addresses_fax_number,lat,long,geo_method
1558301994,PUBLIX SUPER MARKETS INC,1558301994,,767806,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/7/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,80 BAYLOR DR,,BLUFFTON,SC,299108902,843-706-3504,843-706-3757,32.27729,-80.87576,census
1558309534,BLYTHEWOOD PROFESSIONAL DRUG COMPANY INC.,1558309534,,780131,ENG,Y,N,Y,N,Y,Y,Y,Y,www.blythewoodpharmacy.com/,NO,6/3/06,8/22/20,A,PHARM.D,JANET,THAMES,803-786-8110,PRESIDENT,BLYTHEWOOD PROFESSIONAL DRUG COMPANY INC.,,,N.,DR.,,,,,,,,,,US,United States,LOCATION,DOM,420B MCNULTY ST,SUITE B,BLYTHEWOOD,SC,290168926,803-786-8100,803-735-3302,34.21718543,-80.9802807,Google Maps
1558366930,"ORANGE CUT RATE DRUG STORE, INC.",1558366930,,719284,ENG,Y,Y,Y,Y,Y,Y,Y,Y,www.guerinspharmacy.com,NO,6/14/05,8/30/16,A,,CHARLES,THOMPSON,803-536-0007,OWNER,"ORANGE CUT RATE DRUG STORE, INC.",,,PAIGE,MR.,JR.,,,,,,,,,US,United States,LOCATION,DOM,1324 GROVE PARK DR,,ORANGEBURG,SC,291152455,803-536-0007,,33.514767,-80.859,census
1558376640,WALGREEN CO,1558376640,,715750,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/26/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1014 MONTAGUE AVE,,GREENWOOD,SC,296491450,864-223-6904,,34.210236,-82.17673,census
1558378505,WALGREEN CO,1558378505,,715793,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,8/2/06,8/25/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,54 OLD TROLLEY RD,,SUMMERVILLE,SC,294854904,843-871-1637,,32.99947,-80.18314,census
1558388710,WAL-MART STORES EAST LP,1558388710,,730262,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2795 NORTH RD,,ORANGEBURG,SC,291182806,803-533-7300,,33.52781,-80.8914,census
1558688226,"HARRIS TEETER, LLC",1558688226,,715163,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.harristeeter.com/pharmacy-services,NO,4/21/10,10/9/14,A,,ROSE,WARD,704-844-6524,DIR. PHARMACY ACCT,"HARRIS TEETER, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,2035 HWY 41,,MT. PLEASANT,SC,29466,843-971-2075,843-971-8930,32.8768541,-79.807025,osm
1558756072,GUSTAFSONS APOTHECARY LLC,1558756072,,715837,ENG,Y,Y,N,N,Y,Y,Y,Y,www.landyspharmacy.com,NO,4/1/15,2/23/21,A,,YALANDER,GAMBLE,803-738-5706,OWNER/PHARMACIST,GUSTAFSONS APOTHECARY LLC,,,,,,1/29/21,,,,,,,,US,United States,LOCATION,DOM,835 SPARKLEBERRY LANE,,COLUMBIA,SC,292292922,803-567-3107,803-736-6228,34.10149963,-80.85649658,Google Maps
1558884593,WALGREEN CO,1558884593,,717720,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,7/21/17,2/6/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,600 SAINT JAMES AVE,,GOOSE CREEK,SC,294452776,843-569-3114,843-569-6983,33.031487,-80.059456,census
1568402428,PUBLIX SUPER MARKETS INC,1568402428,,743286,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/8/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,520 FOLLY BEACH ROAD,,CHARLESTON,SC,29412,843-762-5676,843-762-5681,32.6933173,-79.9652961,osm
1568402907,PUBLIX SUPER MARKETS INC,1568402907,,736224,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/7/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10128 TWO NOTCH RD,,COLUMBIA,SC,292234384,803-788-1655,803-788-9782,34.11617,-80.885345,census
1568477412,INGLES MARKETS INC,1568477412,,769441,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.ingles-markets.com/inside/pharmacy/pharmacy-info,NO,7/29/06,8/14/19,A,RPH,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2000 S PINE ST,,SPARTANBURG,SC,293023315,864-542-1426,864-582-0413,34.934258,-81.89502,census
1568489722,WAL-MART STORES EAST LP,1568489722,,726418,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2377 DAVE LYLE BLVD,,ROCK HILL,SC,297307939,803-366-8191,,34.941956,-80.95663,census
1568527752,GREELEYVILLE PHARMACY,1568527752,,717026,ENG,Y,N,N,N,Y,Y,Y,Y,,NO,12/27/06,6/8/15,A,,WALTER,ROGAN,843-426-2170,OWNER,GREELEYVILLE PHARMACY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,105 MAIN ST,,GREELEYVILLE,SC,290560277,843-426-2170,843-426-2166,33.583486,-79.99009119,Google Maps
1568544591,COMMUNITY MEDICAL CENTER,1568544591,,725403,ENG,Y,N,N,N,N,Y,Y,Y,https://www.myfhc.org/,NO,10/19/06,8/22/20,A,MD,ARTHUR,KENNEDY,803-531-6900,CHIEF EXECUTIVE OFFICER,COMMUNITY MEDICAL CENTER,,,KOBINA,DR.,,,,,,,,,,US,United States,LOCATION,DOM,10278 OLD #6 HIGHWAY,,VANCE,SC,29163,803-531-6900,803-531-6907,33.44430098,-80.4221857,Google Maps
1568565257,SOUTH CAROLINA CVS PHARMACY LLC,1568565257,,743457,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10317 OCEAN HWY 17 SOUTH,,PAWLEYS ISLAND,SC,29585,803-237-4036,,33.43716231,-79.13017717,osm
1568697621,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1568697621,,710450,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,5/19/09,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS","SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,1515 OLD TROLLEY RD,,SUMMERVILLE,SC,294858208,843-821-2629,,32.963184,-80.16575,census
1568745081,PUBLIX SUPER MARKETS INC,1568745081,,713530,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,9/21/11,1/3/20,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,1/3/20,,,,,,,,US,United States,LOCATION,DOM,1724 STATE RD,,SUMMERVILLE,SC,294832842,843-761-3765,843-761-3794,33.101963,-80.12506,census
1568934677,WELL CENTER PHARMACY LLC,1568934677,,718604,Tagalog,Y,Y,Y,Y,Y,Y,Y,Y,,NO,12/31/18,12/31/18,A,RPH,MARELLE,ORIAS,843-615-3665,PHARMACIST,WELL CENTER PHARMACY LLC,,,REAL,MRS.,,,,,,,,,,US,United States,LOCATION,DOM,605 S IRBY ST,,FLORENCE,SC,295015211,843-453-3475,,34.1902481,-79.76789658,Google Maps
1578607248,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,1578607248,,707608,ENG,Y,N,N,N,Y,Y,Y,Y,,NO,2/16/07,12/17/19,A,BS,GREGORY,LULA,843-987-7423,DIRECTOR OF PHARMACY,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,,,,,,12/17/19,,,,,,,,US,United States,LOCATION,DOM,719 OKATIE HWY # 170,,OKATIE,SC,299093963,843-987-7431,843-987-0023,32.353695,-80.893,census
1578607289,WATTSVILLE DRUGS INC,1578607289,,724556,ENG,Y,N,N,N,N,Y,Y,Y,,NO,2/16/07,5/23/13,A,RPH,ROBERT,ANDERSON,864-984-3579,OWNER,WATTSVILLE DRUGS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,24 SIRRINE ST,,LAURENS,SC,293602136,864-984-3579,864-984-3570,34.519722,-81.99965,census
1578666335,SOUTH CAROLINA CVS PHARMACY LLC,1578666335,,743515,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2152 SAVANNAH HWY,,CHARLESTON,SC,294145311,843-556-8974,,32.791042,-80.03738,census
1578666343,SOUTH CAROLINA CVS PHARMACY LLC,1578666343,,742373,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,200 N HIGHWAY 25,,TRAVELERS REST,SC,296902300,864-834-7269,,34.960766,-82.434586,census
1578798658,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1578798658,,710447,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,5/19/09,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS","SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,983 HARBORVIEW RD,,CHARLESTON,SC,294124255,843-795-3216,,32.742405,-79.9354,census
1578911772,SAMS EAST INC,1578911772,,716700,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.sAsclub.com/sAs/,NO,5/27/16,11/11/16,A,,LAURA,LEVINE,479-204-8550,DIR HEALTHCARE CONTRACT&ENROL,SAMS EAST INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,733 FASHION DR,,COLUMBIA,SC,292297936,803-223-0091,803-223-0977,34.125572,-80.87791,census
1578994786,SAMS EAST INC,1578994786,,715076,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.sAsclub.com/sAs/,NO,12/13/13,1/30/15,A,,LAURA,LEVINE,479-204-8550,DIR. OF GOVT. CONTRACTING,SAMS EAST INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,200 N BELTLINE DR,,FLORENCE,SC,295017403,843-758-6087,,34.188232,-79.82459,census
1588002497,INGLES MARKETS INC,1588002497,,714639,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.ingles-markets.com/inside/pharmacy/pharmacy-info,NO,6/13/13,8/14/19,A,RPH,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,5251 CALHOUN MEMORIAL HWY,,EASLEY,SC,29642,864-855-9790,864-859-9779,34.826205,-82.545376,osm
1588016687,"PALMETTO INFUSION SERVICES, LLC",1588016687,,716714,ENG,N,Y,Y,N,N,Y,Y,Y,https://www.palmettoinfusion.com,NO,7/13/16,7/13/16,A,,CONNIE,HARTLEY,803-277-5447,CHIEF REIMBURSEMENT OFFICER,"PALMETTO INFUSION SERVICES, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,9295 MEDICAL PLAZA DR,SUITE C,NORTH CHARLESTON,SC,294069137,843-414-0287,866-872-8920,32.974792,-80.07309,census
1588709828,SUMMERTON DRUGS COMPOUNDING AND DISPENSARY,1588709828,,791065,ENG,Y,Y,Y,N,N,Y,Y,Y,https://www.facebook.com/SummertonDrugs,NO,2/21/07,7/19/18,A,PHARM D,ERNEST,PHILLIPS,803-485-8586,OWNER,SUMMERTON DRUGS COMPOUNDING AND DISPENSARY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,115B MAIN ST,,SUMMERTON,SC,291486904,803-485-8586,803-485-4306,33.608257,-80.35079,census
1588761423,POWERS PHARMACY OF LORIS INC,1588761423,,714112,ENG,Y,Y,Y,Y,Y,Y,Y,Y,,NO,9/20/06,3/1/17,A,RPH,LLOYD,POWERS,843-756-1600,PRESIDENT/CHF PHARM,POWERS PHARMACY OF LORIS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3985 MEETING ST,,LORIS,SC,295693053,843-756-1600,843-756-3382,34.05629,-78.89072,census
1588771927,"FETTER HEALTH CARE NETWORK, INC",1588771927,,710457,ENG,Y,N,N,N,Y,Y,Y,Y,fetterhealthcare.org/pharmacy-2,NO,8/23/06,4/15/15,A,,REUBEN,PETTIFORD,843-722-4112,EXECUTIVE DIRECTOR,"FETTER HEALTH CARE NETWORK, INC",,,J,MR.,,,,,,,,,,US,United States,LOCATION,DOM,51 NASSAU ST,,CHARLESTON,SC,294035513,843-722-4112,843-577-8960,32.794304,-79.93808,census
1588927057,HARRIS TEETER LLC,1588927057,,715174,ENG,Y,N,Y,N,Y,Y,Y,Y,www.harristeeter.com/pharmacy-services,NO,6/20/12,8/2/19,A,,JESSIE,WARMAN,513-762-1090,MANAGER RX LICENSING,HARRIS TEETER LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,867 STOCKBRIDGE DR,,FORT MILL,SC,297087233,704-844-6524,704-844-6556,35.06289,-80.99351,census
1598774366,HAWTHORNE PHARMACY SUNSET INC.,1598774366,,758451,ENG,Y,Y,N,Y,Y,Y,Y,Y,https://hawthornesc.com,NO,8/7/06,4/1/20,A,RPH,KRISTIE,CASSIDY,803-227-4464,VICE-PRESIDENT,HAWTHORNE PHARMACY SUNSET INC.,,,,MRS.,,4/1/20,,,,,,,,US,United States,LOCATION,DOM,2854 SUNSET BLVD,,WEST COLUMBIA,SC,291693420,803-794-7990,803-739-0893,34.00529,-81.118126,census
1598858987,"THE MEDICINE MART OF WEST COLUMBIA, INC",1598858987,,764951,ENG,Y,Y,Y,Y,Y,Y,Y,Y,https://www.rxmedicinemart.com,NO,9/30/06,12/3/13,A,R.PH.,LYNN,CONNELLY,803-791-7043,OWNER,"THE MEDICINE MART OF WEST COLUMBIA, INC",,,ELTON,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1300 SUNSET BLVD,,WEST COLUMBIA,SC,291695914,803-791-7043,803-796-1519,34.00039469,-81.08038531,Google Maps
1598868267,SOUTH CAROLINA CVS PHARMACY LLC,1598868267,,740773,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,1/31/21,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,1/28/21,,,,,,,,US,United States,LOCATION,DOM,1008 LAKE MURRAY BLVD,,IRMO,SC,290632821,803-749-3843,,34.089497,-81.17456,census
1598868366,SOUTH CAROLINA CVS PHARMACY LLC,1598868366,,71132D,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,733 S IRBY ST,,FLORENCE,SC,295015213,843-665-4475,843-665-5482,34.18557089,-79.7679333,Google Maps
1609821875,WALGREEN CO,1609821875,,715739,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,5/24/06,8/29/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1005 S GOVERNOR WILLIAMS HWY,,DARLINGTON,SC,295325657,843-393-2679,,34.317226,-79.89984,census
1609898352,SOUTH CAROLINA CVS PHARMACY LLC,1609898352,,716302,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/24/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10204 TWO NOTCH RD,,COLUMBIA,SC,292294386,803-788-0951,803-788-0951,34.11931901,-80.8768224,Google Maps
1609899988,SOUTH CAROLINA CVS PHARMACY LLC,1609899988,,716304,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/26/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2791 DAVID MCLEOD BLVD,,FLORENCE,SC,29501,843-667-6891,843-773-8745,34.18900285,-79.832829,osm
1609943901,NEW HORIZON FAMILY HEALTH SERVICES INC,1609943901,,786491,ENG,Y,N,Y,N,Y,Y,Y,Y,www.newhorizonfhs.org,NO,11/29/06,7/1/16,A,RPH,REGINA,MITCHELL,864-233-1534,CHIEF EXECUTIVE OFFICER,NEW HORIZON FAMILY HEALTH SERVICES INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,111A BERRY AVE,,GREER,SC,296511307,864-801-2035,864-416-0275,34.9462,-82.222916,census
1609979376,SOUTH CAROLINA CVS PHARMACY LLC,1609979376,,741882,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/1/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3300 WADE HAMPTON BLVD,,TAYLORS,SC,296872902,864-268-9160,,34.916855,-82.31663,census
1609979384,SOUTH CAROLINA CVS PHARMACY LLC,1609979384,,711289,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2908 EMANUEL CHURCH RD,,WEST COLUMBIA,SC,291703010,803-996-3625,,33.945297,-81.16936,census
1609982636,JAMISONS PHARMACY INC,1609982636,,705713,ENG,Y,Y,Y,N,N,Y,Y,Y,,NO,8/22/06,5/21/13,A,PHARM. D.,MARK,JAMISON,803-536-2165,MANAGER,JAMISONS PHARMACY INC,,,A,DR.,,,,,,,,,,US,United States,LOCATION,DOM,1225 GOFF AVE,,ORANGEBURG,SC,291153671,803-536-2165,803-533-1216,33.504898,-80.84645,census
1609989219,"HARRIS TEETER, LLC",1609989219,,715162,ENG,y,N,N,N,Y,N,Y,Y,www.harristeeter.com/pharmacy-services,NO,8/16/06,9/26/14,A,,ROSE,WARD,704-844-6524,"MANAGER, PHARMACY ADMIN/AR","HARRIS TEETER, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,675 FOLLY RD,,CHARLESTON,SC,29412,843-406-7085,843-406-7502,32.746567,-79.97066,census
1619070398,SOUTH CAROLINA CVS PHARMACY LLC,1619070398,,743435,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/7/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,9 CORPORATE PKWY,,GOOSE CREEK,SC,294457145,803-572-3237,,33.01949,-80.088486,census
1619074119,SOUTH CAROLINA CVS PHARMACY LLC,1619074119,,788477,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/20/06,2/29/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,4767 BROAD ST,,LORIS,SC,29569,843-716-1220,,34.060036,-78.88545,census
1619371606,"HOWARD'S PHARMACY, LLC",1619371606,,715316,ENG,Y,N,Y,N,N,Y,Y,Y,https://howardspharmacyrx.com,NO,10/20/14,10/20/14,A,,SCOTT,CAUSEY,864-963-5303,PIC/OWNER,"HOWARD'S PHARMACY, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,102 S MAIN ST,,SIMPSONVILLE,SC,296812628,864-963-5303,864-963-8346,34.73891423,-82.25549135,Google Maps
1619375839,WALGREEN CO,1619375839,,715963,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,12/22/14,7/22/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,389 JOHNNIE DODDS BLVD,,MOUNT PLEASANT,SC,294642932,843-972-4068,,32.803997,-79.89009,census
1619485992,REDEC PHARMACY,1619485992,,717732,ENG,Y,N,Y,N,Y,Y,Y,Y,www.redecpharmacy.com,NO,1/20/18,7/19/18,A,,HEWIS,BARTELS,478-919-8881,PHARMACIST IN CHARGE,REDEC PHARMACY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,200 N DOBYS BRIDGE RD STE 124,,FORT MILL,SC,297152084,803-802-3915,803-802-3915,35.00669,-80.93255,census
1619490646,WALGREEN CO,1619490646,,717706,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,7/21/17,1/29/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,1510 WO EZELL BLVD,,SPARTANBURG,SC,293012616,864-574-0038,864-576-5231,34.93858854,-81.98941766,Google Maps
1619916558,PUBLIX SUPER MARKETS INC,1619916558,,731277,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/6/06,1/3/20,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,1/3/20,,,,,,,,US,United States,LOCATION,DOM,250 EASTGATE DR,,AIKEN,SC,298037698,803-643-7976,803-643-7981,33.51306891,-81.71716035,Google Maps
1619929684,"LATTA DRUG COMPANY, INC.",1619929684,,761731,ENG,Y,N,Y,N,Y,Y,Y,Y,,NO,5/17/06,2/28/17,A,RPH,BRYANT,BROWN,843-752-0023,OWNER PHCST,"LATTA DRUG COMPANY, INC.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,106 E MAIN ST,,LATTA,SC,295651617,843-752-0023,843-752-0062,34.33739,-79.43182,census
1619994860,WAL-MART STORES EAST LP,1619994860,,723415,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2401 AUGUSTA RD,,WEST COLUMBIA,SC,291694543,803-791-8114,,33.982254,-81.101166,census
1619994878,WAL-MART STORES EAST LP,1619994878,,724487,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10060 TWO NOTCH RD,,COLUMBIA,SC,292234396,803-699-1100,,34.11573019,-80.8888109,Google Maps
1629017538,PUBLIX SUPER MARKETS INC,1629017538,,730182,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/6/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1575 OLD TROLLEY RD,,SUMMERVILLE,SC,294858208,843-832-0557,843-832-4237,32.962425,-80.16536,census
1629083712,WALGREEN CO,1629083712,,715746,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/29/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1 S ALLIANCE DR,,GOOSE CREEK,SC,294457172,843-824-9375,,33.023785,-80.08577,census
1629095872,WAL-MART STORES EAST LP,1629095872,,722227,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1317 N MAIN ST,,SUMMERVILLE,SC,294837342,843-821-1360,,33.036827,-80.154976,census
